failure_mode,events,mean_net_bp,total_net_bp,mean_horizon_mfe_atr,mean_giveback_atr
false_launch_or_other_loss,25,-130.48323818426795,-3262.0809546066985,1.0668857795595004,2.779297578078098
early_stop_then_later_recovered,27,-108.4326905141899,-2927.682643883127,6.795153579230318,3.6968519916288494
early_stop_no_followthrough,9,-135.60414652442904,-1220.4373187198614,2.899903754939233,2.0741842013718776
armed_profit_given_back,17,-57.52614597660524,-977.9444816022891,5.898769341894898,4.7516258102441284
winner_retained,2,370.01333331916425,740.0266666383285,8.009894625285966,0.8142091934126485
winner_large_giveback,21,390.53311250243155,8201.195362551063,15.696913273705169,6.169059923123955
