fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2026-03,10,-66.73139114147025,-86.73139114147025,-124.24712964755334,0.1,0.13671777525283232,-0.08413299408721653,-0.08413299408721653,17.0,7.324954828831762,137.35627239305,0.17709862817639832
2026-04,9,-46.736585750941266,-66.73658575094127,-77.80584339307038,0.0,0.0,-0.09520886284235375,-0.09520886284235375,16.0,-35.50628489574812,-11.376958453503931,0.17771084337349427
