event_key,symbol,period,month,continuous,none,two,continuous_minus_two
PUMPUSDT|2026-01-26T20:00:00+00:00,PUMPUSDT,later,2026-01,1.4805025596741102,3.10002941176471,3.2431627522971307,-1.7626601926230205
WIFUSDT|2025-07-08T18:00:00+00:00,WIFUSDT,earlier,2025-07,1.8850088086703432,2.8444879227053157,3.5536647528335927,-1.6686559441632496
PENDLEUSDT|2025-07-08T21:00:00+00:00,PENDLEUSDT,earlier,2025-07,5.421976486899618,4.393004625346907,6.496396580167989,-1.0744200932683707
XTZUSDT|2026-03-13T09:00:00+00:00,XTZUSDT,later,2026-03,1.6571006661448224,2.507948717948732,2.3694180089668,-0.7123173428219778
ZECUSDT|2025-09-06T18:00:00+00:00,ZECUSDT,earlier,2025-09,3.8516364745985014,5.033287128712882,4.391824404168006,-0.5401879295695049
AAVEUSDT|2025-04-22T07:00:00+00:00,AAVEUSDT,earlier,2025-04,1.137690770042968,2.4752397260273966,1.481839994927351,-0.34414922488438315
NEARUSDT|2025-10-24T11:00:00+00:00,NEARUSDT,later,2025-10,1.7411957905654645,2.122867924528288,2.0793597733643705,-0.338163982798906
OPUSDT|2025-09-01T09:00:00+00:00,OPUSDT,earlier,2025-09,-1.0329400879019202,-1.0329400879019202,-1.0329400879019202,0.0
OPUSDT|2025-08-07T11:00:00+00:00,OPUSDT,earlier,2025-08,0.2325504964053423,0.2325504964053423,0.2325504964053423,0.0
OPUSDT|2025-07-02T17:00:00+00:00,OPUSDT,earlier,2025-07,-0.1582063434196125,-0.1582063434196125,-0.1582063434196125,0.0
OPUSDT|2025-05-29T01:00:00+00:00,OPUSDT,earlier,2025-05,-1.0302272727272728,-1.0302272727272728,-1.0302272727272728,0.0
OPUSDT|2025-05-27T08:00:00+00:00,OPUSDT,earlier,2025-05,-1.014372337759961,-1.014372337759961,-1.014372337759961,0.0
OPUSDT|2025-04-19T15:00:00+00:00,OPUSDT,earlier,2025-04,1.187669640403962,1.6104993065187256,1.187669640403962,0.0
OPUSDT|2025-04-18T12:00:00+00:00,OPUSDT,earlier,2025-04,0.0127549467275472,0.0127549467275472,0.0127549467275472,0.0
OPUSDT|2025-10-01T10:00:00+00:00,OPUSDT,later,2025-10,1.0597274143302169,1.0597274143302169,1.0597274143302169,0.0
