entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_usd,exit_i,exit_time,exit_price,exit_reason,exit_known_at,exit_time_precision,censored,quantity,entry_notional,initial_quantity,final_quantity,adds_count,common_stop,net_stop_floor,gross_usd,net_usd,gross_r,net_r,gross_return,net_return,fees_total,entry_fees_paid,exit_fees_reserved,peak_close_equity,max_close_drawdown,max_close_drawdown_usd,symbol,period,arm,scope,event_key,signal_i,signal_time,month,vol_bin,signal_rv
3930,2024-12-20 06:00:00+00:00,18.445,15.533,2.912000000000001,1.0,4059,2024-12-25 15:00:00+00:00,39.64,stop,2024-12-25 16:00:00+00:00,intrabar_window,False,2.848228966190017,99.90009990009992,0.3434065934065933,2.848228966190017,7,39.64,12.803896119872158,13.003696319672358,12.803896119872158,13.003696319672358,12.803896119872158,2.052955472100077,2.02141206294756,0.1998001998001998,0.0999000999000999,0.0999000999000999,129.7648254174225,9.350249413807134,9.350249413807134,ZENUSDT,earlier,continuous,actual,ZENUSDT|2024-12-20T05:00:00+00:00,3929,2024-12-20 05:00:00+00:00,2024-12,3,4.146384005900337
2261,2024-10-11 17:00:00+00:00,0.006595,0.0063189,0.0002761,1.0,2351,2024-10-15 11:00:00+00:00,0.0098519,stop,2024-10-15 12:00:00+00:00,intrabar_window,False,12481.994748660552,99.90009990009992,3621.876131836285,12481.994748660552,4,0.0098519,22.871463964428777,23.071264164228975,22.871463964428777,23.071264164228975,22.871463964428777,0.9658796111817486,0.9575149659710076,0.1998001998001998,0.0999000999000999,0.0999000999000999,138.36291178890218,10.846853436586017,10.846853436586017,BOMEUSDT,earlier,continuous,actual,BOMEUSDT|2024-10-11T16:00:00+00:00,2260,2024-10-11 16:00:00+00:00,2024-10,2,1.3572802589957484
3338,2025-04-22 16:00:00+00:00,0.4269,0.4,0.0268999999999999,1.0,3427,2025-04-26 09:00:00+00:00,0.6391,stop,2025-04-26 10:00:00+00:00,intrabar_window,False,187.9326307717948,99.90009990009992,37.174721189591104,187.9326307717948,4,0.6391,20.007844226353917,20.20764442615412,20.007844226353917,20.20764442615412,20.00784422635392,1.2733324784810154,1.260742585357039,0.1998001998001998,0.0999000999000999,0.0999000999000999,123.6408777847638,6.135686190913233,6.135686190913233,AEROUSDT,earlier,continuous,actual,AEROUSDT|2025-04-22T15:00:00+00:00,3337,2025-04-22 15:00:00+00:00,2025-04,2,2.376661445324076
2259,2024-10-11 15:00:00+00:00,0.2878,0.27304,0.0147599999999999,1.0,2360,2024-10-15 20:00:00+00:00,0.40346,stop,2024-10-15 21:00:00+00:00,intrabar_window,False,279.3446321405228,99.90009990009987,67.75067750677509,279.3446321405228,4,0.40346,12.604485183515246,12.804285383315444,12.604485183515246,12.804285383315444,12.604485183515246,0.6566756506523138,0.6464287745263549,0.1998001998001997,0.0999000999000998,0.0999000999000998,127.60462796179084,11.900081329186264,11.900081329186264,ENAUSDT,earlier,continuous,actual,ENAUSDT|2024-10-11T14:00:00+00:00,2258,2024-10-11 14:00:00+00:00,2024-10,2,2.724088374241022
8743,2025-07-08 19:00:00+00:00,0.8691,0.8277,0.0413999999999999,1.0,8817,2025-07-11 21:00:00+00:00,0.9886,stop,2025-07-11 22:00:00+00:00,intrabar_window,False,103.16094366636705,99.90009990009992,24.15458937198068,103.16094366636705,4,0.9886,1.8850088086703432,2.0848090084705433,1.8850088086703432,2.0848090084705433,1.8850088086703432,0.0993108882184794,0.0897933088010035,0.1998001998001998,0.0999000999000999,0.0999000999000999,109.7529279666479,7.417271849611808,7.417271849611808,WIFUSDT,earlier,continuous,actual,WIFUSDT|2025-07-08T18:00:00+00:00,8742,2025-07-08 18:00:00+00:00,2025-07,2,0.8830558119513625
5030,2026-01-26 21:00:00+00:00,0.002698,0.002562,0.0001359999999999,1.0,5074,2026-01-28 17:00:00+00:00,0.0031249999999999,stop,2026-01-28 18:00:00+00:00,intrabar_window,False,32322.316431383937,99.3280801281444,7352.941176470597,32322.316431383937,4,0.0031249999999999,1.4805025596741102,1.679158719930399,1.4805025596741102,1.679158719930399,1.4805025596741102,0.0846425448148754,0.0746287428152997,0.1986561602562888,0.0993280801281444,0.0993280801281444,108.7553848875695,6.108917805531576,6.108917805531576,PUMPUSDT,later,continuous,actual,PUMPUSDT|2026-01-26T20:00:00+00:00,5029,2026-01-26 20:00:00+00:00,2026-01,2,1.3140950061001435
15484,2026-04-15 16:00:00+00:00,1.0768,1.0448,0.032,1.0,15550,2026-04-18 10:00:00+00:00,1.3646,stop,2026-04-18 11:00:00+00:00,intrabar_window,False,85.978205210911,99.90009990009987,31.24999999999997,85.978205210911,3,1.3646,17.225958730909063,17.425758930709264,17.225958730909063,17.425758930709264,17.225958730909063,0.5178531628739756,0.5119155640686205,0.1998001998001997,0.0999000999000998,0.0999000999000998,126.4481464036868,4.780388209726681,4.780388209726681,PENDLEUSDT,later,continuous,actual,PENDLEUSDT|2026-04-15T15:00:00+00:00,15483,2026-04-15 15:00:00+00:00,2026-04,2,2.451737509608817
8746,2025-07-08 22:00:00+00:00,3.4581,3.35,0.1080999999999998,1.0,8818,2025-07-11 22:00:00+00:00,3.9399,stop,2025-07-11 23:00:00+00:00,intrabar_window,False,26.782881947968143,99.90009990009987,9.250693802035164,26.782881947968143,3,3.9399,5.421976486899617,5.621776686699818,5.421976486899617,5.6217766866998184,5.421976486899618,0.1757364043354008,0.1694906619918012,0.1998001998001997,0.0999000999000998,0.0999000999000998,112.2631279731033,5.86277285841021,5.86277285841021,PENDLEUSDT,earlier,continuous,actual,PENDLEUSDT|2025-07-08T21:00:00+00:00,8745,2025-07-08 21:00:00+00:00,2025-07,2,1.0346727434601717
10183,2025-09-06 19:00:00+00:00,43.19,42.18,1.009999999999998,1.0,10252,2025-09-09 16:00:00+00:00,48.36,stop,2025-09-09 17:00:00+00:00,intrabar_window,False,2.149535495750591,99.9000999000999,0.990099009900992,2.149535495750591,3,48.36,3.8516364745985014,4.051436674398701,3.8516364745985014,4.051436674398701,3.8516364745985014,0.0947430201700088,0.0900706839394415,0.1998001998001998,0.0999000999000999,0.0999000999000999,111.49640616458316,5.502810869121504,5.502810869121504,ZECUSDT,earlier,continuous,actual,ZECUSDT|2025-09-06T18:00:00+00:00,10182,2025-09-06 18:00:00+00:00,2025-09,2,4.4910016864794535
11328,2025-10-24 12:00:00+00:00,2.244,2.191,0.0530000000000003,1.0,11397,2025-10-27 09:00:00+00:00,2.361,stop,2025-10-27 10:00:00+00:00,intrabar_window,False,43.13472930557626,99.90009990009987,18.867924528301753,43.13472930557626,3,2.361,1.7411957905654645,1.940995990365664,1.7411957905654645,1.940995990365664,1.7411957905654645,0.0458434881859986,0.0411244995097906,0.1998001998001997,0.0999000999000998,0.0999000999000998,103.7128936476654,1.1385073590050323,1.1385073590050323,NEARUSDT,later,continuous,actual,NEARUSDT|2025-10-24T11:00:00+00:00,11327,2025-10-24 11:00:00+00:00,2025-10,2,1.2410699800697362
