event_key,stream_key,venue,symbol,asset,timeframe_min,original_entry_time,original_exit_time,original_entry_price,original_entry_i,original_exit_i,original_net_r,period,cache_entry_i,cache_exit_i,arm,leg_no,bar_i,price,quantity,time_utc
binance_240m_1f9883b64d622516:1153:1,binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,2025-06-28 04:00:00+00:00,2025-07-30 16:00:00+00:00,0.010902,1154,1349,14.49920921770769,earlier,1154,1349,two,2,138,0.031683,9725979.45078477,2025-07-21T04:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,none,0,0,0.1434,6035.419382273414,2024-11-11T20:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,one,0,0,0.1434,6035.419382273414,2024-11-11T20:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,one,1,121,0.309,62451.94153035931,2024-12-02T00:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,two,0,0,0.1434,6035.419382273414,2024-11-11T20:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,two,1,101,0.2173,42325.010175618445,2024-11-28T16:00:00+00:00
binance_240m_202c113ee7c2739a:2638:1,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,0.1434,2639,2807,20.93107266435989,earlier,497,665,two,2,121,0.309,261917.1128668966,2024-12-02T00:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,none,0,0,0.07818,19248.57594226393,2025-07-10T00:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,one,0,0,0.07818,19248.57594226393,2025-07-10T00:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,one,1,62,0.14326,129834.20716624548,2025-07-20T08:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,two,0,0,0.07818,19248.57594226393,2025-07-10T00:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,two,1,61,0.11669,102225.50130053186,2025-07-20T04:00:00+00:00
binance_240m_28f201470eba54b4:4079:1,binance_240m_28f201470eba54b4,binance,CFXUSDT,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07818,4080,4156,20.628185089974355,earlier,1938,2014,two,2,64,0.18359,792477.9529160341,2025-07-20T16:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,none,0,0,0.3598,3747.58256712592,2024-11-06T08:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,one,0,0,0.3598,3747.58256712592,2024-11-06T08:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,one,1,82,0.739,35677.097056094535,2024-11-20T00:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,two,0,0,0.3598,3747.58256712592,2024-11-06T08:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,two,1,55,0.6139,29049.605795915475,2024-11-15T12:00:00+00:00
binance_240m_4cd0a68b30b5fe39:2605:1,binance_240m_4cd0a68b30b5fe39,binance,ADAUSDT,ADA,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.3598,2606,2807,20.532739393939412,earlier,464,665,two,2,134,0.978,222005.37581057145,2024-11-28T16:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,none,0,0,0.01314,126944.02476925612,2026-08-08T20:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,one,0,0,0.01314,126944.02476925612,2026-08-08T20:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,one,1,5,0.02472,775702.6865996537,2026-08-09T16:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,two,0,0,0.01314,126944.02476925612,2026-08-08T20:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,two,1,5,0.02472,775702.6865996537,2026-08-09T16:00:00+00:00
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,two,2,7,0.03302,1884618.4512994408,2026-08-10T00:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,none,0,0,0.0933,18444.93635676078,2026-04-15T20:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,one,0,0,0.0933,18444.93635676078,2026-04-15T20:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,one,1,52,0.1123,43621.43262607485,2026-04-24T12:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,two,0,0,0.0933,18444.93635676078,2026-04-15T20:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,two,1,48,0.1003,25506.60690610897,2026-04-23T20:00:00+00:00
binance_240m_564c70d633a34056:5758:1,binance_240m_564c70d633a34056,binance,APEUSDT,APE,240,2026-04-15 20:00:00+00:00,2026-04-24 20:00:00+00:00,0.0933,5759,5813,11.00223333333335,later,3617,3671,two,2,52,0.1123,60298.65385893981,2026-04-24T12:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,none,0,0,0.7525,1139.892474475257,2026-05-21T16:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,one,0,0,0.7525,1139.892474475257,2026-05-21T16:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,one,1,103,3.1794,16214.382469396083,2026-06-07T20:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,two,0,0,0.7525,1139.892474475257,2026-05-21T16:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,two,1,100,2.089,13819.23186196025,2026-06-07T08:00:00+00:00
binance_240m_6c7fb254f200c7dc:1139:1,binance_240m_6c7fb254f200c7dc,binance,BEATUSDT,BEAT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,0.7525,1140,1274,38.52565095003522,later,1140,1274,two,2,119,5.356,166338.97002680547,2026-06-10T12:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,none,0,0,0.5365,2688.033291664654,2024-11-06T08:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,one,0,0,0.5365,2688.033291664654,2024-11-06T08:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,one,1,94,1.2478,28169.14754025548,2024-11-22T00:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,two,0,0,0.5365,2688.033291664654,2024-11-06T08:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,two,1,59,0.9084,19330.239979826772,2024-11-16T04:00:00+00:00
binance_240m_6fe148c017edb3ea:2605:1,binance_240m_6fe148c017edb3ea,binance,XRPUSDT,XRP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.5365,2606,2807,50.11397553516827,earlier,464,665,two,2,138,1.5907,172199.98250174665,2024-11-29T08:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,none,0,0,1911.2,0.952195300979518,2026-08-19T04:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,one,0,0,1911.2,0.952195300979518,2026-08-19T04:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,one,1,7,2251.49,2.59599680715394,2026-08-20T08:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,two,0,0,1911.2,0.952195300979518,2026-08-19T04:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,two,1,4,2100.97,1.6177828518633282,2026-08-19T20:00:00+00:00
binance_240m_7fe68b1c338ef8b9:6510:1,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,1911.2,6511,6596,15.315953719008256,later,4369,4454,two,2,12,2339.9,4.790031687304405,2026-08-21T04:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,none,0,0,510.33,2.7732146128080455,2026-08-18T04:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,one,0,0,510.33,2.7732146128080455,2026-08-18T04:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,one,1,22,680.48,12.133669606430727,2026-08-21T20:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,two,0,0,510.33,2.7732146128080455,2026-08-18T04:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,two,1,18,570.29,6.1798423509804525,2026-08-21T04:00:00+00:00
binance_240m_85f117057f0cb245:6504:1,binance_240m_85f117057f0cb245,binance,ZECUSDT,ZEC,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,510.33,6505,6529,10.335131535498094,later,4363,4387,two,2,22,680.48,23.70791359405763,2026-08-21T20:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,none,0,0,0.00863,134071.33575222196,2024-09-10T16:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,one,0,0,0.00863,134071.33575222196,2024-09-10T16:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,one,1,27,0.014572,1045851.2887683732,2024-09-15T04:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,two,0,0,0.00863,134071.33575222196,2024-09-10T16:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,two,1,17,0.012716,696292.7922788936,2024-09-13T12:00:00+00:00
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,two,2,43,0.015834,2960526.925285228,2024-09-17T20:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,none,0,0,2.1089,452.87233561015,2025-09-25T00:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,one,0,0,2.1089,452.87233561015,2025-09-25T00:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,one,1,12,4.6906,2803.9312545903863,2025-09-27T00:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,two,0,0,2.1089,452.87233561015,2025-09-25T00:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,two,1,10,2.1952,750.7901300133148,2025-09-26T16:00:00+00:00
binance_240m_9f360d5da09b3f0f:848:1,binance_240m_9f360d5da09b3f0f,binance,ALPINEUSDT,ALPINE,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,2.1089,849,864,14.564584038694058,later,849,864,two,2,12,4.6906,6861.141623287671,2025-09-27T00:00:00+00:00
binance_240m_ab188c930cd2584e:1149:1,binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,2026-04-09 08:00:00+00:00,2026-04-11 00:00:00+00:00,0.07278,1150,1160,10.496160000000048,later,1150,1160,none,0,0,0.07278,15660.582442418136,2026-04-09T08:00:00+00:00
binance_240m_ab188c930cd2584e:1149:1,binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,2026-04-09 08:00:00+00:00,2026-04-11 00:00:00+00:00,0.07278,1150,1160,10.496160000000048,later,1150,1160,one,0,0,0.07278,15660.582442418136,2026-04-09T08:00:00+00:00
binance_240m_ab188c930cd2584e:1149:1,binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,2026-04-09 08:00:00+00:00,2026-04-11 00:00:00+00:00,0.07278,1150,1160,10.496160000000048,later,1150,1160,two,0,0,0.07278,15660.582442418136,2026-04-09T08:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,none,0,0,1.6267,904.142289969346,2026-03-16T16:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,one,0,0,1.6267,904.142289969346,2026-03-16T16:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,one,1,185,2.8895,7352.091054991546,2026-04-16T12:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,two,0,0,1.6267,904.142289969346,2026-03-16T16:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,two,1,81,2.2124,4572.6432350111845,2026-03-30T04:00:00+00:00
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,two,2,185,2.8895,23367.063304639785,2026-04-16T12:00:00+00:00
binance_240m_c910184a083ccd35:2605:1,binance_240m_c910184a083ccd35,binance,LQTYUSDT,LQTY,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.9021,2606,2807,12.369460410557194,earlier,464,665,none,0,0,0.9021,1526.341177323627,2024-11-06T08:00:00+00:00
binance_240m_c910184a083ccd35:2605:1,binance_240m_c910184a083ccd35,binance,LQTYUSDT,LQTY,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.9021,2606,2807,12.369460410557194,earlier,464,665,one,0,0,0.9021,1526.341177323627,2024-11-06T08:00:00+00:00
