event_key,stream_key,venue,symbol,asset,timeframe_min,original_entry_time,original_exit_time,original_entry_price,original_entry_i,original_exit_i,original_net_r,period,cache_entry_i,cache_exit_i,arm,status,adds_count,quantity_model,real_exchange_solvency,final_balance,min_maintenance_buffer,min_initial_margin_buffer,opening_fees,closing_fee,optimizer_exit_i,optimizer_exit_price,optimizer_exit_bar_open,selected_trades,failed_trades,asset_complete
binance_240m_daf5eaf8f01a2cbf:1189:1,binance_240m_daf5eaf8f01a2cbf,binance,BLESSUSDT,BLESS,240,2026-04-09 20:00:00+00:00,2026-04-14 00:00:00+00:00,0.006407,1190,1215,15.2576346381969,later,1190,1215,one,conditional_optimal,1,continuous,unknown,24079.92058859099,0.0100000099983503,80.34678252796483,8.545885114811961,32.56691850702479,24,0.034666,2026-04-13T20:00:00+00:00,3,0,True
binance_240m_daf5eaf8f01a2cbf:1189:1,binance_240m_daf5eaf8f01a2cbf,binance,BLESSUSDT,BLESS,240,2026-04-09 20:00:00+00:00,2026-04-14 00:00:00+00:00,0.006407,1190,1215,15.2576346381969,later,1190,1215,two,conditional_optimal,2,continuous,unknown,82274.13898826335,0.0100000099983503,80.34678252796483,44.547381140059734,126.89296046993309,24,0.034666,2026-04-13T20:00:00+00:00,3,0,True
binance_30m_90e8bb902180c5d3:45346:1,binance_30m_90e8bb902180c5d3,binance,BLURUSDT,BLUR,30,2026-03-31 17:30:00+00:00,2026-04-02 01:00:00+00:00,0.01727,45347,45410,11.985812499999977,later,27371,27434,none,conditional_optimal,0,continuous,unknown,892.1654160620106,0.0100000099998567,56.448239600824735,1.675067707660587,2.47137957100126,40,0.02548,2026-04-01T13:30:00+00:00,3,0,True
binance_30m_90e8bb902180c5d3:45346:1,binance_30m_90e8bb902180c5d3,binance,BLURUSDT,BLUR,30,2026-03-31 17:30:00+00:00,2026-04-02 01:00:00+00:00,0.01727,45347,45410,11.985812499999977,later,27371,27434,one,conditional_optimal,1,continuous,unknown,2308.93730080565,0.0100000099988051,56.448239600824735,8.976213338679393,11.205332185008732,40,0.02548,2026-04-01T13:30:00+00:00,3,0,True
binance_30m_90e8bb902180c5d3:45346:1,binance_30m_90e8bb902180c5d3,binance,BLURUSDT,BLUR,30,2026-03-31 17:30:00+00:00,2026-04-02 01:00:00+00:00,0.01727,45347,45410,11.985812499999977,later,27371,27434,two,conditional_optimal,2,continuous,unknown,4115.790892677239,0.0100000099979524,56.448239600824735,15.922389817706016,19.974077177378337,40,0.02548,2026-04-01T13:30:00+00:00,3,0,True
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,none,conditional_optimal,0,continuous,unknown,3958.2440196986886,0.0100000099997856,56.63084337783133,1.6680444854680254,5.533490039691874,8,0.04359,2026-08-10T04:00:00+00:00,1,0,True
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,one,conditional_optimal,1,continuous,unknown,18542.765465312532,0.0100000099987482,56.63084337783133,20.843414898211467,39.34637014857078,8,0.04359,2026-08-10T04:00:00+00:00,1,0,True
binance_240m_54e497d887e50e50:3054:1,binance_240m_54e497d887e50e50,binance,BMTUSDT,BMT,240,2026-08-08 20:00:00+00:00,2026-08-10 12:00:00+00:00,0.01314,3055,3065,17.886149253731332,later,3055,3065,two,conditional_optimal,2,continuous,unknown,38318.80187599355,0.0100000099810131,56.63084337783133,83.073516160119,121.49688844071338,8,0.04359,2026-08-10T04:00:00+00:00,1,0,True
okx_240m_0a9122f6638449bb:4242:1,okx_240m_0a9122f6638449bb,okx,BOME-USDT-SWAP,BOME,240,2026-07-23 16:00:00+00:00,2026-08-22 04:00:00+00:00,0.0004461,4243,4420,17.83156024096386,later,4210,4387,none,conditional_optimal,0,continuous,unknown,2413.705468961807,0.010000009999814,76.05843003835594,0.9208296139093872,3.2386946070921963,172,0.001569,2026-08-21T08:00:00+00:00,3,0,True
okx_240m_0a9122f6638449bb:4242:1,okx_240m_0a9122f6638449bb,okx,BOME-USDT-SWAP,BOME,240,2026-07-23 16:00:00+00:00,2026-08-22 04:00:00+00:00,0.0004461,4243,4420,17.83156024096386,later,4210,4387,one,conditional_optimal,1,continuous,unknown,16122.98829339243,0.0100000099986345,76.05843003835594,16.652339709238312,32.72470504738737,172,0.001569,2026-08-21T08:00:00+00:00,3,0,True
okx_240m_0a9122f6638449bb:4242:1,okx_240m_0a9122f6638449bb,okx,BOME-USDT-SWAP,BOME,240,2026-07-23 16:00:00+00:00,2026-08-22 04:00:00+00:00,0.0004461,4243,4420,17.83156024096386,later,4210,4387,two,conditional_optimal,2,continuous,unknown,66077.00507815993,0.010000009991927,76.05843003835594,77.00797805481054,143.2051963073326,172,0.001569,2026-08-21T08:00:00+00:00,3,0,True
okx_60m_c66cb4904061c5fa:12987:1,okx_60m_c66cb4904061c5fa,okx,BONK-USDT-SWAP,BONK,60,2025-07-02 11:00:00+00:00,2025-07-09 14:00:00+00:00,1.4364e-05,12988,13159,16.231274611398995,earlier,7211,7382,none,conditional_optimal,0,continuous,unknown,975.265442237979,0.0100000099998709,65.87410934834122,1.3125342558330302,2.191303535862705,139,2.3981e-05,2025-07-08T06:00:00+00:00,1,0,True
okx_60m_c66cb4904061c5fa:12987:1,okx_60m_c66cb4904061c5fa,okx,BONK-USDT-SWAP,BONK,60,2025-07-02 11:00:00+00:00,2025-07-09 14:00:00+00:00,1.4364e-05,12988,13159,16.231274611398995,earlier,7211,7382,one,conditional_optimal,1,continuous,unknown,3149.008997664035,0.0100000099990893,65.87410934834122,8.65086196388445,11.720242065577947,139,2.3981e-05,2025-07-08T06:00:00+00:00,1,0,True
okx_60m_c66cb4904061c5fa:12987:1,okx_60m_c66cb4904061c5fa,okx,BONK-USDT-SWAP,BONK,60,2025-07-02 11:00:00+00:00,2025-07-09 14:00:00+00:00,1.4364e-05,12988,13159,16.231274611398995,earlier,7211,7382,two,conditional_optimal,2,continuous,unknown,6709.270598179401,0.0100000099942008,65.87410934834122,24.798097725757515,31.463630051714382,139,2.3981e-05,2025-07-08T06:00:00+00:00,1,0,True
binance_30m_525e483bcf6b1639:13644:1,binance_30m_525e483bcf6b1639,binance,BROCCOLI714USDT,BROCCOLI714,30,2025-12-30 15:30:00+00:00,2025-12-31 20:30:00+00:00,0.01263,13645,13703,84.98651282051289,later,13645,13703,none,conditional_optimal,0,continuous,unknown,8757.286923207237,0.0100000100001125,63.65831079500143,1.3977572771153297,10.066508466065748,57,0.09096,2025-12-31T20:00:00+00:00,1,0,True
binance_30m_525e483bcf6b1639:13644:1,binance_30m_525e483bcf6b1639,binance,BROCCOLI714USDT,BROCCOLI714,30,2025-12-30 15:30:00+00:00,2025-12-31 20:30:00+00:00,0.01263,13645,13703,84.98651282051289,later,13645,13703,one,conditional_optimal,1,continuous,unknown,41652.5035495358,0.0100000099987482,63.65831079500143,23.536933324010313,65.17815195882895,57,0.09096,2025-12-31T20:00:00+00:00,1,0,True
binance_30m_525e483bcf6b1639:13644:1,binance_30m_525e483bcf6b1639,binance,BROCCOLI714USDT,BROCCOLI714,30,2025-12-30 15:30:00+00:00,2025-12-31 20:30:00+00:00,0.01263,13645,13703,84.98651282051289,later,13645,13703,two,conditional_optimal,2,continuous,unknown,125579.67680962758,0.0100000099910175,63.65831079500143,70.76111173238694,196.50805771145835,57,0.09096,2025-12-31T20:00:00+00:00,1,0,True
binance_30m_0de60721a7664b2f:981:1,binance_30m_0de60721a7664b2f,binance,BROCCOLIF3BUSDT,BROCCOLIF3B,30,2025-04-10 20:30:00+00:00,2025-04-12 22:00:00+00:00,0.014428,982,1081,21.505793322734466,earlier,982,1081,none,conditional_optimal,0,continuous,unknown,2859.3806101442233,0.0100000099999419,61.684995156876155,1.4736540324278402,4.23874704364814,97,0.0415,2025-04-12T21:00:00+00:00,1,0,True
binance_30m_0de60721a7664b2f:981:1,binance_30m_0de60721a7664b2f,binance,BROCCOLIF3BUSDT,BROCCOLIF3B,30,2025-04-10 20:30:00+00:00,2025-04-12 22:00:00+00:00,0.014428,982,1081,21.505793322734466,earlier,982,1081,one,conditional_optimal,1,continuous,unknown,16137.40570340236,0.0100000099962471,61.684995156876155,21.02170847828255,37.11725314330649,97,0.0415,2025-04-12T21:00:00+00:00,1,0,True
binance_30m_0de60721a7664b2f:981:1,binance_30m_0de60721a7664b2f,binance,BROCCOLIF3BUSDT,BROCCOLIF3B,30,2025-04-10 20:30:00+00:00,2025-04-12 22:00:00+00:00,0.014428,982,1081,21.505793322734466,earlier,982,1081,two,conditional_optimal,2,continuous,unknown,58539.12508440217,0.0100000099974977,61.684995156876155,119.78535535286052,178.52278858119675,97,0.0415,2025-04-12T21:00:00+00:00,1,0,True
binance_60m_497b3649c9240b01:13201:1,binance_60m_497b3649c9240b01,binance,BSVUSDT,BSV,60,2025-04-22 15:00:00+00:00,2025-04-26 14:00:00+00:00,29.8,13202,13297,12.85761904761905,earlier,5511,5606,none,conditional_optimal,0,continuous,unknown,1134.474311538447,0.0100000099997288,54.46665648377132,1.7512824429318723,2.7902983352485,78,47.48,2025-04-25T21:00:00+00:00,1,0,True
binance_60m_497b3649c9240b01:13201:1,binance_60m_497b3649c9240b01,binance,BSVUSDT,BSV,60,2025-04-22 15:00:00+00:00,2025-04-26 14:00:00+00:00,29.8,13202,13297,12.85761904761905,earlier,5511,5606,one,conditional_optimal,1,continuous,unknown,3299.9402700212427,0.010000009999203,54.46665648377132,10.90845039601379,14.133432548980029,78,47.48,2025-04-25T21:00:00+00:00,1,0,True
binance_60m_497b3649c9240b01:13201:1,binance_60m_497b3649c9240b01,binance,BSVUSDT,BSV,60,2025-04-22 15:00:00+00:00,2025-04-26 14:00:00+00:00,29.8,13202,13297,12.85761904761905,earlier,5511,5606,two,conditional_optimal,2,continuous,unknown,6276.025477245016,0.0100000099979524,54.46665648377132,20.65629163716801,26.879853259309503,78,47.48,2025-04-25T21:00:00+00:00,1,0,True
binance_60m_9a07613b4557cb16:3330:1,binance_60m_9a07613b4557cb16,binance,BTRUSDT,BTR,60,2026-01-13 06:00:00+00:00,2026-01-19 03:00:00+00:00,0.03625,3331,3472,17.55322580645166,later,3331,3472,none,conditional_optimal,0,continuous,unknown,1620.1663467131873,0.0100000099999277,62.755471643675484,1.432481859858635,2.957037726157839,106,0.07483,2026-01-17T16:00:00+00:00,1,0,True
binance_60m_9a07613b4557cb16:3330:1,binance_60m_9a07613b4557cb16,binance,BTRUSDT,BTR,60,2026-01-13 06:00:00+00:00,2026-01-19 03:00:00+00:00,0.03625,3331,3472,17.55322580645166,later,3331,3472,one,conditional_optimal,1,continuous,unknown,6587.875409879833,0.0100000099985209,62.755471643675484,12.46509567948494,18.984420605649905,106,0.07483,2026-01-17T16:00:00+00:00,1,0,True
binance_60m_9a07613b4557cb16:3330:1,binance_60m_9a07613b4557cb16,binance,BTRUSDT,BTR,60,2026-01-13 06:00:00+00:00,2026-01-19 03:00:00+00:00,0.03625,3331,3472,17.55322580645166,later,3331,3472,two,conditional_optimal,2,continuous,unknown,17001.122912814575,0.0100000099999277,62.755471643675484,54.118995631030785,71.14538292239878,106,0.07483,2026-01-17T16:00:00+00:00,1,0,True
binance_60m_335b37e321125acb:4161:1,binance_60m_335b37e321125acb,binance,BULLAUSDT,BULLA,60,2025-12-24 19:00:00+00:00,2026-01-04 15:00:00+00:00,0.02941,4162,4422,21.23222063037247,later,4162,4422,none,conditional_optimal,0,continuous,unknown,2674.3291798165255,0.0100000099999704,57.40576622673955,1.6382397605100174,4.218425605692746,229,0.07573,2026-01-03T08:00:00+00:00,2,0,True
binance_60m_335b37e321125acb:4161:1,binance_60m_335b37e321125acb,binance,BULLAUSDT,BULLA,60,2025-12-24 19:00:00+00:00,2026-01-04 15:00:00+00:00,0.02941,4162,4422,21.23222063037247,later,4162,4422,one,conditional_optimal,1,continuous,unknown,13584.27914225844,0.0100000099999704,57.40576622673955,19.292858600789028,32.82925986150977,229,0.07573,2026-01-03T08:00:00+00:00,2,0,True
binance_60m_335b37e321125acb:4161:1,binance_60m_335b37e321125acb,binance,BULLAUSDT,BULLA,60,2025-12-24 19:00:00+00:00,2026-01-04 15:00:00+00:00,0.02941,4162,4422,21.23222063037247,later,4162,4422,two,conditional_optimal,2,continuous,unknown,42372.43764329619,0.0100000099819226,57.40576622673955,89.58839878770758,132.0825073371286,229,0.07573,2026-01-03T08:00:00+00:00,2,0,True
binance_30m_6f0d465d44098a96:36653:1,binance_30m_6f0d465d44098a96,binance,C98USDT,C98,30,2025-10-01 15:00:00+00:00,2025-10-05 11:00:00+00:00,0.0481,36654,36838,11.685272727272842,later,18678,18862,none,conditional_optimal,0,continuous,unknown,1043.1340772236022,0.0100000099997004,55.11414839459624,1.7263789079001448,2.673913277308956,34,0.0745,2025-10-02T08:00:00+00:00,1,0,True
binance_30m_6f0d465d44098a96:36653:1,binance_30m_6f0d465d44098a96,binance,C98USDT,C98,30,2025-10-01 15:00:00+00:00,2025-10-05 11:00:00+00:00,0.0481,36654,36838,11.685272727272842,later,18678,18862,one,conditional_optimal,1,continuous,unknown,2501.038279788552,0.010000009999544,55.11414839459624,6.620738641613812,9.037435095139116,34,0.0745,2025-10-02T08:00:00+00:00,1,0,True
binance_30m_6f0d465d44098a96:36653:1,binance_30m_6f0d465d44098a96,binance,C98USDT,C98,30,2025-10-01 15:00:00+00:00,2025-10-05 11:00:00+00:00,0.0481,36654,36838,11.685272727272842,later,18678,18862,two,conditional_optimal,2,continuous,unknown,3877.2229328484423,0.010000009995565,55.11414839459624,19.868642268444116,23.68942326682783,74,0.0718,2025-10-03T04:00:00+00:00,1,0,True
gate_60m_a377d991b279bc2b:1165:1,gate_60m_a377d991b279bc2b,gate,CFG_USDT,CFG,60,2026-05-04 03:00:00+00:00,2026-05-09 15:00:00+00:00,0.21288,1166,1298,10.021972850678749,later,1166,1298,none,conditional_optimal,0,continuous,unknown,1254.0464865403712,0.010000009999743,53.02532093554627,1.8067184255559128,2.9655371676895292,120,0.34942,2026-05-09T03:00:00+00:00,2,0,True
gate_60m_a377d991b279bc2b:1165:1,gate_60m_a377d991b279bc2b,gate,CFG_USDT,CFG,60,2026-05-04 03:00:00+00:00,2026-05-09 15:00:00+00:00,0.21288,1166,1298,10.021972850678749,later,1166,1298,one,conditional_optimal,1,continuous,unknown,3872.1188297195313,0.0100000099985209,53.02532093554627,11.165066662664206,14.963313872919322,120,0.34942,2026-05-09T03:00:00+00:00,2,0,True
gate_60m_a377d991b279bc2b:1165:1,gate_60m_a377d991b279bc2b,gate,CFG_USDT,CFG,60,2026-05-04 03:00:00+00:00,2026-05-09 15:00:00+00:00,0.21288,1166,1298,10.021972850678749,later,1166,1298,two,conditional_optimal,2,continuous,unknown,7661.285547837049,0.0100000099914723,53.02532093554627,43.92251446293294,51.57930182705998,120,0.34942,2026-05-09T03:00:00+00:00,2,0,True
okx_240m_da576a36835de2f3:4079:1,okx_240m_da576a36835de2f3,okx,CFX-USDT-SWAP,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07815,4080,4156,20.600948717948796,earlier,1938,2014,none,conditional_optimal,0,continuous,unknown,3400.592184372915,0.0100000099998425,61.30138170499685,1.48840839596166,4.795284273003541,64,0.25178,2025-07-20T16:00:00+00:00,4,0,True
okx_240m_da576a36835de2f3:4079:1,okx_240m_da576a36835de2f3,okx,CFX-USDT-SWAP,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07815,4080,4156,20.600948717948796,earlier,1938,2014,one,conditional_optimal,1,continuous,unknown,17326.831844295593,0.0100000099967019,61.30138170499685,19.936962377008893,37.220952135817306,64,0.25178,2025-07-20T16:00:00+00:00,4,0,True
okx_240m_da576a36835de2f3:4079:1,okx_240m_da576a36835de2f3,okx,CFX-USDT-SWAP,CFX,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,0.07815,4080,4156,20.600948717948796,earlier,1938,2014,two,conditional_optimal,2,continuous,unknown,71987.56765923086,0.0100000099755561,61.30138170499685,161.58648532367138,233.8695089772031,64,0.25178,2025-07-20T16:00:00+00:00,4,0,True
binance_60m_9730103ff14b1a12:2847:1,binance_60m_9730103ff14b1a12,binance,CGPTUSDT,CGPT,60,2025-04-18 12:00:00+00:00,2025-04-28 00:00:00+00:00,0.06742,2848,3076,14.558161616161756,earlier,2848,3076,none,conditional_optimal,0,continuous,unknown,1095.3632352202085,0.0100000099997998,59.79888008035176,1.546196919986471,2.545652004130796,187,0.111,2025-04-26T07:00:00+00:00,1,0,True
binance_60m_9730103ff14b1a12:2847:1,binance_60m_9730103ff14b1a12,binance,CGPTUSDT,CGPT,60,2025-04-18 12:00:00+00:00,2025-04-28 00:00:00+00:00,0.06742,2848,3076,14.558161616161756,earlier,2848,3076,one,conditional_optimal,1,continuous,unknown,3432.047646555309,0.0100000099990893,59.79888008035176,10.179389331938973,13.535151519345565,187,0.111,2025-04-26T07:00:00+00:00,1,0,True
binance_60m_9730103ff14b1a12:2847:1,binance_60m_9730103ff14b1a12,binance,CGPTUSDT,CGPT,60,2025-04-18 12:00:00+00:00,2025-04-28 00:00:00+00:00,0.06742,2848,3076,14.558161616161756,earlier,2848,3076,two,conditional_optimal,2,continuous,unknown,7341.819619075809,0.0100000099989756,59.79888008035176,34.17085742073671,41.48833623346672,187,0.111,2025-04-26T07:00:00+00:00,1,0,True
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,none,conditional_optimal,0,continuous,unknown,1648.9473252164694,0.0100000100001835,69.91707368391644,1.1570356275416755,2.7098498382239105,45,0.020212,2024-09-18T04:00:00+00:00,1,0,True
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,one,conditional_optimal,1,continuous,unknown,7511.169702641573,0.0100000099980661,69.91707368391644,16.39718060747441,23.84859608681027,45,0.020212,2024-09-18T04:00:00+00:00,1,0,True
binance_240m_9221ed9b6d2b00f6:2265:1,binance_240m_9221ed9b6d2b00f6,binance,CKBUSDT,CKB,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,0.00863,2266,2391,12.464477412902138,earlier,124,249,two,conditional_optimal,2,continuous,unknown,19699.90229242479,0.0100000099951103,69.91707368391644,56.8880781091264,76.62148996962995,45,0.020212,2024-09-18T04:00:00+00:00,1,0,True
binance_30m_4feff0e371672997:6402:1,binance_30m_4feff0e371672997,binance,COOKIEUSDT,COOKIE,30,2025-05-20 21:00:00+00:00,2025-05-25 02:00:00+00:00,0.1585,6403,6605,11.552055177556136,earlier,6403,6605,none,conditional_optimal,0,continuous,unknown,1483.2319770702595,0.0100000100001125,65.49817133250247,1.3269934102883665,2.7142666474163306,132,0.3242,2025-05-23T15:00:00+00:00,1,0,True
binance_30m_4feff0e371672997:6402:1,binance_30m_4feff0e371672997,binance,COOKIEUSDT,COOKIE,30,2025-05-20 21:00:00+00:00,2025-05-25 02:00:00+00:00,0.1585,6403,6605,11.552055177556136,earlier,6403,6605,one,conditional_optimal,1,continuous,unknown,6110.529343897964,0.0100000100001125,65.49817133250247,11.927143859409432,17.96756791508189,132,0.3242,2025-05-23T15:00:00+00:00,1,0,True
binance_30m_4feff0e371672997:6402:1,binance_30m_4feff0e371672997,binance,COOKIEUSDT,COOKIE,30,2025-05-20 21:00:00+00:00,2025-05-25 02:00:00+00:00,0.1585,6403,6605,11.552055177556136,earlier,6403,6605,two,conditional_optimal,2,continuous,unknown,15978.943230501374,0.0100000099980661,65.49817133250247,36.03062912562479,51.99760058583763,132,0.3242,2025-05-23T15:00:00+00:00,1,0,True
okx_30m_d00ce53785a8265c:21911:1,okx_30m_d00ce53785a8265c,okx,CORE-USDT-SWAP,CORE,30,2024-11-28 12:00:00+00:00,2024-12-01 04:00:00+00:00,1.0854,21912,22040,20.37585631815282,earlier,3936,4064,none,conditional_optimal,0,continuous,unknown,1461.055953793246,0.0100000099999277,60.603620593456505,1.5152453617901345,2.8806972582033743,117,2.0635,2024-11-30T22:30:00+00:00,1,0,True
okx_30m_d00ce53785a8265c:21911:1,okx_30m_d00ce53785a8265c,okx,CORE-USDT-SWAP,CORE,30,2024-11-28 12:00:00+00:00,2024-12-01 04:00:00+00:00,1.0854,21912,22040,20.37585631815282,earlier,3936,4064,one,conditional_optimal,1,continuous,unknown,5380.08735085631,0.0100000099987482,60.603620593456505,10.969399106675157,16.276732589227368,117,2.0635,2024-11-30T22:30:00+00:00,1,0,True
okx_30m_d00ce53785a8265c:21911:1,okx_30m_d00ce53785a8265c,okx,CORE-USDT-SWAP,CORE,30,2024-11-28 12:00:00+00:00,2024-12-01 04:00:00+00:00,1.0854,21912,22040,20.37585631815282,earlier,3936,4064,two,conditional_optimal,2,continuous,unknown,13216.668924991924,0.010000009999203,60.603620593456505,58.72060406808125,71.96796155869995,117,2.0635,2024-11-30T22:30:00+00:00,1,0,True
binance_30m_0f1035d8987b9127:50996:1,binance_30m_0f1035d8987b9127,binance,COTIUSDT,COTI,30,2026-07-27 10:30:00+00:00,2026-07-30 09:00:00+00:00,0.007536,50997,51138,36.2142829268292,later,33021,33162,none,conditional_optimal,0,continuous,unknown,2949.4064695743914,0.0100000099998567,56.804457569741686,1.6613670165483967,4.516951804944281,127,0.020489,2026-07-30T02:00:00+00:00,1,0,True
binance_30m_0f1035d8987b9127:50996:1,binance_30m_0f1035d8987b9127,binance,COTIUSDT,COTI,30,2026-07-27 10:30:00+00:00,2026-07-30 09:00:00+00:00,0.007536,50997,51138,36.2142829268292,later,33021,33162,one,conditional_optimal,1,continuous,unknown,14565.327073972743,0.0100000099998567,56.804457569741686,14.000974324869686,28.508811184351657,127,0.020489,2026-07-30T02:00:00+00:00,1,0,True
binance_30m_0f1035d8987b9127:50996:1,binance_30m_0f1035d8987b9127,binance,COTIUSDT,COTI,30,2026-07-27 10:30:00+00:00,2026-07-30 09:00:00+00:00,0.007536,50997,51138,36.2142829268292,later,33021,33162,two,conditional_optimal,2,continuous,unknown,51559.088609446,0.0100000099998567,56.804457569741686,131.96120917254007,183.73599498614473,127,0.020489,2026-07-30T02:00:00+00:00,1,0,True
okx_30m_13b2b8a2a31bafd3:20834:1,okx_30m_13b2b8a2a31bafd3,okx,CRO-USDT-SWAP,CRO,30,2024-11-06 01:30:00+00:00,2024-11-06 08:00:00+00:00,0.07314,20835,20848,12.293196261682397,earlier,2859,2872,none,conditional_optimal,0,continuous,unknown,681.9095095195796,0.0100000100000698,51.10307492215016,1.880650964532686,2.4669080330498483,11,0.09594,2024-11-06T07:00:00+00:00,1,0,True
okx_30m_13b2b8a2a31bafd3:20834:1,okx_30m_13b2b8a2a31bafd3,okx,CRO-USDT-SWAP,CRO,30,2024-11-06 01:30:00+00:00,2024-11-06 08:00:00+00:00,0.07314,20835,20848,12.293196261682397,earlier,2859,2872,one,conditional_optimal,1,continuous,unknown,1397.270242092633,0.0100000100000698,51.10307492215016,7.281865621113545,8.59501274156886,11,0.09594,2024-11-06T07:00:00+00:00,1,0,True
okx_30m_13b2b8a2a31bafd3:20834:1,okx_30m_13b2b8a2a31bafd3,okx,CRO-USDT-SWAP,CRO,30,2024-11-06 01:30:00+00:00,2024-11-06 08:00:00+00:00,0.07314,20835,20848,12.293196261682397,earlier,2859,2872,two,conditional_optimal,2,continuous,unknown,2075.072508869489,0.010000009999544,51.10307492215016,10.765797343234356,12.764400049496578,11,0.09594,2024-11-06T07:00:00+00:00,1,0,True
binance_30m_08e7c7fcbf25e590:21970:1,binance_30m_08e7c7fcbf25e590,binance,CRVUSDT,CRV,30,2024-11-29 17:30:00+00:00,2024-12-05 01:00:00+00:00,0.533,21971,22226,20.408629032258027,earlier,3995,4250,none,conditional_optimal,0,continuous,unknown,2309.245797813619,0.0100000099999277,57.31303965184618,1.6418061672366857,3.856550321539081,234,1.252,2024-12-04T14:30:00+00:00,1,0,True
binance_30m_08e7c7fcbf25e590:21970:1,binance_30m_08e7c7fcbf25e590,binance,CRVUSDT,CRV,30,2024-11-29 17:30:00+00:00,2024-12-05 01:00:00+00:00,0.533,21971,22226,20.408629032258027,earlier,3995,4250,one,conditional_optimal,1,continuous,unknown,10615.964138598836,0.0100000099989756,57.31303965184618,19.363216225492877,29.928472052369575,234,1.252,2024-12-04T14:30:00+00:00,1,0,True
binance_30m_08e7c7fcbf25e590:21970:1,binance_30m_08e7c7fcbf25e590,binance,CRVUSDT,CRV,30,2024-11-29 17:30:00+00:00,2024-12-05 01:00:00+00:00,0.533,21971,22226,20.408629032258027,earlier,3995,4250,two,conditional_optimal,2,continuous,unknown,31888.462271946428,0.0100000099964745,57.31303965184618,58.93249725889043,90.87076279088664,234,1.252,2024-12-04T14:30:00+00:00,1,0,True
binance_30m_236ddea7f7921940:51420:1,binance_30m_236ddea7f7921940,binance,CTSIUSDT,CTSI,30,2026-08-05 06:30:00+00:00,2026-08-06 23:30:00+00:00,0.0216,51421,51503,28.18933333333351,later,33445,33527,none,conditional_optimal,0,continuous,unknown,1380.647632924941,0.0100000100000556,59.56974916166233,1.555009647628372,2.840052342543485,59,0.03945,2026-08-06T12:00:00+00:00,1,0,True
binance_30m_236ddea7f7921940:51420:1,binance_30m_236ddea7f7921940,binance,CTSIUSDT,CTSI,30,2026-08-05 06:30:00+00:00,2026-08-06 23:30:00+00:00,0.0216,51421,51503,28.18933333333351,later,33445,33527,one,conditional_optimal,1,continuous,unknown,4495.509842675308,0.010000009999203,59.56974916166233,9.92402301327529,14.343800679643516,59,0.03945,2026-08-06T12:00:00+00:00,1,0,True
binance_30m_236ddea7f7921940:51420:1,binance_30m_236ddea7f7921940,binance,CTSIUSDT,CTSI,30,2026-08-05 06:30:00+00:00,2026-08-06 23:30:00+00:00,0.0216,51421,51503,28.18933333333351,later,33445,33527,two,conditional_optimal,2,continuous,unknown,9152.926351862723,0.0100000099980661,59.56974916166233,20.10199662557032,29.20422920326188,59,0.03945,2026-08-06T12:00:00+00:00,1,0,True
binance_240m_f519afbd1fb3d3b5:2605:1,binance_240m_f519afbd1fb3d3b5,binance,DASHUSDT,DASH,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,22.9,2606,2807,19.801527777777817,earlier,464,665,none,conditional_optimal,0,continuous,unknown,3144.0600206478616,0.0100000100000414,62.76492398128303,1.4321183084121911,4.482092539908374,177,71.67,2024-12-05T20:00:00+00:00,3,0,True
binance_240m_f519afbd1fb3d3b5:2605:1,binance_240m_f519afbd1fb3d3b5,binance,DASHUSDT,DASH,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,22.9,2606,2807,19.801527777777817,earlier,464,665,one,conditional_optimal,1,continuous,unknown,18848.729241482735,0.0100000100000414,62.76492398128303,21.42824713930531,40.23864327119855,177,71.67,2024-12-05T20:00:00+00:00,3,0,True
