asset,arm,events,closed,censored,assets,gt5,gt10,gt20,gt10_rate,recorded_mfe_gt10,total_r,gross_r,mean_r,mean_gross_bp,mean_net_bp,total_nominal_return,win_rate,pf_r,event_drawdown_r,total_r_ex_top5
BTW,baseline,15,15,0,1,1,0,0,0.0,1,2.5328584195833335,3.131246505120218,0.16885722797222222,33.456749633603465,13.45674963360347,0.020185124450405205,0.3333333333333333,1.2444588056675574,4.161689386109025,-10.3610848161788
BTW,high_r_entry_v2,5,5,0,1,1,0,0,0.0,1,3.273052626269889,3.456812567006939,0.6546105252539778,274.6859090685664,254.6859090685664,0.12734295453428318,0.2,1.7891956103050362,3.1232258261105303,0.0
BULLA,baseline,27,27,0,1,3,2,1,0.07407407407407407,3,31.96476234095383,33.36257207349011,1.1838800867019936,550.6462598453069,530.6462598453069,1.4327449015823286,0.2962962962962963,2.719581622204483,8.247781306843251,-16.87872148246559
BULLA,high_r_entry_v2,8,8,0,1,0,0,0,0.0,0,-2.222640943520636,-1.867895559386694,-0.2778301179400795,-205.23172764302288,-225.23172764302288,-0.1801853821144183,0.375,0.5716007733092503,5.188246861904592,-3.137687801139829
BX,baseline,5,5,0,1,0,0,0,0.0,0,-0.6410875624839376,0.29081632653062217,-0.12821751249678753,35.081966630176,15.081966630175986,0.007540983315087993,0.2,0.8664589927441767,3.428527884067117,-2.220446049250313e-16
BX,high_r_entry_v2,4,4,0,1,0,0,0,0.0,0,0.5077432067468275,1.2908163265306194,0.12693580168670687,77.44766192633901,57.44766192633899,0.022979064770535594,0.25,1.1390373090980264,2.2796971148363525,
BZ,baseline,17,15,2,1,2,0,0,0.0,1,17.0602316837898,19.739304496229046,1.1373487789193202,160.12268107991554,140.12268107991554,0.2101840216198733,0.5333333333333333,3.039960966691237,3.498593926846109,-4.072299856846154
BZ,high_r_entry_v2,10,9,1,1,0,0,0,0.0,0,6.359738476614549,7.621165516965875,0.7066376085127276,146.17657608724184,126.17657608724191,0.11355891847851772,0.5555555555555556,2.370990911535667,2.3417825004609902,-4.63878966891977
C,baseline,44,44,0,1,0,0,0,0.0,0,-14.281023188749124,-11.644368073193121,-0.3245687088352074,-177.58090996768235,-197.58090996768232,-0.8693560038578023,0.2727272727272727,0.5262597666970662,14.422191232826254,-24.985593892243525
C,high_r_entry_v2,19,19,0,1,0,0,0,0.0,0,-2.3745820595303995,-1.3594355822278141,-0.12497800313317892,-77.07044881650322,-97.07044881650323,-0.18443385275135615,0.3684210526315789,0.7903755746990135,5.861491873935633,-10.4687385511399
C98,baseline,52,52,0,1,2,1,0,0.019230769230769232,2,1.286380116001725,4.379804089485416,0.024738079153879326,69.36912677730088,49.36912677730083,0.2567194592419643,0.25,1.0343341111231128,9.509726059356716,-28.485816631270367
C98,high_r_entry_v2,27,27,0,1,2,1,0,0.037037037037037035,2,15.696041418370068,17.204698183630143,0.5813348673470395,304.06279126593483,284.06279126593483,0.766969536418024,0.37037037037037035,1.9073786255295182,7.777973066941092,-11.916169181715865
CAKE,baseline,64,64,0,1,2,0,0,0.0,1,6.477890528324507,11.7479814881379,0.10121703950507042,-77.00689685383517,-97.00689685383519,-0.6208441398645452,0.296875,1.1531547941948654,14.16331330495418,-19.7456748313434
CAKE,high_r_entry_v2,30,30,0,1,0,0,0,0.0,0,4.418630552538058,6.518558184793856,0.14728768508460194,-139.43247571312457,-159.43247571312452,-0.4782974271393736,0.36666666666666664,1.2429823547179755,5.714178708244686,-14.034935392362424
CAP,baseline,26,26,0,1,0,0,0,0.0,0,-18.61630200255006,-17.50369890338348,-0.7160116154826947,-380.06004909440736,-400.06004909440736,-1.0401561276454592,0.07692307692307693,0.15988267616469745,20.102850799698018,-20.941813465587117
CAP,high_r_entry_v2,12,12,0,1,0,0,0,0.0,0,-12.087264506902375,-11.738317757009348,-1.0072720422418646,-700.1968536982168,-720.1968536982168,-0.8642362244378603,0.0,0.0,12.087264506902375,-7.219988551123544
CARV,baseline,19,19,0,1,0,0,0,0.0,0,0.6299815511089493,2.1154519525526334,0.033156923742576276,115.10731201355732,95.10731201355732,0.1807038928257589,0.47368421052631576,1.0580828861694336,6.206205520957461,-9.129010399006267
CARV,high_r_entry_v2,11,11,0,1,0,0,0,0.0,0,1.5498127270614106,2.4114309621829824,0.14089206609649188,177.65944482749444,157.65944482749444,0.1734253893102439,0.45454545454545453,1.23930834733243,4.358991997076213,-6.4762167485471
CATI,baseline,56,56,0,1,0,0,0,0.0,0,-20.698697755224725,-16.572034161286602,-0.36961960277187006,-96.06185868498036,-116.06185868498046,-0.6499464086358906,0.25,0.5268287059931682,23.88522621585107,-35.48883223772777
CATI,high_r_entry_v2,28,28,0,1,0,0,0,0.0,0,-9.78265891850437,-8.175855621971765,-0.3493806756608704,-78.89093733122984,-98.8909373312299,-0.27689462452744373,0.25,0.5281857032164075,12.317944632790095,-20.090709017151067
CBRS,baseline,6,6,0,1,0,0,0,0.0,0,0.370501571105079,0.6631557837967117,0.0617502618508465,407.9913998705194,387.9913998705194,0.23279483992231162,0.3333333333333333,1.1038038732656827,2.511624661290875,-1.0888223552894192
CBRS,high_r_entry_v2,4,4,0,1,0,0,0,0.0,0,1.7933038771065346,1.98536114545579,0.44832596927663365,744.9430129951563,724.9430129951563,0.2899772051980625,0.5,1.8354767414664648,1.0888223552894192,
CC,baseline,44,44,0,1,1,0,0,0.0,0,-20.594106780400555,-17.030944716230444,-0.4680478813727399,-107.94695278495269,-127.94695278495271,-0.562966592253792,0.1590909090909091,0.44703179980150226,27.494584324360225,-36.107829729474616
CC,high_r_entry_v2,22,22,0,1,0,0,0,0.0,0,-13.422293045573248,-11.733913045460255,-0.6101042293442386,-173.01264954566884,-193.01264954566878,-0.42462782900047136,0.09090909090909091,0.24440353245443863,16.54400603092386,-17.122521466589475
CELO,baseline,108,108,0,1,2,0,0,0.0,2,-17.23258615242529,-10.097284314414418,-0.15956098289282677,-120.33323392743132,-140.33323392743134,-1.5155989264162584,0.2962962962962963,0.7579535588118776,31.58989524658959,-39.457953796105635
CELO,high_r_entry_v2,63,63,0,1,1,0,0,0.0,0,-25.885885410106653,-21.939863611551864,-0.4108870700016929,-185.14036790488376,-205.14036790488376,-1.2923843178007677,0.23809523809523808,0.4222786709984849,25.88588541010665,-37.55806609730479
CELR,baseline,63,63,0,1,2,0,0,0.0,1,-8.304081596000927,-4.602844205768901,-0.1318108189841417,-159.35674860611752,-179.35674860611755,-1.1299475162185406,0.30158730158730157,0.8143629429121338,12.824029185278611,-30.99766970170991
CELR,high_r_entry_v2,39,39,0,1,2,0,0,0.0,1,-4.820227422820745,-2.719828194076728,-0.12359557494412166,-204.1338281203009,-224.1338281203009,-0.8741219296691736,0.23076923076923078,0.8364415432431543,12.151740663222874,-25.712385133635422
CETUS,baseline,57,57,0,1,4,0,0,0.0,3,6.580998505043928,9.883478480467295,0.11545611412357767,115.47308034021486,95.47308034021485,0.5441965579392246,0.2982456140350877,1.1669901893672212,10.618812888445579,-27.44995603407733
CETUS,high_r_entry_v2,28,28,0,1,1,0,0,0.0,1,6.294177540453273,7.786948752860314,0.22479205501618832,85.87006284610736,65.8700628461073,0.18443617596910045,0.39285714285714285,1.370896802151361,5.060202562609112,-13.052469754023175
CFG,baseline,27,27,0,1,2,2,0,0.07407407407407407,3,17.0597944436383,18.811039144371616,0.6318442386532703,204.28872786642367,184.28872786642364,0.4975795652393439,0.25925925925925924,1.9643886278422829,12.582413129705603,-16.354483787440873
CFG,high_r_entry_v2,11,11,0,1,2,1,0,0.09090909090909091,2,16.509151120964663,17.10077126162851,1.5008319200876967,698.2418246064314,678.2418246064314,0.7460660070670744,0.45454545454545453,4.577337293687171,3.490249399271189,-4.614927183438336
CFX,baseline,130,130,0,1,6,4,2,0.03076923076923077,6,57.271630009946094,66.32379241801453,0.44055100007650844,228.95453457896582,208.9545345789658,2.7164089495265555,0.3153846153846154,1.660998725196069,37.58370303187671,-23.463752152242094
CFX,high_r_entry_v2,72,72,0,1,6,4,2,0.05555555555555555,6,89.39561165967977,94.31799286314107,1.2416057174955524,531.220743152662,511.220743152662,3.6807893506991665,0.4583333333333333,3.2322186566310993,13.24115972312092,8.660229497491585
CGNX,baseline,4,4,0,1,0,0,0,0.0,0,-3.9717512036622784,-3.692087207727726,-0.9929378009155696,-265.3505787960873,-285.3505787960873,-0.11414023151843491,0.0,0.0,3.9717512036622784,
CGNX,high_r_entry_v2,3,3,0,1,0,0,0,0.0,0,-3.3256570574467847,-3.1179245283018866,-1.1085523524822616,-314.03170966570866,-334.03170966570866,-0.10020951289971261,0.0,0.0,3.3256570574467847,
CGPT,baseline,55,55,0,1,3,1,0,0.01818181818181818,2,7.72989128619669,11.041623682330918,0.1405434779308489,5.521082548729545,-14.478917451270393,-0.07963404598198716,0.2727272727272727,1.1997608473206944,19.01628413290281,-25.558182862626346
CGPT,high_r_entry_v2,34,34,0,1,2,1,0,0.029411764705882353,2,19.846133251112594,21.760220141677795,0.5837098015033115,176.93815599994224,156.93815599994227,0.5335897303998037,0.35294117647058826,1.9798973677424982,7.883712082967552,-11.694503000441124
CHESS,baseline,41,41,0,1,0,0,0,0.0,0,-18.470701054127037,-16.45536886868338,-0.45050490375919605,-225.95501623085428,-245.95501623085426,-1.0084155665465024,0.21951219512195122,0.3375459828807367,18.470701054127037,-25.166959360798582
CHESS,high_r_entry_v2,19,19,0,1,0,0,0,0.0,0,-5.539959542683855,-4.792352181783706,-0.29157681803599234,-218.00455089898844,-238.00455089898836,-0.45220864670807787,0.3157894736842105,0.531170022483186,7.171991263880944,-11.16341529469784
CHILLGUY,baseline,55,55,0,1,2,0,0,0.0,1,19.37785444650892,21.810317971737444,0.3523246263001622,173.15921347661177,153.15921347661174,0.8423756741213646,0.43636363636363634,1.617825706128528,12.420526483006197,-3.2456339849433533
CHILLGUY,high_r_entry_v2,24,24,0,1,0,0,0,0.0,0,9.802722464126207,10.801434532226242,0.408446769338592,251.39362795928048,231.39362795928042,0.555344707102273,0.5,1.8094435223650978,4.7232113687526205,-3.937943725956739
CHIP,baseline,29,29,0,1,0,0,0,0.0,0,-18.717822730777876,-17.010443951879875,-0.6454421631302716,-242.01993403309612,-262.0199340330962,-0.759857808695979,0.1724137931034483,0.14504934810940553,20.297649240977616,-21.89345395478234
CHIP,high_r_entry_v2,12,12,0,1,0,0,0,0.0,0,-6.796623875532683,-6.284553843541081,-0.5663853229610569,-249.1900374943966,-269.19003749439656,-0.32302804499327586,0.25,0.18860333881886937,8.376450385732424,-7.354125779517013
CHR,baseline,59,59,0,1,1,0,0,0.0,1,-12.544634452990726,-9.253185661614976,-0.2126209229320462,-107.74871940564528,-127.74871940564533,-0.7537174444933075,0.2542372881355932,0.7127300075860629,21.720307235150994,-34.838867502475146
CHR,high_r_entry_v2,30,30,0,1,1,0,0,0.0,1,2.723724064307533,4.240684884684728,0.09079080214358443,30.891897642741153,10.89189764274109,0.03267569292822327,0.36666666666666664,1.1411331893866827,8.797877275021824,-15.560222529153222
CHZ,baseline,130,130,0,1,2,0,0,0.0,0,-17.713992990043355,-7.943956602176829,-0.13626148453879505,-53.54602979757924,-73.54602979757924,-0.9560983873685301,0.2923076923076923,0.8082157043076259,28.641417253207273,-43.369623409462235
CHZ,high_r_entry_v2,60,60,0,1,0,0,0,0.0,0,2.3648767638430956,6.422344414160173,0.03941461273071826,-50.9430492678703,-70.9430492678703,-0.4256582956072218,0.3333333333333333,1.058184707051309,10.289654302066895,-19.115873518389552
CIEN,baseline,4,3,1,1,0,0,0,0.0,0,-3.3381434681777566,-3.0000000000000053,-1.1127144893925855,-229.2928842550357,-249.29288425503566,-0.0747878652765107,0.0,0.0,3.3381434681777566,
CIEN,high_r_entry_v2,1,0,1,1,0,0,0,,0,0.0,0.0,,,,0.0,,,0.0,
CKB,baseline,73,73,0,1,3,1,0,0.0136986301369863,2,11.916814141648524,17.799936251815296,0.16324402933765103,108.68868838482378,88.68868838482376,0.6474274252092134,0.3698630136986301,1.2761066807483359,7.639190019045053,-19.554790024367428
CKB,high_r_entry_v2,35,35,0,1,1,0,0,0.0,0,2.8738052673653876,5.6377754998364775,0.08210872192472536,53.57223552079823,33.572235520798216,0.11750282432279377,0.37142857142857144,1.1362242465405852,4.3417424644097515,-14.911939616906643
CL,baseline,20,19,1,1,1,0,0,0.0,0,-1.1761528872499634,1.7945359449172358,-0.061902783539471755,18.568034190636,-1.4319658093640102,-0.002720735037791619,0.3684210526315789,0.9159594479497398,6.0321698448998875,-13.533028264458771
CL,high_r_entry_v2,10,9,1,1,1,0,0,0.0,1,2.0277055383980374,3.3455214026643274,0.22530061537755972,4.379218834384004,-15.620781165615996,-0.014058703049054398,0.3333333333333333,1.3002003619023301,4.404257850775751,-4.727184424202323
CLANKER,baseline,26,26,0,1,1,0,0,0.0,0,1.4610422664180938,3.067565223861503,0.056193933323772836,-84.23302969012089,-104.23302969012086,-0.27100587719431424,0.34615384615384615,1.0921177609178352,7.784445276614522,-12.292401710159734
CLANKER,high_r_entry_v2,13,13,0,1,0,0,0,0.0,0,-6.661248738463476,-5.924582240726057,-0.512403749112575,-271.96097724010855,-291.96097724010855,-0.3795492704121411,0.23076923076923078,0.3297017384056602,6.661248738463476,-8.477092600116327
CLO,baseline,22,22,0,1,0,0,0,0.0,0,-3.2049208672172655,-2.4041344095803994,-0.14567822123714844,-354.5640518832732,-374.5640518832732,-0.824040914143201,0.22727272727272727,0.7870848276643359,10.546980335615492,-15.05257155729915
CLO,high_r_entry_v2,9,9,0,1,0,0,0,0.0,0,-5.0743157805479,-4.7808799062237135,-0.5638128645053222,-569.4715814794976,-589.4715814794976,-0.5305244233315478,0.1111111111111111,0.37125860222708607,8.07059277235729,-4.201006287416908
COAI,baseline,73,73,0,1,1,0,0,0.0,1,-29.67704385637231,-25.904152894832553,-0.4065348473475659,-205.33133415056355,-225.33133415056352,-1.6449187392991136,0.1643835616438356,0.39870281639295024,31.015357898188807,-45.81342226354532
COAI,high_r_entry_v2,35,35,0,1,0,0,0,0.0,0,-12.41683544111568,-10.770708482376854,-0.35476672688901945,-236.47536160203168,-256.4753616020316,-0.8976637656071108,0.2571428571428571,0.384745155572376,14.334164950734095,-18.580105708064877
COHR,baseline,3,3,0,1,0,0,0,0.0,0,-0.7980105643024222,-0.6530547641658752,-0.26600352143414074,288.2551807244267,268.2551807244267,0.080476554217328,0.3333333333333333,0.6248590595502955,2.1272286712983073,
COHR,high_r_entry_v2,3,3,0,1,0,0,0,0.0,0,-0.7980105643024222,-0.6530547641658752,-0.26600352143414074,288.2551807244267,268.2551807244267,0.080476554217328,0.3333333333333333,0.6248590595502955,2.1272286712983073,
COIN,baseline,8,8,0,1,0,0,0,0.0,0,-5.616127505373636,-4.3460743801653,-0.7020159381717045,-73.90599627219699,-93.90599627219711,-0.07512479701775769,0.125,0.29712865589387777,6.87214482139094,-3.722420376375903
COIN,high_r_entry_v2,5,5,0,1,0,0,0,0.0,0,-2.004785264477275,-1.3460743801652981,-0.40095705289545497,-47.379466473861804,-67.3794664738618,-0.0336897332369309,0.2,0.5421737508143288,4.378921628113629,4.440892098500626e-16
COLLECT,baseline,33,33,0,1,0,0,0,0.0,0,-3.3300325341491597,-2.129736811075647,-0.10091007679239877,-105.89587398243889,-125.89587398243894,-0.4154563841420485,0.3939393939393939,0.7953935096057635,11.779630682497482,-13.029363386222839
COLLECT,high_r_entry_v2,14,14,0,1,0,0,0,0.0,0,-8.16674222810887,-7.657175742691183,-0.5833387305792049,-294.1317328420313,-314.1317328420313,-0.4397844259788438,0.21428571428571427,0.17827325961770843,8.16674222810887,-9.319561691025827
COMBO,baseline,7,7,0,1,0,0,0,0.0,0,-3.1185388261647975,-2.6114689998878298,-0.44550554659497105,-193.99977360993796,-213.999773609938,-0.14979984152695658,0.42857142857142855,0.26932094491147784,3.860775040769858,-2.201859497732049
COMBO,high_r_entry_v2,1,1,0,1,0,0,0,0.0,0,0.4072258064516142,0.4435483870967756,0.4072258064516142,244.227353463588,224.22735346358797,0.0224227353463588,1.0,,0.0,
COMMON,baseline,5,5,0,1,0,0,0,0.0,0,-1.1921778945911792,-0.9153495321223506,-0.23843557891823583,17.390092304649414,-2.6099076953506053,-0.0013049538476753025,0.2,0.6682671755872296,3.5937893595593344,-2.220446049250313e-16
COMMON,high_r_entry_v2,2,2,0,1,0,0,0,0.0,0,-2.0996247922897977,-2.000000000000001,-1.0498123961448989,-429.870917265217,-449.870917265217,-0.0899741834530434,0.0,0.0,2.0996247922897977,
COMP,baseline,125,125,0,1,1,0,0,0.0,1,-43.29924409344676,-33.229582539986474,-0.34639395274757406,-97.37242740123688,-117.37242740123688,-1.467155342515461,0.24,0.5390529597295693,52.86664436157798,-66.30351447786529
COMP,high_r_entry_v2,69,69,0,1,0,0,0,0.0,0,-25.998464128953064,-20.752741831618938,-0.3767893352022183,-119.97454627966428,-139.97454627966428,-0.9658243693296835,0.21739130434782608,0.5191528694736564,33.290609085564775,-43.604720816656
COOKIE,baseline,56,56,0,1,3,1,0,0.017857142857142856,2,5.519137907817832,8.441353433056658,0.09855603406817558,81.49055433007344,61.49055433007343,0.3443471042484112,0.26785714285714285,1.1343151847647654,18.521546192659603,-29.119623508006118
COOKIE,high_r_entry_v2,29,29,0,1,2,1,0,0.034482758620689655,2,9.586943044516076,10.901951283118208,0.33058424291434746,129.6644658501174,109.66446585011742,0.3180269509653405,0.3103448275862069,1.4775219146713658,8.322834931489528,-18.370080880339614
CORE,baseline,67,67,0,1,1,1,1,0.014925373134328358,2,5.990256529855792,10.190873344426196,0.08940681387844465,90.56485184608273,70.56485184608272,0.4727845073687542,0.26865671641791045,1.131434791067503,19.960512631713573,-26.541073699241124
CORE,high_r_entry_v2,33,33,0,1,1,1,1,0.030303030303030304,1,19.73399236009195,21.633002313375638,0.5979997684876348,419.9086887404241,399.90868874042405,1.3196986728433995,0.3939393939393939,2.0936420305616865,9.377771644848874,-12.012568563732664
COS,baseline,46,46,0,1,1,0,0,0.0,2,-14.250532653049294,-10.503927465003956,-0.3097941881097673,-149.2340632299691,-169.23406322996908,-0.7784766908578579,0.2391304347826087,0.5857568311544603,21.927927777423463,-32.15645220993966
COS,high_r_entry_v2,21,21,0,1,1,0,0,0.0,1,-2.296896253115727,-0.7185143482695668,-0.10937601205312986,-98.00626029183454,-118.00626029183452,-0.2478131466128525,0.19047619047619047,0.8600996069169199,9.609695374600415,-16.403937984866392
COST,baseline,8,8,0,1,0,0,0,0.0,0,-5.8908014625004,-3.8983953501005084,-0.73635018281255,-63.987497598124996,-83.98749759812502,-0.06718999807850001,0.25,0.18952096623047124,5.8908014625004,-3.971432853884457
COST,high_r_entry_v2,3,3,0,1,0,0,0,0.0,0,0.2822495877170151,0.9602373266086149,0.0940831959056717,-20.109942598554667,-40.10994259855467,-0.0120329827795664,0.6666666666666666,1.2577045489334673,1.0952448797862884,
COTI,baseline,75,75,0,1,4,1,1,0.013333333333333334,5,43.171872410207904,47.772431588540144,0.5756249654694388,153.26239055819616,133.26239055819613,0.999467929186471,0.32,1.868140931643026,27.17502134338391,-16.45185698262906
COTI,high_r_entry_v2,41,41,0,1,1,1,1,0.024390243902439025,2,33.8689021851962,36.05918174671541,0.8260707850047854,194.82204336045635,174.82204336045638,0.7167703777778711,0.34146341463414637,2.260911563458691,11.110558436379698,-16.368494247770926
COW,baseline,64,63,1,1,1,0,0,0.0,1,-8.418655431812796,-3.8876186399050185,-0.1336294512986158,-30.836063320823126,-50.836063320823186,-0.32026719892118605,0.2857142857142857,0.8200496618345602,18.26935093334036,-31.679806503285647
COW,high_r_entry_v2,30,29,1,1,0,0,0,0.0,0,-9.570415964902157,-7.836624525009869,-0.33001434361731574,-111.72440102715981,-131.72440102715984,-0.38200076297876356,0.2413793103448276,0.5828828086979932,14.58912802347236,-21.070434185487105
CRCL,baseline,16,16,0,1,0,0,0,0.0,0,-9.922206836710119,-9.176621241465948,-0.6201379272943824,-334.65037750361256,-354.65037750361256,-0.5674406040057801,0.125,0.11516044254962783,9.922206836710117,-10.447637920996387
CRCL,high_r_entry_v2,8,8,0,1,0,0,0,0.0,0,-6.575142677204732,-6.200094266643326,-0.8218928346505915,-398.76538980483195,-418.765389804832,-0.3350123118438656,0.0,0.0,6.575142677204733,-3.233471003949855
CRDO,baseline,4,4,0,1,1,0,0,0.0,1,5.748230204722768,6.143816319801791,1.437057551180692,213.46684669338248,193.46684669338248,0.07738673867735299,0.5,4.27571437389822,1.7548020213624937,
CRDO,high_r_entry_v2,1,1,0,1,0,0,0,0.0,0,1.4110705035971214,1.441726618705035,1.4110705035971214,940.5801182765409,920.5801182765409,0.0920580118276541,1.0,,0.0,
CRM,baseline,2,2,0,1,0,0,0,0.0,0,-1.8164012261710858,-1.5972602739725983,-0.9082006130855429,-151.51700388731848,-171.5170038873185,-0.0343034007774637,0.0,0.0,1.8164012261710858,
CRO,baseline,68,67,1,1,1,1,0,0.014925373134328358,1,-22.28472327167799,-14.758235029747993,-0.33260781002504464,-85.43629753232548,-105.4362975323255,-0.7064231934665809,0.208955223880597,0.5718203924026617,35.999303110421124,-46.296109516991535
CRO,high_r_entry_v2,26,25,1,1,1,1,0,0.04,1,-4.33315229636823,-1.5564181454523216,-0.1733260918547292,-90.07737805487501,-110.07737805487501,-0.2751934451371875,0.16,0.7970011937341677,17.68484206454413,-21.302586739179727
CROSS,baseline,33,33,0,1,1,0,0,0.0,1,-5.470481681409689,-3.190435398964741,-0.16577217216392998,-89.10674556079145,-109.10674556079144,-0.3600522603506117,0.2727272727272727,0.7663677159067964,8.77008633611436,-21.67930291520402
CROSS,high_r_entry_v2,16,16,0,1,0,0,0,0.0,0,-8.076634017473546,-7.235783017547792,-0.5047896260920967,-220.22465848355225,-240.22465848355228,-0.3843594535736836,0.1875,0.36945510283622024,8.076634017473546,-11.616647483915422
CRV,baseline,153,153,0,1,4,1,1,0.006535947712418301,1,-0.7921949676825051,8.02444906407234,-0.0051777448868137585,-40.04809495005493,-60.04809495005494,-0.9187358527358406,0.28104575163398693,0.9925845259289194,34.684188416791336,-44.73810062085338
CRV,high_r_entry_v2,82,82,0,1,3,1,1,0.012195121951219513,1,10.078622715285755,14.759422518515466,0.12291003311324092,43.72191851131627,23.721918511316254,0.19451973179279328,0.32926829268292684,1.1830467864069334,24.977656734135003,-30.87531064351284
CRWD,baseline,3,3,0,1,0,0,0,0.0,0,-2.474162868686804,-0.8275555555555338,-0.8247209562289347,38.61097574407366,18.61097574407367,0.0055832927232221,0.3333333333333333,0.29797001193733597,3.524297979797919,
CRWD,high_r_entry_v2,2,2,0,1,0,0,0,0.0,0,-3.5242979797979186,-1.999999999999982,-1.7621489898989593,-37.942487822137,-57.942487822137004,-0.0115884975644274,0.0,0.0,3.5242979797979186,
CRWV,baseline,2,2,0,1,0,0,0,0.0,0,-2.203352355642581,-1.9999999999999958,-1.1016761778212905,-203.80141524509753,-223.80141524509747,-0.044760283049019495,0.0,0.0,2.203352355642581,
CRWV,high_r_entry_v2,2,2,0,1,0,0,0,0.0,0,-2.1679572950070147,-1.999999999999996,-1.0839786475035074,-294.275577709925,-314.275577709925,-0.062855115541985,0.0,0.0,2.1679572950070147,
CSCO,baseline,9,9,0,1,0,0,0,0.0,0,-9.796985925646187,-6.664108187134467,-1.0885539917384652,-87.15757535753444,-107.15757535753455,-0.0964418178217811,0.1111111111111111,0.047769413774991554,9.796985925646187,-5.973092447742103
CSCO,high_r_entry_v2,4,4,0,1,0,0,0,0.0,0,-5.269104327546431,-3.999999999999987,-1.3172760818866078,-94.15392248670625,-114.15392248670628,-0.04566156899468251,0.0,0.0,5.269104327546431,
CTK,baseline,39,39,0,1,0,0,0,0.0,0,-9.616390567419222,-6.759256405538398,-0.24657411711331337,13.023581393948918,-6.9764186060510776,-0.027208032563599202,0.3076923076923077,0.6477066149030174,16.486510012260105,-22.136098994496557
CTK,high_r_entry_v2,19,19,0,1,0,0,0,0.0,0,-8.769381332915966,-7.457495880484942,-0.46154638594294556,41.88317704157158,21.883177041571596,0.041578036378986036,0.21052631578947367,0.42776926879568644,11.208275070131132,-15.122047401259131
CTR,baseline,11,10,1,1,0,0,0,0.0,0,-1.7544196834210735,-0.9057940794562348,-0.17544196834210735,-3.0560470024822983,-23.056047002482302,-0.023056047002482302,0.4,0.7330640682323982,5.6018745421245555,-5.6018745421245555
CTR,high_r_entry_v2,5,4,1,1,0,0,0,0.0,0,-0.03161790719087243,0.17326732673266942,-0.007904476797718107,-152.75134753775177,-172.7513475377517,-0.06910053901510069,0.25,0.9899020547490621,2.1020038100668703,
CTSI,baseline,55,55,0,1,2,1,1,0.01818181818181818,2,2.2554671987938226,6.021236864815222,0.04100849452352405,-82.83708620585064,-102.83708620585065,-0.5656039741321786,0.16363636363636364,1.0495989972509099,24.849013675523302,-42.15069899306934
CTSI,high_r_entry_v2,26,26,0,1,0,0,0,0.0,0,-20.808076828300205,-19.06932357358787,-0.8003106472423156,-230.82034700989652,-250.82034700989652,-0.652132902225731,0.07692307692307693,0.1352742823829434,20.808076828300205,-22.453225702326694
CUDIS,baseline,15,15,0,1,1,0,0,0.0,0,-8.109745938875438,-7.52910408786617,-0.5406497292583625,-455.06034318836197,-475.06034318836197,-0.712590514782543,0.13333333333333333,0.39968007353925855,13.419980575746948,-10.458690129391401
CUDIS,high_r_entry_v2,8,8,0,1,0,0,0,0.0,0,-8.290200494135838,-7.999999999999998,-1.0362750617669798,-849.6281992568707,-869.6281992568707,-0.6957025594054966,0.0,0.0,8.290200494135837,-3.201450193050195
CVC,baseline,39,39,0,1,0,0,0,0.0,0,-20.86876892833186,-17.59291123536034,-0.5350966391879964,-114.1832149456257,-134.1832149456257,-0.5233145382879403,0.20512820512820512,0.3212683939642843,24.013321315738178,-29.154317243141044
CVC,high_r_entry_v2,18,18,0,1,0,0,0,0.0,0,-7.005906802246956,-5.527557823359554,-0.38921704456927536,-102.028579806544,-122.02857980654406,-0.2196514436517793,0.2777777777777778,0.4567801750416444,9.545029708734958,-12.8970013249867
CVX,baseline,106,106,0,1,1,0,0,0.0,1,-36.422181377728926,-30.475746117237925,-0.3436054846955559,-238.75020527635667,-258.7502052763568,-2.7427521759293816,0.2641509433962264,0.5154429078575803,40.09651440195867,-53.75690420788129
CVX,high_r_entry_v2,61,61,0,1,1,0,0,0.0,1,-29.961956525908768,-26.402233776608018,-0.49117961517883224,-203.1629777385617,-223.16297773856172,-1.3612941642052265,0.22950819672131148,0.30245955290581356,35.36478805408822,-40.43048773542482
CXMT,baseline,1,1,0,1,0,0,0,0.0,0,-1.0863316582914555,-0.9999999999999984,-1.0863316582914555,-231.664726426076,-251.66472642607602,-0.0251664726426076,0.0,0.0,1.0863316582914555,
CYBER,baseline,55,55,0,1,2,0,0,0.0,1,1.684857258416017,5.761596845744819,0.030633768334836674,64.16152374532291,44.16152374532294,0.24288838059927617,0.4,1.050729213303199,11.28053553954074,-19.00321080740456
CYBER,high_r_entry_v2,24,24,0,1,0,0,0,0.0,1,10.519957311033497,12.20197229701093,0.4383315546263957,341.4563939731662,321.4563939731662,0.7714953455355988,0.4583333333333333,1.8506056715183696,4.63879902641618,-6.476872190706423
CYS,baseline,27,27,0,1,0,0,0,0.0,0,-5.079858127945596,-3.9079123795236437,-0.18814289362761466,5.08296912513888,-14.917030874861068,-0.04027598336212488,0.25925925925925924,0.730448658242751,9.48695228180124,-17.33233304225183
CYS,high_r_entry_v2,15,15,0,1,0,0,0,0.0,0,-7.974013867827607,-7.3483575274722535,-0.5316009245218405,-316.90378672204514,-336.903786722045,-0.5053556800830675,0.13333333333333333,0.3095615896942255,7.974013867827609,-10.258556576703203
