source,symbol,signal_time,entry_time,exit_time,score,outcome,realized_ret,entry_price,label,atr_pct,dense_run_len
okx,XRP_USDT,2025-06-06 22:15:00+00:00,2025-06-06 22:30:00+00:00,2025-06-07 00:15:00+00:00,0.2792818862973703,sl,-0.0067868229756296,2.1702,0,0.0033926298479088,0.0
okx,TRX_USDT,2025-06-07 00:00:00+00:00,2025-06-07 00:15:00+00:00,2025-06-07 12:15:00+00:00,0.4102331802919582,tp,0.0080058766597552,0.27789,1,0.001601175331951,13.0
okx,SAND_USDT,2025-06-07 00:30:00+00:00,2025-06-07 00:45:00+00:00,2025-06-07 07:00:00+00:00,0.38388550572972957,tp,0.022228114303715,0.2716,1,0.0044472602908942,3.0
okx,ETC_USDT,2025-06-07 00:45:00+00:00,2025-06-07 01:00:00+00:00,2025-06-07 07:30:00+00:00,0.34785481447771655,tp,0.0161943457759377,16.87,1,0.0032407901926461,12.0
okx,PI_USDT,2025-06-07 00:45:00+00:00,2025-06-07 01:00:00+00:00,2025-06-07 18:15:00+00:00,0.29438018244918246,tp,0.0194443445386682,0.6241,1,0.0038894921239047,3.0
okx,BTC_USDT,2025-06-07 02:15:00+00:00,2025-06-07 02:30:00+00:00,2025-06-07 07:00:00+00:00,0.3313461213689308,tp,0.0088880232941672,104384.6,1,0.0017776046588334,20.0
okx,DOT_USDT,2025-06-07 02:30:00+00:00,2025-06-07 02:45:00+00:00,2025-06-07 06:00:00+00:00,0.3584960576896026,tp,0.018293967610707,3.937,1,0.003656935795042,0.0
okx,ONDO_USDT,2025-06-07 02:30:00+00:00,2025-06-07 02:45:00+00:00,2025-06-07 07:00:00+00:00,0.31629040835053684,tp,0.0210630318570659,0.812,1,0.0042131252292,0.0
okx,HBAR_USDT,2025-06-07 02:45:00+00:00,2025-06-07 03:00:00+00:00,2025-06-07 08:15:00+00:00,0.3459043196100741,tp,0.0188317566572879,0.16607,1,0.0037654443779131,10.0
okx,SHIB_USDT,2025-06-07 03:00:00+00:00,2025-06-07 03:15:00+00:00,2025-06-07 07:00:00+00:00,0.3701807291430932,tp,0.0201120640590899,1.2556e-05,1,0.0040220924795083,10.0
okx,XRP_USDT,2025-06-07 03:00:00+00:00,2025-06-07 03:15:00+00:00,2025-06-07 21:15:00+00:00,0.3035839181194927,timeout,0.0036350250770718,2.1733,0,0.002872332583932,17.0
okx,XLM_USDT,2025-06-07 03:15:00+00:00,2025-06-07 03:30:00+00:00,2025-06-07 12:15:00+00:00,0.396124488907931,tp,0.012443007421208,0.26399,1,0.0024880360000944,34.0
okx,AAVE_USDT,2025-06-07 03:15:00+00:00,2025-06-07 03:30:00+00:00,2025-06-07 20:15:00+00:00,0.30366339830767813,tp,0.0251645592586817,253.49,1,0.0050333089726462,4.0
okx,ADA_USDT,2025-06-07 03:30:00+00:00,2025-06-07 03:45:00+00:00,2025-06-07 21:45:00+00:00,0.2890832212895565,timeout,0.0108794197642791,0.6618,0,0.0046453895284563,5.0
okx,SOL_USDT,2025-06-07 05:00:00+00:00,2025-06-07 05:15:00+00:00,2025-06-07 23:15:00+00:00,0.31212175240645823,timeout,0.0015308839190628,150.24,0,0.0039428333471418,0.0
okx,BCH_USDT,2025-06-07 05:45:00+00:00,2025-06-07 06:00:00+00:00,2025-06-07 07:45:00+00:00,0.4111544918107975,tp,0.0150584100393524,397.7,1,0.0030101682194775,0.0
okx,PI_USDT,2025-06-07 06:30:00+00:00,2025-06-07 06:45:00+00:00,2025-06-07 15:00:00+00:00,0.2620073088506987,sl,-0.0066847832013678,0.6268,0,0.0033418584388398,0.0
okx,BNB_USDT,2025-06-07 07:00:00+00:00,2025-06-07 07:15:00+00:00,2025-06-07 09:45:00+00:00,0.38489153454694247,sl,-0.0035874048288213,648.9,0,0.0017934260349939,0.0
okx,ICP_USDT,2025-06-07 07:30:00+00:00,2025-06-07 07:45:00+00:00,2025-06-07 12:30:00+00:00,0.3919952277453106,tp,0.0201198000614015,5.036,1,0.004023161131992,0.0
okx,BTC_USDT,2025-06-07 08:45:00+00:00,2025-06-07 09:00:00+00:00,2025-06-07 12:45:00+00:00,0.3405415908111765,tp,0.0080835555013034,104739.5,1,0.0016167111002607,2.0
okx,ETH_USDT,2025-06-07 08:45:00+00:00,2025-06-07 09:00:00+00:00,2025-06-07 14:45:00+00:00,0.21690212094521297,tp,0.0134342120824928,2484.0,1,0.0026868424164985,24.0
okx,PI_USDT,2025-06-07 11:45:00+00:00,2025-06-07 12:00:00+00:00,2025-06-07 14:30:00+00:00,0.30272831849194165,sl,-0.0053829890337755,0.6275,0,0.0026914945168878,16.0
okx,AAVE_USDT,2025-06-07 12:00:00+00:00,2025-06-07 12:15:00+00:00,2025-06-07 14:15:00+00:00,0.3698935020089939,tp,0.0164265307862334,253.3,1,0.0032841392700208,3.0
okx,ETH_USDT,2025-06-07 13:45:00+00:00,2025-06-07 14:00:00+00:00,2025-06-07 22:45:00+00:00,0.4151309152497901,tp,0.0140981899397933,2507.11,1,0.0028196492345702,0.0
okx,ZRO_USDT,2025-06-07 14:45:00+00:00,2025-06-07 15:00:00+00:00,2025-06-07 15:30:00+00:00,0.21148559452800464,sl,-0.0086271361012935,2.166,0,0.0043115774793266,0.0
okx,XRP_USDT,2025-06-07 15:15:00+00:00,2025-06-07 15:30:00+00:00,2025-06-07 18:00:00+00:00,0.31445875522700956,sl,-0.0038711840394218,2.1814,0,0.0019355032921372,3.0
okx,CHZ_USDT,2025-06-07 16:00:00+00:00,2025-06-07 16:15:00+00:00,2025-06-07 17:00:00+00:00,0.2887368665698474,sl,-0.0051748159586161,0.03822,0,0.002586731178895,0.0
okx,PI_USDT,2025-06-07 17:30:00+00:00,2025-06-07 17:45:00+00:00,2025-06-07 18:15:00+00:00,0.3942139339356685,tp,0.0133030150829669,0.6287,1,0.002660179892704,39.0
okx,BNB_USDT,2025-06-07 17:45:00+00:00,2025-06-07 18:00:00+00:00,2025-06-08 09:30:00+00:00,0.3121441080097464,sl,-0.0035939193132121,649.5,0,0.001796959656606,1.0
okx,ETH_USDT,2025-06-07 18:15:00+00:00,2025-06-07 18:30:00+00:00,2025-06-08 09:30:00+00:00,0.4259695036791775,sl,-0.0055867707222696,2520.74,0,0.0027933521167052,0.0
okx,APT_USDT,2025-06-07 20:00:00+00:00,2025-06-07 20:15:00+00:00,2025-06-08 04:15:00+00:00,0.29301248767382554,sl,-0.0078910219231044,4.744,0,0.0039455109615521,6.0
okx,ADA_USDT,2025-06-07 21:00:00+00:00,2025-06-07 21:15:00+00:00,2025-06-08 00:15:00+00:00,0.3286044815000396,sl,-0.0052908344867009,0.667,0,0.0026450206885246,20.0
okx,SOL_USDT,2025-06-07 22:00:00+00:00,2025-06-07 22:15:00+00:00,2025-06-07 23:45:00+00:00,0.3448398603204161,sl,-0.0061295791618897,150.99,0,0.0030647895809449,25.0
okx,XRP_USDT,2025-06-07 23:00:00+00:00,2025-06-07 23:15:00+00:00,2025-06-08 01:15:00+00:00,0.29036559357088876,sl,-0.003817918542989,2.1777,0,0.0019092222859986,34.0
okx,CHZ_USDT,2025-06-07 23:00:00+00:00,2025-06-07 23:15:00+00:00,2025-06-08 01:15:00+00:00,0.24343018924633947,sl,-0.0047297380601826,0.03805,0,0.002365490709647,16.0
okx,ETH_USDT,2025-06-08 01:00:00+00:00,2025-06-08 01:15:00+00:00,2025-06-08 09:30:00+00:00,0.2887502798430761,sl,-0.005144523232989,2515.87,0,0.0025721798259465,1.0
okx,APT_USDT,2025-06-08 02:45:00+00:00,2025-06-08 03:00:00+00:00,2025-06-08 04:15:00+00:00,0.24048358674743364,sl,-0.0055866479573609,4.728,0,0.0027939149082295,11.0
okx,APE_USDT,2025-06-08 03:30:00+00:00,2025-06-08 03:45:00+00:00,2025-06-08 09:30:00+00:00,0.3031740115320005,sl,-0.0098588410743589,0.705,0,0.0049266252887886,0.0
okx,GRT_USDT,2025-06-08 06:15:00+00:00,2025-06-08 06:30:00+00:00,2025-06-08 07:45:00+00:00,0.24259806676585824,sl,-0.0103624823212967,0.09275,0,0.0051773337389585,0.0
okx,ETH_USDT,2025-06-08 08:45:00+00:00,2025-06-08 09:00:00+00:00,2025-06-08 09:30:00+00:00,0.3679410568443537,sl,-0.003378734128128,2516.48,0,0.0016893402116319,32.0
okx,DOT_USDT,2025-06-08 12:15:00+00:00,2025-06-08 12:30:00+00:00,2025-06-08 17:15:00+00:00,0.38451368923476487,tp,0.0164847676494139,4.043,1,0.0032953233921671,5.0
okx,GALA_USDT,2025-06-08 12:30:00+00:00,2025-06-08 12:45:00+00:00,2025-06-08 17:15:00+00:00,0.334708675734806,tp,0.0218749933948803,0.0162,1,0.0043777009635214,0.0
okx,ETHFI_USDT,2025-06-08 13:15:00+00:00,2025-06-08 13:30:00+00:00,2025-06-08 17:15:00+00:00,0.2982042216682898,tp,0.0302677872815566,1.1521,1,0.0060546085123849,0.0
okx,ARB_USDT,2025-06-08 13:30:00+00:00,2025-06-08 13:45:00+00:00,2025-06-08 14:15:00+00:00,0.32105458910670637,sl,-0.0088277622470221,0.3471,0,0.0044176993597771,0.0
okx,SAND_USDT,2025-06-08 13:45:00+00:00,2025-06-08 14:00:00+00:00,2025-06-08 22:00:00+00:00,0.367242984732179,tp,0.019069672406182,0.2768,1,0.0038166922068193,9.0
okx,GRT_USDT,2025-06-08 14:15:00+00:00,2025-06-08 14:30:00+00:00,2025-06-09 02:15:00+00:00,0.30420826876878454,sl,-0.0092200323933892,0.09166,0,0.0046014819186434,13.0
okx,APT_USDT,2025-06-08 14:30:00+00:00,2025-06-08 14:45:00+00:00,2025-06-09 03:15:00+00:00,0.29370369551458064,sl,-0.0101932268702257,4.732,0,0.0050976907154838,10.0
okx,CHZ_USDT,2025-06-08 14:45:00+00:00,2025-06-08 15:00:00+00:00,2025-06-09 03:30:00+00:00,0.3662789375693626,sl,-0.0064848323939108,0.03807,0,0.0032449733075208,14.0
okx,DOGE_USDT,2025-06-08 14:45:00+00:00,2025-06-08 15:00:00+00:00,2025-06-09 02:00:00+00:00,0.2776538142882558,sl,-0.0093927750129316,0.18401,0,0.0046971533050591,12.0
okx,SOL_USDT,2025-06-08 15:00:00+00:00,2025-06-08 15:15:00+00:00,2025-06-08 17:45:00+00:00,0.3670084844911677,tp,0.0189056790123269,150.87,1,0.0037813864411902,0.0
okx,LINK_USDT,2025-06-08 15:00:00+00:00,2025-06-08 15:15:00+00:00,2025-06-08 23:30:00+00:00,0.3273763448649993,sl,-0.0088967696249173,13.812,0,0.0044493512223679,12.0
okx,ONDO_USDT,2025-06-08 15:00:00+00:00,2025-06-08 15:15:00+00:00,2025-06-09 01:15:00+00:00,0.3259299637544407,sl,-0.0096941275249007,0.8353,0,0.0048459034838716,14.0
okx,PENGU_USDT,2025-06-08 15:00:00+00:00,2025-06-08 15:15:00+00:00,2025-06-09 00:15:00+00:00,0.26155081365684396,sl,-0.0139327545940298,0.010008,0,0.006945557281184,0.0
okx,PI_USDT,2025-06-08 15:15:00+00:00,2025-06-08 15:30:00+00:00,2025-06-08 23:00:00+00:00,0.35504418664630893,sl,-0.0060069151366297,0.6343,0,0.003002984135533,15.0
okx,ATOM_USDT,2025-06-08 15:15:00+00:00,2025-06-08 15:30:00+00:00,2025-06-08 23:15:00+00:00,0.30174846948982553,sl,-0.0069660897821874,4.292,0,0.0034838566004601,0.0
okx,LTC_USDT,2025-06-08 16:00:00+00:00,2025-06-08 16:15:00+00:00,2025-06-08 22:30:00+00:00,0.3520556404720901,sl,-0.0061052898153093,88.2,0,0.0030529910517648,0.0
okx,WLD_USDT,2025-06-08 16:00:00+00:00,2025-06-08 16:15:00+00:00,2025-06-08 22:00:00+00:00,0.2945221907659714,tp,0.030482598309603,1.1106,1,0.0060965196619206,7.0
okx,ETC_USDT,2025-06-08 16:15:00+00:00,2025-06-08 16:30:00+00:00,2025-06-08 22:45:00+00:00,0.3491388791411618,sl,-0.0059815289590328,17.13,0,0.0029907644795164,11.0
okx,JTO_USDT,2025-06-08 17:00:00+00:00,2025-06-08 17:15:00+00:00,2025-06-08 21:15:00+00:00,0.3954148906724965,tp,0.0199360721811006,1.849,1,0.0039786073894069,20.0
okx,AAVE_USDT,2025-06-08 17:00:00+00:00,2025-06-08 17:15:00+00:00,2025-06-09 00:00:00+00:00,0.2960814292559378,sl,-0.0081134983290483,255.85,0,0.0040564320699711,0.0
okx,SHIB_USDT,2025-06-08 17:45:00+00:00,2025-06-08 18:00:00+00:00,2025-06-08 22:45:00+00:00,0.2975718341190344,sl,-0.0068589317206656,1.2622e-05,0,0.0034297375872847,0.0
okx,ZK_USDT,2025-06-08 19:30:00+00:00,2025-06-08 19:45:00+00:00,2025-06-09 00:30:00+00:00,0.2573427323286575,sl,-0.0104035834538701,0.05358,0,0.0052008210623097,11.0
okx,APE_USDT,2025-06-08 20:15:00+00:00,2025-06-08 20:30:00+00:00,2025-06-09 04:45:00+00:00,0.3093573952884881,sl,-0.0098177394652407,0.704,0,0.0049005165793601,26.0
okx,TIA_USDT,2025-06-08 20:30:00+00:00,2025-06-08 20:45:00+00:00,2025-06-08 22:45:00+00:00,0.30449627623912484,sl,-0.0084502454869758,2.034,0,0.0042209723282192,0.0
okx,OP_USDT,2025-06-08 20:45:00+00:00,2025-06-08 21:00:00+00:00,2025-06-08 22:45:00+00:00,0.20428125381376533,sl,-0.0084041047590701,0.618,0,0.004206136006726,5.0
okx,POL_USDT,2025-06-08 21:00:00+00:00,2025-06-08 21:15:00+00:00,2025-06-08 22:30:00+00:00,0.27946024330893793,sl,-0.0055054934075684,0.212,0,0.0027527467037842,11.0
okx,LTC_USDT,2025-06-08 21:30:00+00:00,2025-06-08 21:45:00+00:00,2025-06-08 22:45:00+00:00,0.29152063560521235,sl,-0.0042135439227765,87.91,0,0.0021065323376437,11.0
okx,ETC_USDT,2025-06-08 22:00:00+00:00,2025-06-08 22:15:00+00:00,2025-06-08 23:15:00+00:00,0.27897798279586533,sl,-0.0047211435884608,17.05,0,0.0023591881061916,1.0
okx,AAVE_USDT,2025-06-08 23:00:00+00:00,2025-06-08 23:15:00+00:00,2025-06-09 00:30:00+00:00,0.2906099796247062,sl,-0.0082541194062758,255.2,0,0.0041288393752824,4.0
okx,OKB_USDT,2025-06-09 00:00:00+00:00,2025-06-09 00:15:00+00:00,2025-06-09 01:15:00+00:00,0.3028119158361633,tp,0.0134994441024314,51.97,1,0.0027014482479913,22.0
okx,TRX_USDT,2025-06-09 03:45:00+00:00,2025-06-09 04:00:00+00:00,2025-06-09 09:45:00+00:00,0.32875979086768997,sl,-0.0046309097156073,0.28389,0,0.0023156179926793,7.0
okx,HBAR_USDT,2025-06-09 04:00:00+00:00,2025-06-09 04:15:00+00:00,2025-06-09 05:15:00+00:00,0.28305941765364934,sl,-0.0067600643632961,0.1699,0,0.0033792365991644,15.0
okx,CFX_USDT,2025-06-09 08:45:00+00:00,2025-06-09 09:00:00+00:00,2025-06-09 17:30:00+00:00,0.27810038721928354,tp,0.0260229111619898,0.08163,1,0.005203307380657,7.0
okx,TRX_USDT,2025-06-09 08:45:00+00:00,2025-06-09 09:00:00+00:00,2025-06-09 10:00:00+00:00,0.27108589816609585,sl,-0.0049029070365231,0.28337,0,0.0024516265518609,10.0
okx,AAVE_USDT,2025-06-09 09:45:00+00:00,2025-06-09 10:00:00+00:00,2025-06-09 10:30:00+00:00,0.28137891072245325,tp,0.0222463974774362,254.15,1,0.0044508556395264,14.0
okx,DOT_USDT,2025-06-09 10:00:00+00:00,2025-06-09 10:15:00+00:00,2025-06-09 12:30:00+00:00,0.4001187182248324,sl,-0.0076179429560132,4.059,0,0.003809910110702,0.0
okx,ADA_USDT,2025-06-09 10:00:00+00:00,2025-06-09 10:15:00+00:00,2025-06-09 13:45:00+00:00,0.3207038207555494,sl,-0.0076392623349181,0.674,0,0.0038207649255972,0.0
okx,ATOM_USDT,2025-06-09 10:15:00+00:00,2025-06-09 10:30:00+00:00,2025-06-09 18:30:00+00:00,0.3640916275544193,tp,0.018178697905556,4.302,1,0.0036382767336451,0.0
okx,POL_USDT,2025-06-09 10:15:00+00:00,2025-06-09 10:30:00+00:00,2025-06-09 21:30:00+00:00,0.3496546327572085,tp,0.0166249598979171,0.2115,1,0.0033265648234715,0.0
okx,CRV_USDT,2025-06-09 10:15:00+00:00,2025-06-09 10:30:00+00:00,2025-06-09 13:15:00+00:00,0.32744947278671577,tp,0.0270700585606034,0.6539,1,0.0054164967236164,0.0
okx,XLM_USDT,2025-06-09 13:15:00+00:00,2025-06-09 13:30:00+00:00,2025-06-09 14:00:00+00:00,0.31534930930481414,sl,-0.0051669631939919,0.26684,0,0.002583675246767,5.0
okx,PI_USDT,2025-06-09 14:00:00+00:00,2025-06-09 14:15:00+00:00,2025-06-10 08:15:00+00:00,0.3012231343541368,timeout,0.0133248730964468,0.6304,0,0.0031305067076429,20.0
okx,ETC_USDT,2025-06-09 14:45:00+00:00,2025-06-09 15:00:00+00:00,2025-06-09 17:15:00+00:00,0.36910471908967724,tp,0.0207366357271163,16.97,1,0.0041522207467748,0.0
okx,SHIB_USDT,2025-06-09 15:00:00+00:00,2025-06-09 15:15:00+00:00,2025-06-09 21:30:00+00:00,0.3706448926155083,tp,0.0234458062494467,1.2607e-05,1,0.0046880456683072,0.0
okx,DOGE_USDT,2025-06-09 15:00:00+00:00,2025-06-09 15:15:00+00:00,2025-06-09 21:15:00+00:00,0.32815475217010875,tp,0.0304736196753525,0.18545,1,0.0060950525979229,0.0
okx,FIL_USDT,2025-06-09 15:45:00+00:00,2025-06-09 16:00:00+00:00,2025-06-09 21:30:00+00:00,0.33328543601106836,tp,0.0235399948960699,2.503,1,0.0047098806734502,7.0
okx,TRX_USDT,2025-06-09 17:00:00+00:00,2025-06-09 17:15:00+00:00,2025-06-09 20:15:00+00:00,0.35572695436113405,tp,0.0125327539602544,0.28317,1,0.0025065507920508,23.0
okx,PI_USDT,2025-06-09 18:30:00+00:00,2025-06-09 18:45:00+00:00,2025-06-09 21:30:00+00:00,0.2171122985862366,tp,0.012502832819583,0.6298,1,0.0025005665639166,6.0
okx,POL_USDT,2025-06-09 19:45:00+00:00,2025-06-09 20:00:00+00:00,2025-06-09 21:45:00+00:00,0.40330301074931596,tp,0.0158888653829671,0.2132,1,0.0031792642887363,0.0
okx,TRX_USDT,2025-06-10 09:15:00+00:00,2025-06-10 09:30:00+00:00,2025-06-10 11:15:00+00:00,0.4218674172155931,tp,0.0110739786195601,0.28722,1,0.0022149499575975,22.0
okx,PI_USDT,2025-06-10 09:15:00+00:00,2025-06-10 09:30:00+00:00,2025-06-11 03:30:00+00:00,0.3947793775704864,timeout,0.0047007207771858,0.6382,0,0.0029762037004547,0.0
okx,BNB_USDT,2025-06-10 11:30:00+00:00,2025-06-10 11:45:00+00:00,2025-06-10 14:00:00+00:00,0.41388857972108317,sl,-0.0051623059305254,665.0,0,0.002581541166942,8.0
okx,BNB_USDT,2025-06-10 17:00:00+00:00,2025-06-10 17:15:00+00:00,2025-06-11 11:15:00+00:00,0.38444988096317656,timeout,0.0022546219750487,665.3,0,0.0030123265313245,13.0
okx,XRP_USDT,2025-06-10 20:30:00+00:00,2025-06-10 20:45:00+00:00,2025-06-11 14:45:00+00:00,0.2927059085237934,timeout,0.0167451596023022,2.2932,0,0.0043023855498194,11.0
okx,XRP_USDT,2025-06-11 06:15:00+00:00,2025-06-11 06:30:00+00:00,2025-06-11 08:45:00+00:00,0.33603092114741734,tp,0.0142577108477448,2.2916,1,0.0028512933221653,24.0
okx,PI_USDT,2025-06-11 08:00:00+00:00,2025-06-11 08:15:00+00:00,2025-06-11 10:00:00+00:00,0.318398246389,sl,-0.0041500092863868,0.6414,0,0.0020750046431934,34.0
okx,BTC_USDT,2025-06-11 13:30:00+00:00,2025-06-11 13:45:00+00:00,2025-06-11 18:00:00+00:00,0.4437517038677128,sl,-0.0044033224309552,109697.9,0,0.0022015809375164,50.0
okx,OKB_USDT,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 15:00:00+00:00,0.38940139364637794,sl,-0.0043815100220864,53.51,0,0.0021911644979612,21.0
okx,BNB_USDT,2025-06-11 14:15:00+00:00,2025-06-11 14:30:00+00:00,2025-06-11 15:30:00+00:00,0.4264430872414185,sl,-0.0046305935063183,671.2,0,0.0023146070609479,47.0
okx,APE_USDT,2025-06-11 14:30:00+00:00,2025-06-11 14:45:00+00:00,2025-06-11 19:45:00+00:00,0.2847522027438927,sl,-0.0113696001939566,0.7312,0,0.0056801391512852,0.0
okx,CFX_USDT,2025-06-11 15:30:00+00:00,2025-06-11 15:45:00+00:00,2025-06-11 18:00:00+00:00,0.2870397912657415,sl,-0.0144023420962906,0.08546,0,0.0072087627711666,0.0
okx,PI_USDT,2025-06-11 17:00:00+00:00,2025-06-11 17:15:00+00:00,2025-06-11 18:15:00+00:00,0.24720893223748747,sl,-0.0056580462618457,0.6392,0,0.0028290231309228,17.0
okx,BNB_USDT,2025-06-12 03:00:00+00:00,2025-06-12 03:15:00+00:00,2025-06-12 03:30:00+00:00,0.23759981781302872,sl,-0.0044185590246872,667.1,0,0.0022092795123436,15.0
okx,APE_USDT,2025-06-12 07:45:00+00:00,2025-06-12 08:00:00+00:00,2025-06-12 08:15:00+00:00,0.27914233103192904,sl,-0.0121312800949892,0.7234,0,0.0060622879391511,0.0
okx,BNB_USDT,2025-06-12 08:00:00+00:00,2025-06-12 08:15:00+00:00,2025-06-12 11:30:00+00:00,0.38015491393050665,sl,-0.0039349854055641,667.4,0,0.001967492702782,35.0
okx,BCH_USDT,2025-06-12 09:00:00+00:00,2025-06-12 09:15:00+00:00,2025-06-12 09:30:00+00:00,0.28312385888629993,sl,-0.008032347819016,431.8,0,0.0040124569507764,5.0
okx,BCH_USDT,2025-06-12 13:30:00+00:00,2025-06-12 13:45:00+00:00,2025-06-12 20:30:00+00:00,0.33375115083877577,sl,-0.0083777339033601,433.3,0,0.0041898339108101,3.0
okx,ICP_USDT,2025-06-12 16:45:00+00:00,2025-06-12 17:00:00+00:00,2025-06-12 19:45:00+00:00,0.3114605361184526,sl,-0.0148800237105362,6.014,0,0.0074387749455665,0.0
okx,OKB_USDT,2025-06-12 18:45:00+00:00,2025-06-12 19:00:00+00:00,2025-06-13 00:00:00+00:00,0.35320203371299935,sl,-0.0042318184172324,53.76,0,0.0021163028661433,11.0
okx,BTC_USDT,2025-06-12 19:15:00+00:00,2025-06-12 19:30:00+00:00,2025-06-12 20:00:00+00:00,0.2050616829026414,sl,-0.0061748736250321,107789.0,0,0.0030874339481848,5.0
okx,BNB_USDT,2025-06-13 17:15:00+00:00,2025-06-13 17:30:00+00:00,2025-06-14 10:00:00+00:00,0.19053305556442077,sl,-0.0054901109931224,652.6,0,0.0027446349273109,26.0
