epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.3025,2.18736,11.0519,1.65917,0.3715,0.62371,0.42653,0.16143,0.69681,80.5841,0.58257,0.000662626,0.000662626,0.000662626
2,52.1643,1.69384,5.4703,1.38449,0.37983,0.60825,0.4124,0.15861,0.73885,39.1373,0.67377,0.00131613,0.00131613,0.00131613
3,71.1439,1.58003,3.19246,1.36942,0.50853,0.6701,0.52475,0.23276,0.59685,16.1011,0.47676,0.00195644,0.00195644,0.00195644
4,90.2149,1.52113,2.3863,1.31862,0.46227,0.62887,0.53474,0.26419,0.56814,8.57656,0.47641,0.0019406,0.0019406,0.0019406
5,108.879,1.39879,2.05921,1.26415,0.42303,0.76804,0.49182,0.27606,0.47263,5.01154,0.43388,0.0019208,0.0019208,0.0019208
6,127.461,1.3684,1.78498,1.22516,0.44918,0.64433,0.52348,0.2656,0.49426,4.21236,0.43768,0.001901,0.001901,0.001901
7,145.882,1.30933,1.91034,1.24578,0.48782,0.63918,0.56103,0.28162,0.49189,3.68272,0.43726,0.0018812,0.0018812,0.0018812
8,164.214,1.29177,1.80841,1.23023,0.52107,0.3866,0.42922,0.18343,0.62222,2.35138,0.52359,0.0018614,0.0018614,0.0018614
9,182.546,1.28167,1.72558,1.25481,0.51335,0.71134,0.62282,0.31836,0.45507,5.4709,0.44399,0.0018416,0.0018416,0.0018416
10,201.079,1.25215,1.67517,1.2149,0.49587,0.78866,0.60147,0.30255,0.42036,6.05776,0.41342,0.0018218,0.0018218,0.0018218
11,219.035,1.2805,1.66138,1.2271,0,0,0,0,1.37757,2.82589,1.40831,0.001802,0.001802,0.001802
12,237.56,1.23256,1.72572,1.2021,0.47102,0.78866,0.61227,0.30302,0.40976,8.28037,0.40866,0.0017822,0.0017822,0.0017822
13,256.124,1.16873,1.72835,1.16665,0.56118,0.79102,0.61072,0.28787,0.40763,6.85818,0.41544,0.0017624,0.0017624,0.0017624
14,274.58,1.14839,1.61574,1.13624,0.48873,0.70619,0.57507,0.32489,0.39875,3.40689,0.40366,0.0017426,0.0017426,0.0017426
15,292.963,1.15227,1.61518,1.13418,0.45516,0.51243,0.39756,0.14282,0.76542,1.55718,0.70876,0.0017228,0.0017228,0.0017228
16,310.997,1.12785,1.59609,1.14526,0.35185,0.39175,0.18617,0.06606,0.85016,1.92262,0.83314,0.001703,0.001703,0.001703
17,329.535,1.11372,1.62833,1.136,0.60456,0.74227,0.69145,0.32608,0.391,6.97239,0.40337,0.0016832,0.0016832,0.0016832
18,348.165,1.11165,1.54436,1.16061,0.47734,0.78351,0.55042,0.30516,0.41462,3.4209,0.41756,0.0016634,0.0016634,0.0016634
19,366.561,1.08912,1.54362,1.1312,0.62141,0.67687,0.67384,0.31682,0.40769,4.8417,0.42054,0.0016436,0.0016436,0.0016436
20,385.015,1.0801,1.51538,1.12797,0.5167,0.76603,0.62387,0.34676,0.38621,5.56748,0.40532,0.0016238,0.0016238,0.0016238
21,403.6,1.05579,1.54401,1.11491,0.52554,0.70619,0.62315,0.32727,0.41007,2.56662,0.41792,0.001604,0.001604,0.001604
