epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,157.041,2.31822,8.84297,2.0557,0.1628,0.45377,0.13343,0.04416,2.22081,3.01035,2.00039,0.000665769,0.000665769,0.000665769
2,294.527,2.15541,2.35945,1.94815,0.3016,0.39232,0.26228,0.09185,2.14067,2.13704,1.93988,0.00131924,0.00131924,0.00131924
3,426.79,2.07118,2.19327,1.8857,0.00436,0.01621,0.0005,7e-05,3.69528,5.25617,3.47594,0.00195952,0.00195952,0.00195952
4,559.959,2.02378,2.17002,1.86547,0.08997,0.47569,0.12541,0.03362,2.80312,3.0755,2.37103,0.0019406,0.0019406,0.0019406
5,693.929,2.02061,2.0924,1.84753,0.01169,0.16111,0.01778,0.00473,2.54316,8.99493,2.1934,0.0019208,0.0019208,0.0019208
6,826.823,1.93789,2.00963,1.79421,0.29733,0.38799,0.27691,0.11212,1.95602,2.11271,1.80807,0.001901,0.001901,0.001901
7,960.573,1.89995,1.96369,1.76398,0.00717,0.22784,0.00592,0.00116,3.65456,4.08634,3.49354,0.0018812,0.0018812,0.0018812
8,1093.49,1.87107,1.95055,1.74528,0.33526,0.51096,0.32402,0.13105,1.87819,1.94043,1.76335,0.0018614,0.0018614,0.0018614
9,1227.36,1.83974,1.92886,1.71743,0.34405,0.45091,0.32986,0.13198,1.9113,2.0122,1.76541,0.0018416,0.0018416,0.0018416
10,1359.66,1.80344,1.8632,1.69899,0.03562,0.1306,0.01195,0.00537,3.37417,5.22908,3.00784,0.0018218,0.0018218,0.0018218
11,1492.65,1.80228,1.85327,1.69267,0.41152,0.449,0.37353,0.15223,1.89191,1.91098,1.75353,0.001802,0.001802,0.001802
12,1626.78,1.79603,1.81108,1.70051,0.38013,0.45853,0.36407,0.1495,1.89044,1.86712,1.75457,0.0017822,0.0017822,0.0017822
13,1761.34,1.77724,1.80035,1.68802,0.05999,0.00667,0.01096,0.00235,3.5527,8.60888,3.21765,0.0017624,0.0017624,0.0017624
14,1894.16,1.7553,1.78606,1.66905,0.39755,0.41277,0.36145,0.14985,1.87306,2.01439,1.758,0.0017426,0.0017426,0.0017426
15,2026.72,1.72347,1.73388,1.64056,0.1175,0.17159,0.05923,0.01983,2.87154,3.6937,2.65209,0.0017228,0.0017228,0.0017228
16,2159.81,1.70196,1.74916,1.62995,0.009,0.64156,0.0197,0.0048,2.95406,3.38719,2.55383,0.001703,0.001703,0.001703
17,2292.77,1.71562,1.71815,1.6347,0.45467,0.46425,0.41135,0.16936,1.83761,1.83023,1.73211,0.0016832,0.0016832,0.0016832
18,2426.62,1.66448,1.72408,1.60296,0.41987,0.45122,0.383,0.15821,1.93018,2.0157,1.79371,0.0016634,0.0016634,0.0016634
19,2559.4,1.66181,1.70152,1.60763,0.45862,0.449,0.41107,0.16866,1.86948,1.8971,1.75826,0.0016436,0.0016436,0.0016436
20,2692.26,1.64086,1.66773,1.59401,0.30062,0.0967,0.10898,0.04152,2.42035,3.37488,2.19778,0.0016238,0.0016238,0.0016238
21,2825.35,1.61817,1.66274,1.56701,0.4601,0.48522,0.42667,0.18062,1.81939,1.79437,1.72449,0.001604,0.001604,0.001604
22,2959.37,1.6107,1.63426,1.5731,0.44523,0.48427,0.40418,0.17835,1.79273,1.80836,1.71874,0.0015842,0.0015842,0.0015842
23,3092.34,1.6084,1.56823,1.57043,0.44774,0.49952,0.42463,0.17901,1.85246,1.776,1.75812,0.0015644,0.0015644,0.0015644
24,3225.12,1.55316,1.56805,1.53387,0.47225,0.48332,0.42984,0.17921,1.82921,1.76754,1.74848,0.0015446,0.0015446,0.0015446
25,3355.57,1.54378,1.55523,1.52664,0.00171,0.00095,0.00025,8e-05,4.21177,7.29698,5.12216,0.0015248,0.0015248,0.0015248
26,3488.34,1.55071,1.53507,1.52741,0.44564,0.49857,0.41954,0.17657,1.85239,1.77753,1.7586,0.001505,0.001505,0.001505
27,3621.2,1.52829,1.51763,1.51862,0.48453,0.46806,0.41645,0.17595,1.87894,1.78078,1.78908,0.0014852,0.0014852,0.0014852
28,3754.11,1.48452,1.51148,1.48141,0.42608,0.47629,0.38907,0.16751,1.82886,1.83424,1.75772,0.0014654,0.0014654,0.0014654
29,3886.86,1.46037,1.50131,1.46661,0.44138,0.4938,0.41434,0.16943,1.92509,1.81873,1.81305,0.0014456,0.0014456,0.0014456
30,4019.6,1.45343,1.46042,1.45573,0.43211,0.50143,0.41426,0.17352,1.88598,1.76037,1.79167,0.0014258,0.0014258,0.0014258
31,4152.2,1.44283,1.43347,1.44968,0.39148,0.43298,0.34146,0.13899,1.97209,2.0116,1.85495,0.001406,0.001406,0.001406
32,4285.01,1.46526,1.4562,1.47641,0.42938,0.53098,0.418,0.17259,1.85793,1.75886,1.78505,0.0013862,0.0013862,0.0013862
33,4417.96,1.45081,1.4019,1.4558,0.41717,0.49857,0.41293,0.17193,1.8984,1.84827,1.80934,0.0013664,0.0013664,0.0013664
34,4550.69,1.40088,1.33567,1.42372,0.45643,0.5211,0.42632,0.17836,1.89892,1.77066,1.83311,0.0013466,0.0013466,0.0013466
35,4683.53,1.40049,1.34932,1.42463,0.45127,0.49094,0.422,0.17206,1.90307,1.77493,1.83352,0.0013268,0.0013268,0.0013268
36,4816.48,1.39554,1.33913,1.4204,0.42101,0.5205,0.42337,0.18082,1.88139,1.73435,1.8084,0.001307,0.001307,0.001307
37,4950.3,1.38,1.29114,1.40965,0.44025,0.48427,0.40762,0.16939,1.94062,1.90816,1.85749,0.0012872,0.0012872,0.0012872
38,5083.13,1.33415,1.27529,1.38353,0.45214,0.51859,0.42368,0.18098,1.86274,1.77132,1.81354,0.0012674,0.0012674,0.0012674
39,5216.84,1.33166,1.26619,1.38275,0.44631,0.49762,0.41899,0.17604,1.94911,1.79614,1.85661,0.0012476,0.0012476,0.0012476
40,5349.66,1.31732,1.2285,1.37263,0.44811,0.52557,0.41891,0.17785,1.91515,1.76647,1.86519,0.0012278,0.0012278,0.0012278
41,5481.75,1.30539,1.22062,1.37167,0.06729,0.26215,0.04495,0.01524,2.77814,4.73809,2.7206,0.001208,0.001208,0.001208
42,5614.54,1.26803,1.16705,1.33015,0.46261,0.52145,0.43128,0.18123,1.89602,1.86012,1.86812,0.0011882,0.0011882,0.0011882
