conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.5733702778816223,369,2026-05-02T23:30:00+00:00,367.5,2026-05-02T23:15:00+00:00,366,2026-05-02T22:45:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.7363983392715454,2026-05-03T00:15:00+00:00,2026-05-03T02:15:00+00:00,b2e1b2d836e33f7d,4,44,ACU_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",361,2026-05-02T21:30:00+00:00,0.4250657558441162,0.7507972121238708,0.3505023419857025,0.6105430722236633
0.8046391606330872,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8649055361747742,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,3caea9d283af7186,7,62,ATOM_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.3424522578716278,0.7982925772666931,0.3887896239757538,0.4825966954231262
0.8726159334182739,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.9255463480949402,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,609c15243b00b890,7,64,AXS_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.3449746072292328,0.8024851083755493,0.3353077173233032,0.4228067100048065
0.5514496564865112,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8294910192489624,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,2d0fb18934f69aa2,7,39,BARD_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.3465733528137207,0.8016067743301392,0.400826096534729,0.5071398019790649
0.28006649017333984,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.6906937956809998,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,3d92748cef308140,7,29,ENJ_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.34245574474334717,0.8089954257011414,0.36136355996131897,0.5305425524711609
0.4253811836242676,366,2026-05-02T22:45:00+00:00,363.0,2026-05-02T22:00:00+00:00,360,2026-05-02T21:15:00+00:00,6,372,2026-05-03T00:15:00+00:00,0.4253811836242676,2026-05-03T00:15:00+00:00,2026-05-03T00:30:00+00:00,359d0279f8fc8fec,7,3,ENSO_USDT_SWAP,19,"[18, 19]",354,2026-05-02T19:45:00+00:00,0.31691399216651917,0.6807149648666382,0.3398985266685486,0.5214798450469971
0.8175060153007507,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8175060153007507,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,441ad6f6bc1555a7,7,48,GALA_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.34399935603141785,0.8002226948738098,0.4346218705177307,0.5338815450668335
0.2646923363208771,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8584097027778625,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,8245f57b054387c9,7,38,GMT_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2026-05-02T20:45:00+00:00,0.34279677271842957,0.8029277920722961,0.4224625527858734,0.5638644695281982
0.3142200708389282,368,2026-05-02T23:15:00+00:00,365.0,2026-05-02T22:30:00+00:00,362,2026-05-02T21:45:00+00:00,4,372,2026-05-03T00:15:00+00:00,0.5666171908378601,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,4821730183ad94dd,7,9,LTC_USDT_SWAP,17,"[15, 17, 18, 19]",356,2026-05-02T20:15:00+00:00,0.356680303812027,0.7636181116104126,0.45434248447418213,0.5227736830711365
0.5511453151702881,367,2026-05-02T23:00:00+00:00,364.0,2026-05-02T22:15:00+00:00,361,2026-05-02T21:30:00+00:00,5,372,2026-05-03T00:15:00+00:00,0.5511453151702881,2026-05-03T00:15:00+00:00,2026-05-03T00:30:00+00:00,260b6d488e15fe32,7,12,OFC_USDT_SWAP,18,"[12, 13, 14, 15, 17, 18, 19]",355,2026-05-02T20:00:00+00:00,0.3407781720161438,0.7161582708358765,0.11356058716773987,0.49698948860168457
