symbol,minutes,fold,policy,fixed_notional_return_pct,close_marked_drawdown_pct,minimum_equity,crossed_zero
BTC,240,discovery,departure_signal,63.75074180915239,25.008601624807667,0.9937364981672794,False
BTC,240,exposed,cross_signal,-14.271590823100222,42.073539523081735,0.7414241625829822,False
BTC,240,exposed,departure_neutral,28.8656090254495,16.678275707230448,0.9743907385710351,False
BTC,240,exposed,departure_opposite,34.17910262567467,15.00493370956233,0.9588748224944452,False
BTC,240,exposed,departure_signal,-7.474380659741331,17.9093983119714,0.8931011149005675,False
BTC,240,replication,cross_signal,-38.97311052286525,42.37327433816049,0.605627830814384,False
BTC,240,replication,departure_neutral,-15.360333569207974,27.14500294160198,0.8071507651739125,False
BTC,240,replication,departure_opposite,-3.7199344688220837,29.782294806551985,0.8124066629419687,False
BTC,240,replication,departure_signal,-19.50553292939429,30.16361252648022,0.8049446707060571,False
BTC,360,discovery,cross_signal,109.11602729820795,15.662891029236665,1.0,False
BTC,360,discovery,departure_neutral,101.23719566492078,40.19886722773099,0.842585432714217,False
BTC,360,discovery,departure_opposite,91.75878937680943,50.48042292474963,0.6977204668792383,False
BTC,360,discovery,departure_signal,44.286315539336286,15.468989519550291,0.9977076214924315,False
BTC,360,exposed,cross_signal,-2.323631895022893,28.735997533945657,0.9176326223818237,False
BTC,360,exposed,departure_neutral,40.336507411543884,17.723552480615492,0.9747064953415464,False
BTC,360,exposed,departure_opposite,29.257513554312673,25.43226898376424,0.9630687774780923,False
BTC,360,exposed,departure_signal,-8.69859151243617,12.415510864287416,0.9130140848756383,False
BTC,360,replication,cross_signal,20.334971716001384,19.574202363291686,0.8941049754173027,False
BTC,360,replication,departure_neutral,-9.089318840079997,32.96036490923957,0.8052683710720514,False
BTC,360,replication,departure_opposite,-31.903324419863445,56.45248258763006,0.45648202846737296,False
BTC,360,replication,departure_signal,-10.936936180572276,21.196813543090524,0.8219471838679111,False
BTC,720,discovery,cross_signal,34.79238634127593,32.98063549142358,0.9645475525988773,False
BTC,720,discovery,departure_neutral,79.70146517748937,35.398816294952915,0.8956085534873599,False
BTC,720,discovery,departure_opposite,39.50416892074391,56.06309710656576,0.6091260838929322,False
BTC,720,discovery,departure_signal,30.34772004193993,20.3655836506567,1.0,False
BTC,720,exposed,cross_signal,31.209730763708542,16.61607358926934,0.9685831172125768,False
BTC,720,exposed,departure_neutral,30.1504055927845,15.405170848316905,0.9158205873884883,False
BTC,720,exposed,departure_opposite,33.943851663813085,11.196045027681084,0.9030640466344381,False
BTC,720,exposed,departure_signal,31.286115654743796,11.891479354098607,0.947991306363017,False
BTC,720,replication,cross_signal,-31.15353819298622,56.26941600432948,0.45666356119596063,False
BTC,720,replication,departure_neutral,15.398125120655948,32.56316260408651,0.892598733655193,False
BTC,720,replication,departure_opposite,-2.496383176007444,44.931272684156035,0.713653650688559,False
BTC,720,replication,departure_signal,-16.17701965548032,23.1901098736565,0.8382298034451968,False
BTC,1440,discovery,cross_signal,33.78962693110239,42.167066617093965,0.7426279241880731,False
BTC,1440,discovery,departure_neutral,92.26057246822947,39.30874882286837,0.9646213170829859,False
BTC,1440,discovery,departure_opposite,113.49173206141873,47.045221329972556,0.7723802716193011,False
BTC,1440,discovery,departure_signal,35.93396224823042,27.86997520812865,0.9104267175973233,False
BTC,1440,exposed,cross_signal,60.4038058499838,11.915419851618786,1.0,False
BTC,1440,exposed,departure_neutral,3.628592824673582,13.535439977105904,0.9173680279017427,False
BTC,1440,exposed,departure_opposite,-8.948374535350812,25.389591376889438,0.7915983543014986,False
BTC,1440,exposed,departure_signal,9.129279635197873,8.35088535529756,0.9723748960069855,False
BTC,1440,replication,cross_signal,2.2495568183579673,32.999580534414726,0.8892426966866265,False
BTC,1440,replication,departure_neutral,8.976997842831258,26.570159885193977,0.8791905546284217,False
BTC,1440,replication,departure_opposite,25.355955755306205,20.033015889971402,0.8778877659926142,False
BTC,1440,replication,departure_signal,12.122568224733655,20.606160943723538,0.8858793505671675,False
BTC,3,exposed,cross_signal,-544.1651397575599,542.2001564942708,-4.441651397575599,True
BTC,3,exposed,departure_neutral,-191.42178650132558,192.23759490423967,-0.9265958603521606,True
BTC,3,exposed,departure_opposite,-146.33100518812955,147.9378001282124,-0.4885286157772339,True
BTC,3,exposed,departure_signal,-192.5239064405208,192.44629407977408,-0.928570931669115,True
BTC,5,exposed,cross_signal,-544.3648645647248,543.4758996806837,-4.445141811609906,True
BTC,5,exposed,departure_neutral,-208.90758657361266,210.40216366341497,-1.1040216366341498,True
BTC,5,exposed,departure_opposite,-163.71801482282171,164.0421066176442,-0.6505587988856227,True
BTC,5,exposed,departure_signal,-197.36829859972542,197.38595345953422,-0.9738595345953424,True
BTC,5,replication,cross_signal,-30.22715170643384,30.319880052809843,0.6968011994719016,False
BTC,5,replication,departure_neutral,-14.785258009778989,16.54519118440689,0.8401993689105082,False
BTC,5,replication,departure_opposite,-7.2279709751102095,12.403367274984168,0.9018864123844794,False
BTC,5,replication,departure_signal,-10.182192324787598,11.210769162056886,0.890354003018052,False
ETH,15,discovery,cross_signal,-598.7164061623391,561.857933193643,-5.02982503077744,True
ETH,15,discovery,departure_neutral,-132.76140798354166,128.8414701611936,-0.3347543710494932,True
ETH,15,discovery,departure_opposite,-95.0798070281552,108.55311035805848,-0.10926803045687548,True
ETH,15,discovery,departure_signal,-175.57200912427925,169.4729587560369,-0.7683135502837597,True
ETH,15,exposed,cross_signal,-160.6486274479549,163.2006706993114,-0.6322282913929014,True
ETH,15,exposed,departure_neutral,-3.8768308825805176,33.74227156627383,0.9040929984876728,False
ETH,15,exposed,departure_opposite,7.435794130379358,32.671468533888984,0.9489217643971404,False
ETH,15,exposed,departure_signal,-34.55144573586618,35.68021203007283,0.6539292449915368,False
ETH,15,replication,cross_signal,-172.60244177213607,148.056534202799,-0.7475524316992527,True
ETH,15,replication,departure_neutral,-76.14441893583258,78.8580321915562,0.23813844031598064,False
ETH,15,replication,departure_opposite,-83.11296225580058,85.76754415189102,0.16444178776606244,False
ETH,15,replication,departure_signal,-32.593152908035506,48.104461116377735,0.674068470919645,False
ETH,30,discovery,cross_signal,-260.0063848566406,232.70213221289438,-1.6168924786386307,True
ETH,30,discovery,departure_neutral,-66.5991419090933,97.54196002170288,0.03027060775350976,False
ETH,30,discovery,departure_opposite,17.13817777547999,60.2574097302328,0.5320686018151881,False
ETH,30,discovery,departure_signal,-102.83259998058685,114.74102041711825,-0.16463025488276584,True
ETH,30,exposed,cross_signal,-114.16063688209465,114.2628170548253,-0.1495704660304897,True
ETH,30,exposed,departure_neutral,-7.9277070525920585,44.8815740313299,0.8314853265783128,False
ETH,30,exposed,departure_opposite,-4.385635657864329,46.20292085900888,0.8396231335652747,False
ETH,30,exposed,departure_signal,-27.441950977853345,38.81137646680535,0.7255804902214665,False
ETH,30,replication,cross_signal,-60.88945350981061,78.49083765400577,0.3852836515539422,False
ETH,30,replication,departure_neutral,-92.53470908875576,94.08065574638995,0.07115645788112712,False
ETH,30,replication,departure_opposite,-28.154401612877965,63.095353876603546,0.44960742779064966,False
ETH,30,replication,departure_signal,-16.33462177837215,42.066556316471875,0.8116868017733594,False
ETH,60,discovery,cross_signal,-107.23330583080413,105.1328175581981,-0.07233305830804132,True
ETH,60,discovery,departure_neutral,58.9709243515818,48.05365811056206,0.6887749845996942,False
ETH,60,discovery,departure_opposite,66.63395247831087,57.29298387540484,0.5615271810411021,False
ETH,60,discovery,departure_signal,-23.392327961824577,38.635003773886886,0.7554650273375829,False
ETH,60,exposed,cross_signal,-0.15556880855240873,25.582288732928166,0.8227729858026773,False
ETH,60,exposed,departure_neutral,-3.383350719258693,43.42133421858947,0.806028723568164,False
ETH,60,exposed,departure_opposite,-8.197499063903969,45.10460742787779,0.7617048574038333,False
ETH,60,exposed,departure_signal,2.0989304066628245,12.903290888351309,0.9969351693697847,False
ETH,60,replication,cross_signal,-55.44639646772273,59.569872292920266,0.42029304183662397,False
ETH,60,replication,departure_neutral,-55.3554019984681,90.96713957953033,0.09863710685701388,False
ETH,60,replication,departure_opposite,-40.00103976702758,94.24010422737797,0.06483040101477633,False
ETH,60,replication,departure_signal,-22.55466273925453,42.87633753307794,0.636145743144896,False
ETH,120,discovery,cross_signal,-3.084974288239284,60.39418352817585,0.4213179139452726,False
ETH,120,discovery,departure_neutral,65.88897207859065,57.42724758490708,0.5773172512094027,False
ETH,120,discovery,departure_opposite,40.288716090706345,66.69982117395405,0.4468142263902505,False
ETH,120,discovery,departure_signal,22.743302448673642,49.20536813151504,0.5079463186848496,False
ETH,120,exposed,cross_signal,-11.474655573875959,46.09580685634301,0.7005095784054272,False
ETH,120,exposed,departure_neutral,-5.406341724394215,50.50279874591199,0.6703671681991201,False
ETH,120,exposed,departure_opposite,-17.87368672473859,61.76670123241467,0.4950859007205036,False
ETH,120,exposed,departure_signal,-6.254360916677248,31.635665140623843,0.8780444616145361,False
ETH,120,replication,cross_signal,-7.392056560051962,58.78070117576279,0.5163753909476483,False
ETH,120,replication,departure_neutral,-26.70708357635204,61.988047905822675,0.4146351508379881,False
ETH,120,replication,departure_opposite,-12.177964947083364,64.49974613976698,0.39963376310649557,False
ETH,120,replication,departure_signal,-19.586215050150614,38.9059160523127,0.6621029162900159,False
ETH,240,discovery,cross_signal,96.63284236971057,29.320314207978587,0.9044529699873598,False
ETH,240,discovery,departure_neutral,4.462790171931563,47.61677075983655,0.7675093905194563,False
ETH,240,discovery,departure_opposite,-31.172052587684984,72.20669838121944,0.4347000861942423,False
ETH,240,discovery,departure_signal,58.05466059888074,22.505113525339805,0.9928394419541194,False
ETH,240,exposed,cross_signal,-17.618417577664715,58.18171569451769,0.5217273830593395,False
ETH,240,exposed,departure_neutral,28.76477441726255,21.53264587917442,0.9355970569903311,False
ETH,240,exposed,departure_opposite,28.796467413480677,20.212510795385978,0.9223445729368089,False
ETH,240,exposed,departure_signal,-12.51113330773409,28.244362004004337,0.7756617949920024,False
ETH,240,replication,cross_signal,-44.8696291212649,62.941156987699124,0.49446005429392115,False
ETH,240,replication,departure_neutral,26.529706440548683,31.198175005589672,0.7865054893060874,False
ETH,240,replication,departure_opposite,0.5432113103708947,44.86116122564721,0.852506494315107,False
ETH,240,replication,departure_signal,-46.810635344499985,51.607002991225094,0.5318936465550002,False
ETH,360,discovery,cross_signal,-1.2439925963145693,49.08740699327454,0.6887907986084071,False
ETH,360,discovery,departure_neutral,-22.965548019752035,55.53840896047571,0.633609381669771,False
ETH,360,discovery,departure_opposite,-16.62528490749191,49.09661323466739,0.6822383573869407,False
ETH,360,discovery,departure_signal,12.787451386317983,23.539401354317892,0.9913566675708881,False
ETH,360,exposed,cross_signal,-25.234829809980454,47.577292337537244,0.683735388029171,False
ETH,360,exposed,departure_neutral,37.9645191143708,20.112561302490032,0.9222130365071013,False
ETH,360,exposed,departure_opposite,39.25698669568267,23.612844971334876,0.9318963484220644,False
ETH,360,exposed,departure_signal,-4.514179134372798,19.27072650350315,0.8763835898785878,False
ETH,360,replication,cross_signal,2.1021303596859164,74.80030210805201,0.28634225711022065,False
ETH,360,replication,departure_neutral,57.54627426046839,28.00581261859627,0.739488797039345,False
ETH,360,replication,departure_opposite,106.96990452456707,30.12148113705651,0.8242224010672065,False
ETH,360,replication,departure_signal,1.705528276628776,21.45541433226394,0.835123436295219,False
ETH,720,discovery,cross_signal,67.03297779776149,41.85154270787942,0.791672020520007,False
ETH,720,discovery,departure_neutral,-7.786129490717775,53.20142481228434,0.7936972648988789,False
ETH,720,discovery,departure_opposite,-20.255228401655256,70.60127738629163,0.43034742165764905,False
ETH,720,discovery,departure_signal,35.57975514790102,28.657578477401234,0.8954649613818902,False
ETH,720,exposed,cross_signal,38.6034516620396,14.506514995828956,0.8570351384118973,False
ETH,720,exposed,departure_neutral,33.043610193979546,21.12417625349032,0.8896197300232588,False
ETH,720,exposed,departure_opposite,17.638397230221535,28.99520490504896,0.8744716039669908,False
ETH,720,exposed,departure_signal,43.37175825210298,12.864237368575768,0.9239018405710269,False
ETH,720,replication,cross_signal,6.890717915954858,56.28721790233712,0.4645846334278996,False
ETH,720,replication,departure_neutral,109.43333535258763,27.490973711408355,0.9499957572737842,False
ETH,720,replication,departure_opposite,99.32409230328099,34.49766605569588,0.9499957572737842,False
ETH,720,replication,departure_signal,52.96451156598785,18.350479511966903,0.9568294152285185,False
ETH,1440,discovery,cross_signal,80.81729110957446,38.67688201315152,0.8431195596013119,False
ETH,1440,discovery,departure_neutral,5.814980439051154,55.03267295125078,0.9078396071895924,False
ETH,1440,discovery,departure_opposite,-14.838933428905987,65.16188781626967,0.6862554309503316,False
ETH,1440,discovery,departure_signal,-25.798133492201835,47.58238034677557,0.5643791507548481,False
ETH,1440,exposed,cross_signal,50.93163591261178,12.774553883069672,0.975463541331781,False
ETH,1440,exposed,departure_neutral,41.1053011069467,16.34292419378127,0.975463541331781,False
ETH,1440,exposed,departure_opposite,37.74891693213327,20.309121157008754,0.975463541331781,False
ETH,1440,exposed,departure_signal,44.35818867482722,7.888014802752894,0.975463541331781,False
ETH,1440,replication,cross_signal,9.770111452613817,52.47376349956496,0.7803782519662575,False
ETH,1440,replication,departure_neutral,91.73238170436258,34.394141486882575,0.974555349084024,False
ETH,1440,replication,departure_opposite,76.13895199491445,36.63477672656187,0.9412713846993643,False
ETH,1440,replication,departure_signal,16.97681910377533,14.81216458208159,0.9302665553836494,False
ETH,3,exposed,cross_signal,-516.0955242076489,516.1524456635622,-4.16209116316855,True
ETH,3,exposed,departure_neutral,-165.655277006152,162.52997291243076,-0.6787103197353842,True
ETH,3,exposed,departure_opposite,-115.61286001133885,116.31937457639161,-0.17916309324421545,True
ETH,3,exposed,departure_signal,-168.75501339769858,168.22173436385404,-0.6875501339769859,True
ETH,5,exposed,cross_signal,-513.8046249523069,515.5936107716342,-4.1672441848898885,True
ETH,5,exposed,departure_neutral,-171.1525417466537,172.51138326936763,-0.7318853609709255,True
ETH,5,exposed,departure_opposite,-111.42930292986983,112.12384843327993,-0.13680494935056894,True
ETH,5,exposed,departure_signal,-175.50259939024184,178.16109163140126,-0.7816109163140126,True
ETH,5,replication,cross_signal,-31.00655238392145,31.50042164602325,0.6899344761607855,False
ETH,5,replication,departure_neutral,-14.656342520249233,16.434444830255508,0.8534365747975077,False
ETH,5,replication,departure_opposite,-7.389331367912478,11.572748315163613,0.9159051217126425,False
ETH,5,replication,departure_signal,-9.455854165759304,12.22956645625048,0.905441458342407,False
ETH,1,exposed,cross_signal,-1137.4494704520325,1134.6851933737594,-10.374494704520325,True
ETH,1,exposed,departure_neutral,-369.94815602305187,369.99012525283877,-2.7001698884670122,True
ETH,1,exposed,departure_opposite,-273.1751169913055,273.7580196607767,-1.7377530831111585,True
ETH,1,exposed,departure_signal,-356.45098424526446,356.45098424526446,-2.5645098424526447,True
