arm,signal_i,status,blocking_trade,symbol,asset,timeframe,signal_bar_open
v9_long,1745,closed,,OPUSDT,OP,4h,2024-10-20 20:00:00+00:00
v9_long,3319,closed,,OPUSDT,OP,4h,2025-07-10 04:00:00+00:00
v9_long,3525,closed,,OPUSDT,OP,4h,2025-08-13 12:00:00+00:00
v9_long,3580,closed,,OPUSDT,OP,4h,2025-08-22 16:00:00+00:00
v9_long,3737,closed,,OPUSDT,OP,4h,2025-09-17 20:00:00+00:00
