time,setup_id,symbol,event,pnl_equity_fraction_initial,equity,drawdown
2022-07-24 00:00:00+00:00,fb1bf83d3d026a8d,CFX,entry,0.0,1.0,0.0
2022-07-27 00:00:00+00:00,fb1bf83d3d026a8d,CFX,exit,-0.0035990731522112344,0.9964009268477888,-0.0035990731522111963
2022-08-11 00:00:00+00:00,355448a8e537393a,XLM,entry,0.0,0.9964009268477888,-0.0035990731522111963
2022-08-20 00:00:00+00:00,355448a8e537393a,XLM,exit,-0.00507194098577656,0.9913289858620122,-0.008671014137987765
2022-11-09 00:00:00+00:00,693dbcb2b68bfb87,SOL,entry,0.0,0.9913289858620122,-0.008671014137987765
2023-01-10 00:00:00+00:00,0b61df26b9eae3c3,TRX,entry,0.0,0.996066950563276,-0.003933049436724012
2023-01-10 00:00:00+00:00,693dbcb2b68bfb87,SOL,exit,0.004737964701263783,0.996066950563276,-0.003933049436724012
2023-02-28 00:00:00+00:00,a2f7f007cb4d7558,DOT,entry,0.0,0.996066950563276,-0.003933049436724012
2023-03-05 00:00:00+00:00,dffc1aa873f33db6,XRP,entry,0.0,0.996066950563276,-0.003933049436724012
2023-03-11 00:00:00+00:00,0b61df26b9eae3c3,TRX,exit,0.004227607505857083,1.0002945580691331,0.0
2023-03-22 00:00:00+00:00,dffc1aa873f33db6,XRP,exit,-0.005098293420649712,0.9951962646484834,-0.005096792119404281
2023-04-21 00:00:00+00:00,c45e761fc9448743,GRT,entry,0.0,0.9951962646484834,-0.005096792119404281
2023-04-22 00:00:00+00:00,20962a4465019f9a,OP,entry,0.0,0.9951962646484834,-0.005096792119404281
2023-05-29 00:00:00+00:00,a2f7f007cb4d7558,DOT,exit,0.00641910035271978,1.0016153650012032,0.0
2023-07-05 00:00:00+00:00,c45e761fc9448743,GRT,exit,0.004252450578135865,1.005867815579339,0.0
2023-07-14 00:00:00+00:00,94cf4cc309964102,CFX,entry,0.0,1.005867815579339,0.0
2023-07-15 00:00:00+00:00,20962a4465019f9a,OP,exit,0.01032561689344909,1.0161934324727881,0.0
2023-07-17 00:00:00+00:00,94cf4cc309964102,CFX,exit,-0.0021579051251321875,1.014035527347656,-0.002123518078522846
2023-07-18 00:00:00+00:00,cfcf2b72cbf5870b,AVAX,entry,0.0,1.014035527347656,-0.002123518078522846
2023-07-18 00:00:00+00:00,f27815984d261ce9,SAND,entry,0.0,1.014035527347656,-0.002123518078522846
2023-07-18 00:00:00+00:00,6a97076e7dc2f79c,CHZ,entry,0.0,1.014035527347656,-0.002123518078522846
2023-07-24 00:00:00+00:00,cfcf2b72cbf5870b,AVAX,exit,-0.0027017504497656984,1.0113337768978903,-0.0047822150976438715
2023-07-26 00:00:00+00:00,6a97076e7dc2f79c,CHZ,exit,-0.0021415123581010275,1.0091922645397893,-0.006889601634171516
2023-07-27 00:00:00+00:00,f27815984d261ce9,SAND,exit,-0.0020773430815929413,1.0071149214581963,-0.008933841456247538
2023-08-16 00:00:00+00:00,94769393163282f5,ARB,entry,0.0,1.0071149214581963,-0.008933841456247538
2023-10-03 00:00:00+00:00,94769393163282f5,ARB,exit,0.011380603936620347,1.0184955253948167,0.0
2024-01-16 00:00:00+00:00,0d17f2a6989124c6,XRP,entry,0.0,1.0184955253948167,0.0
2024-01-18 00:00:00+00:00,5e883738eabb7601,GALA,entry,0.0,1.0184955253948167,0.0
2024-01-22 00:00:00+00:00,03fb794c5484afd5,CFX,entry,0.0,1.0184955253948167,0.0
2024-01-28 00:00:00+00:00,03fb794c5484afd5,CFX,exit,-0.005140218647775384,1.0133553067470413,-0.005046874060426254
2024-02-20 00:00:00+00:00,5e883738eabb7601,GALA,exit,-0.0026844403724145044,1.0106708663746269,-0.007682565926989793
2024-03-03 00:00:00+00:00,0d17f2a6989124c6,XRP,exit,-0.005175463682139446,1.0054954026924874,-0.012764044984183709
2024-09-24 00:00:00+00:00,e614157c8f7125cb,ICP,entry,0.0,1.0054954026924874,-0.012764044984183709
2024-09-25 00:00:00+00:00,ae259c276cd64318,UNI,entry,0.0,1.0054954026924874,-0.012764044984183709
2024-10-04 00:00:00+00:00,ae259c276cd64318,UNI,exit,-0.002435540223973603,1.0030598624685139,-0.015155356642651219
2024-10-10 00:00:00+00:00,e614157c8f7125cb,ICP,exit,-0.004095462464464365,0.9989644000040495,-0.019176446929598412
2024-10-21 00:00:00+00:00,6f84121f8ece102b,ETHFI,entry,0.0,0.9989644000040495,-0.019176446929598412
2024-10-25 00:00:00+00:00,6f84121f8ece102b,ETHFI,exit,-0.003326418949032979,0.9956379810550166,-0.022442459264550463
2024-10-31 00:00:00+00:00,cd82310f98fd2db6,OP,entry,0.0,0.9956379810550166,-0.022442459264550463
