fold,events,symbols,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_net_r,median_hold_bars,p95_net_bp,max_net_bp,positive_symbol_share,runner_armed_share,banked_any_share,top_score_decile_events,top_score_decile_mean_net_bp,week_clusters,week_cluster_signflip_p,mean_capped_net_r,median_net_r,p95_raw_net_r
2022H2,8,7,28.629727890093285,8.629727890093267,-1004.0553521006734,0.25,1.0093782201849573,-0.07278691272159682,13.5,3833.362186307542,4108.906290112572,0.2857142857142857,0.25,0.25,1,3321.637422098202,6,0.5076923076923077,-0.07278691272159682,-0.639158815647071,2.426219614077013
2023H1,7,7,1228.8949842164152,1208.8949842164152,1360.8632162609451,0.7142857142857143,7.201065239641014,1.2495728947247948,75.0,3299.218101628472,3564.935086616444,0.7142857142857143,0.8571428571428571,0.8571428571428571,1,1360.8632162609451,5,0.12121212121212122,1.2495728947247948,0.8545953655961294,4.271746441095519
2023H2,13,11,418.9442687265284,398.9442687265284,-610.6879777623365,0.23076923076923078,1.7099036653462372,0.06299065099979922,20.0,4836.882106784144,8186.32081015158,0.2727272727272727,0.3076923076923077,0.3076923076923077,2,1152.8045267654536,7,0.4108527131782946,0.06299065099979922,-0.42906336035601694,3.0599903720999473
2024H1,6,6,-971.1787036469156,-991.1787036469156,-1110.8144674169623,0.0,0.0,-0.7381588390996269,14.5,-610.7647747544581,-580.2716468590829,0.0,0.0,0.0,1,-702.2441584405836,3,1.0,-0.7381588390996269,-0.7717170923757453,-0.40396683798834626
2024H2,13,12,-661.5068482202364,-681.5068482202365,-1163.0566872308223,0.15384615384615385,0.3089878552737824,-0.5465796257656732,6.0,1969.3912737382084,2037.8075949097874,0.16666666666666666,0.23076923076923078,0.23076923076923078,2,334.6342255238509,5,0.9393939393939394,-0.5465796257656732,-0.8146158507533003,1.1427862807952938
2025H1,9,9,-488.95617471448077,-508.95617471448077,-1272.707121321499,0.3333333333333333,0.43722229580918776,-0.26591777597794825,32.0,1607.4009856917498,1627.6598799429923,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-1705.4140868221068,7,0.8372093023255814,-0.26591777597794825,-0.8129376193760502,1.381325019286299
2025H2,5,5,-903.5624248664665,-923.5624248664665,-1004.4747855529213,0.0,0.0,-0.7955716392144065,5.0,-699.9098228663452,-668.1481481481488,0.0,0.0,0.0,1,-668.1481481481488,3,1.0,-0.7955716392144065,-1.0185132637382186,-0.4551584973622624
2026P1,10,9,-853.7821911830384,-873.7821911830384,-1178.6277760685987,0.2,0.11954551935681743,-0.6030196930539062,20.5,643.467127576686,1095.8903772889273,0.2222222222222222,0.0,0.0,1,-1702.6455832542053,6,1.0,-0.6030196930539062,-0.8709029890409418,0.4653394135681013
