conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.415179580450058,373,2026-03-01T00:30:00+00:00,370.0,2026-02-28T23:45:00+00:00,367,2026-02-28T23:00:00+00:00,3,376,2026-03-01T01:15:00+00:00,0.5854900479316711,2026-03-01T01:15:00+00:00,2026-03-01T02:15:00+00:00,00d429fcbac3a8e3,7,24,AT_USDT_SWAP,15,"[14, 15, 16, 17, 18, 19]",362,2026-02-28T21:45:00+00:00,0.3425776958465576,0.800008237361908,0.42934340238571167,0.5390821695327759
0.2586180567741394,374,2026-03-01T00:45:00+00:00,370.5,2026-02-28T23:45:00+00:00,367,2026-02-28T23:00:00+00:00,4,378,2026-03-01T01:45:00+00:00,0.4545018672943115,2026-03-01T01:45:00+00:00,2026-03-01T02:15:00+00:00,727ffe3dbba9394a,8,4,SIGN_USDT_SWAP,18,"[12, 13, 18]",361,2026-02-28T21:30:00+00:00,0.37844914197921753,0.7682182192802429,0.16389985382556915,0.840854823589325
0.2531906068325043,382,2026-03-01T02:45:00+00:00,379.0,2026-03-01T02:00:00+00:00,376,2026-03-01T01:15:00+00:00,5,387,2026-03-01T04:00:00+00:00,0.5171276926994324,2026-03-01T04:00:00+00:00,2026-03-01T04:45:00+00:00,3ab9b80ab05b0da2,7,10,AT_USDT_SWAP,18,"[12, 13, 15, 17, 18, 19]",370,2026-02-28T23:45:00+00:00,0.3348037302494049,0.7176381945610046,0.3989124596118927,0.5764504671096802
0.46871665120124817,387,2026-03-01T04:00:00+00:00,385.0,2026-03-01T03:30:00+00:00,383,2026-03-01T03:00:00+00:00,3,390,2026-03-01T04:45:00+00:00,0.6447753310203552,2026-03-01T04:45:00+00:00,2026-03-01T05:45:00+00:00,f0d1f2db3e52fe3f,5,30,AT_USDT_SWAP,13,"[12, 13, 14, 15, 16, 17, 18, 19]",378,2026-03-01T01:45:00+00:00,0.38969525694847107,0.774768054485321,0.4491143524646759,0.555637538433075
0.581463098526001,387,2026-03-01T04:00:00+00:00,385.5,2026-03-01T03:45:00+00:00,384,2026-03-01T03:15:00+00:00,3,390,2026-03-01T04:45:00+00:00,0.581463098526001,2026-03-01T04:45:00+00:00,2026-03-01T04:45:00+00:00,ec9ac5d566424c68,4,2,ZAMA_USDT_SWAP,12,"[12, 13]",379,2026-03-01T02:00:00+00:00,0.4303549826145172,0.7446285486221313,0.5042039155960083,0.7810519337654114
0.5008078813552856,388,2026-03-01T04:15:00+00:00,386.5,2026-03-01T03:45:00+00:00,385,2026-03-01T03:30:00+00:00,3,391,2026-03-01T05:00:00+00:00,0.9304116368293762,2026-03-01T05:00:00+00:00,2026-03-01T06:30:00+00:00,3f50ef942f20119c,4,39,MORPHO_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",380,2026-03-01T02:15:00+00:00,0.4225336015224457,0.7496418356895447,0.44807273149490356,0.8586744666099548
0.49407628178596497,391,2026-03-01T05:00:00+00:00,388.5,2026-03-01T04:15:00+00:00,386,2026-03-01T03:45:00+00:00,2,393,2026-03-01T05:30:00+00:00,0.9129782915115356,2026-03-01T05:30:00+00:00,2026-03-01T07:15:00+00:00,5ee7a6cb5b265de2,6,54,INIT_USDT_SWAP,13,"[12, 13, 14, 15, 16, 17, 18, 19]",381,2026-03-01T02:30:00+00:00,0.39145779609680176,0.7948190569877625,0.39323005080223083,0.6192636489868164
0.4605075716972351,391,2026-03-01T05:00:00+00:00,388.0,2026-03-01T04:15:00+00:00,385,2026-03-01T03:30:00+00:00,3,394,2026-03-01T05:45:00+00:00,0.5005272626876831,2026-03-01T05:45:00+00:00,2026-03-01T07:00:00+00:00,40b3e6a45e73402d,7,13,XPT_USDT_SWAP,15,"[14, 15, 16, 17, 18, 19]",380,2026-03-01T02:15:00+00:00,0.34422025084495544,0.7953281402587891,0.4830772876739502,0.5386330485343933
0.2654302418231964,392,2026-03-01T05:15:00+00:00,389.0,2026-03-01T04:30:00+00:00,386,2026-03-01T03:45:00+00:00,3,395,2026-03-01T06:00:00+00:00,0.49018675088882446,2026-03-01T06:00:00+00:00,2026-03-01T07:15:00+00:00,36ca2aecffc08633,7,12,ENSO_USDT_SWAP,15,"[15, 17, 18, 19]",381,2026-03-01T02:30:00+00:00,0.34321174025535583,0.8078101277351379,0.5339086651802063,0.7340287566184998
0.2826000154018402,394,2026-03-01T05:45:00+00:00,391.0,2026-03-01T05:00:00+00:00,388,2026-03-01T04:15:00+00:00,3,397,2026-03-01T06:30:00+00:00,0.6821687817573547,2026-03-01T06:30:00+00:00,2026-03-01T07:30:00+00:00,f0bbc7d887e0c4c6,7,30,LA_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",383,2026-03-01T03:00:00+00:00,0.34280791878700256,0.8055230975151062,0.43806684017181396,0.5672048926353455
