epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,114.413,1.40467,1.34935,1.45921,0.4183,0.48182,0.37297,0.16079,1.89741,1.78233,1.86049,0.0001,0.0001,0.0001
2,206.882,1.3143,1.24898,1.3856,0.38915,0.51506,0.38106,0.16452,1.91101,1.79243,1.87394,9.7525e-05,9.7525e-05,9.7525e-05
3,297.975,1.28851,1.23465,1.38436,0.39988,0.51338,0.37682,0.16203,1.90378,1.78916,1.88428,9.505e-05,9.505e-05,9.505e-05
4,387.193,1.25274,1.18415,1.34374,0.41057,0.52798,0.38861,0.16559,1.91454,1.80298,1.88998,9.2575e-05,9.2575e-05,9.2575e-05
5,477.622,1.26243,1.17551,1.35458,0.41277,0.49641,0.38275,0.1654,1.92117,1.80943,1.89371,9.01e-05,9.01e-05,9.01e-05
6,566.769,1.244,1.15728,1.33893,0.41922,0.45911,0.37947,0.16663,1.92214,1.81508,1.89886,8.7625e-05,8.7625e-05,8.7625e-05
7,656.644,1.22908,1.15163,1.33262,0.40412,0.49211,0.3738,0.16141,1.92701,1.81413,1.9041,8.515e-05,8.515e-05,8.515e-05
8,745.599,1.22799,1.1193,1.34184,0.41612,0.48207,0.37267,0.16228,1.93043,1.81752,1.92,8.2675e-05,8.2675e-05,8.2675e-05
9,834.346,1.19705,1.13607,1.30695,0.41509,0.4835,0.37883,0.16251,1.94584,1.84613,1.92925,8.02e-05,8.02e-05,8.02e-05
10,923.384,1.21809,1.10251,1.32819,0.42653,0.46628,0.3763,0.16326,1.94025,1.83658,1.93409,7.7725e-05,7.7725e-05,7.7725e-05
11,1012.27,1.17778,1.11747,1.29522,0.43268,0.4792,0.37652,0.16389,1.93379,1.83736,1.92744,7.525e-05,7.525e-05,7.525e-05
12,1101.12,1.19018,1.10485,1.29958,0.4206,0.47346,0.36823,0.15862,1.95073,1.84244,1.94484,7.2775e-05,7.2775e-05,7.2775e-05
13,1189.93,1.17603,1.11427,1.29374,0.43157,0.46055,0.37576,0.16099,1.94244,1.84587,1.94097,7.03e-05,7.03e-05,7.03e-05
14,1278.76,1.1912,1.08081,1.30426,0.41454,0.46915,0.36881,0.15952,1.93831,1.85675,1.93299,6.7825e-05,6.7825e-05,6.7825e-05
15,1367.66,1.18109,1.07386,1.30228,0.41576,0.46628,0.36899,0.15794,1.94623,1.84976,1.93807,6.535e-05,6.535e-05,6.535e-05
16,1456.37,1.19033,1.06371,1.3006,0.41809,0.48637,0.36897,0.15834,1.94166,1.85484,1.94151,6.2875e-05,6.2875e-05,6.2875e-05
