fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2025H1,54,2.903849633685285,-17.096150366314728,-101.26233495685808,0.2222222222222222,0.8055803766682575,-0.1250851427814912,-0.21483099471812728,19.5,94.80974293593275,1824.8412558299276,0.3340325376970111,0,0,,20,8,0.4,26,0.5384615384615384,4.397704031270608,324.1431461595193,0.0,0,baseline
2025H2,47,61.01776275251691,41.0177627525169,-76.84312337534526,0.2765957446808511,1.5748633703135302,0.2649868140727514,-0.07368653466462871,28.0,499.3347745044625,756.6227689016658,0.5137925431808414,0,0,,20,7,0.35,24,0.4583333333333333,4.154883040880548,569.7663197164821,0.0,0,baseline
2026P1,13,7.286034939418732,-12.713965060581275,-107.45576325563165,0.23076923076923078,0.8580033189688901,-0.046117585918199144,-0.05974358453770723,35.0,121.50627450491697,794.41108730678,0.2980321110470944,0,0,,5,2,0.4,8,0.625,4.667238029348539,398.4128853327129,0.0,0,baseline
