cycle_id,n_trades,loss_events,net_pnl,finish_reason,recovered,balance_after
0,1,0,0.0010631578946913578,recovered,True,1000.0010631578947
1,12,8,-898.7680225647674,capacity_halt,False,101.23304059312738
