entry_i,exit_i,signal_i,entry_time,exit_time,side,entry_price,exit_price,gross_return,net_return,mae_return,mfe_return,censored,exit_reason
77667,77918,77666,2024-03-22 15:30:00+00:00,2024-03-25 06:15:00+00:00,1,64113.8,67182.1,0.04785709160898288,0.04585709160898288,-0.03029924914760951,0.05671477903353095,False,opposite_entry
77918,78154,77917,2024-03-25 06:15:00+00:00,2024-03-27 17:15:00+00:00,-1,67182.1,69408.1,-0.03313382582562907,-0.03513382582562907,-0.06936222595006702,0.006702678243163063,False,opposite_entry
78154,78246,78153,2024-03-27 17:15:00+00:00,2024-03-28 16:15:00+00:00,1,69408.1,70832.0,0.020514896676324446,0.018514896676324444,-0.014092015197073593,0.03139691188780547,False,opposite_entry
78246,79731,78245,2024-03-28 16:15:00+00:00,2024-04-13 03:30:00+00:00,-1,70832.0,66775.5,0.05726931330472107,0.05526931330472107,-0.02843629997741126,0.09045346735938564,False,opposite_entry
79731,80346,79730,2024-04-13 03:30:00+00:00,2024-04-19 13:15:00+00:00,1,66775.5,64710.0,-0.03093200350427927,-0.03293200350427927,-0.1079362940000449,0.01763820562931029,False,opposite_entry
80346,81079,80345,2024-04-19 13:15:00+00:00,2024-04-27 04:30:00+00:00,-1,64710.0,63127.6,0.024453716581672058,0.022453716581672056,-0.03938494823056726,0.03638077576881471,False,opposite_entry
81079,81738,81078,2024-04-27 04:30:00+00:00,2024-05-04 01:15:00+00:00,1,63127.6,62847.9,-0.004430708596556809,-0.006430708596556809,-0.10453114010353626,0.02563854795683662,False,opposite_entry
81738,82173,81737,2024-05-04 01:15:00+00:00,2024-05-08 14:00:00+00:00,-1,62847.9,62458.4,0.006197502223622475,0.004197502223622475,-0.04275401405615775,0.016832702445109593,False,opposite_entry
82173,82569,82172,2024-05-08 14:00:00+00:00,2024-05-12 17:00:00+00:00,1,62458.4,61332.0,-0.01803440369910214,-0.020034403699102143,-0.036779680555377725,0.01627643359420028,False,opposite_entry
82569,83272,82568,2024-05-12 17:00:00+00:00,2024-05-20 00:45:00+00:00,-1,61332.0,66372.0,-0.08217569947172754,-0.08417569947172754,-0.10536098610839373,0.009391508511054636,False,opposite_entry
83272,83394,83271,2024-05-20 00:45:00+00:00,2024-05-21 07:15:00+00:00,1,66372.0,71039.1,0.07031730247694812,0.06831730247694812,-0.00461489784849034,0.08609052009883689,False,opposite_entry
83394,83644,83393,2024-05-21 07:15:00+00:00,2024-05-23 21:45:00+00:00,-1,71039.1,67846.8,0.044937224711461776,0.042937224711461774,-0.0058545223686672365,0.06752056261974049,False,opposite_entry
83644,84307,83643,2024-05-23 21:45:00+00:00,2024-05-30 19:30:00+00:00,1,67846.8,68971.5,0.016577053007658327,0.014577053007658327,-0.018139396404841412,0.042643131289906044,False,opposite_entry
84307,85453,84306,2024-05-30 19:30:00+00:00,2024-06-11 18:00:00+00:00,-1,68971.5,66773.2,0.03187258505324664,0.029872585053246636,-0.04422406356248598,0.044383549727061156,False,opposite_entry
85453,85961,85452,2024-06-11 18:00:00+00:00,2024-06-17 01:00:00+00:00,1,66773.2,66586.2,-0.0028005247614312223,-0.004800524761431222,-0.025567143704360418,0.04874111170349793,False,opposite_entry
85961,86002,85960,2024-06-17 01:00:00+00:00,2024-06-17 11:15:00+00:00,-1,66586.2,65967.8,0.00928720966206198,0.007287209662061979,-0.0005076126885150689,0.015247904220394015,False,opposite_entry
86002,87263,86001,2024-06-17 11:15:00+00:00,2024-06-30 14:30:00+00:00,1,65967.8,61600.0,-0.06621109086554355,-0.06821109086554356,-0.11546239225804111,0.020497879268370323,False,opposite_entry
87263,87547,87262,2024-06-30 14:30:00+00:00,2024-07-03 13:30:00+00:00,-1,61600.0,60375.7,0.019875000000000087,0.017875000000000085,-0.0367857142857142,0.033582792207792145,False,opposite_entry
87547,88196,87546,2024-07-03 13:30:00+00:00,2024-07-10 07:45:00+00:00,1,60375.7,58913.5,-0.02421835274787698,-0.026218352747876983,-0.11848144203711086,0.006663276781884164,False,opposite_entry
88196,89015,88195,2024-07-10 07:45:00+00:00,2024-07-18 20:30:00+00:00,-1,58913.5,63676.4,-0.08084564658355053,-0.08284564658355054,-0.12282244307331935,0.040364262859955646,False,opposite_entry
89015,89127,89014,2024-07-18 20:30:00+00:00,2024-07-20 00:30:00+00:00,1,63676.4,66448.1,0.04352790044663335,0.04152790044663335,-0.0059111381924857875,0.058849118354680874,False,opposite_entry
89127,89640,89126,2024-07-20 00:30:00+00:00,2024-07-25 08:45:00+00:00,-1,66448.1,64269.4,0.0327879954430601,0.0307879954430601,-0.030848135612605798,0.04034426868488339,False,opposite_entry
89640,90020,89639,2024-07-25 08:45:00+00:00,2024-07-29 07:45:00+00:00,1,64269.4,69495.0,0.08130774521000661,0.07930774521000661,-0.013004633620354311,0.08806679383968108,False,opposite_entry
90020,90354,90019,2024-07-29 07:45:00+00:00,2024-08-01 19:15:00+00:00,-1,69495.0,63255.9,0.08977768184761492,0.08777768184761492,-0.008676883229009391,0.10401036045758683,False,opposite_entry
90354,91060,90353,2024-08-01 19:15:00+00:00,2024-08-09 03:45:00+00:00,1,63255.9,61208.3,-0.03237010302596277,-0.03437010302596277,-0.2268436620141363,0.038005940947800854,False,opposite_entry
91060,91357,91059,2024-08-09 03:45:00+00:00,2024-08-12 06:00:00+00:00,-1,61208.3,58576.1,0.043003971683578945,0.041003971683578944,-0.012138876590266356,0.05092283236097073,False,opposite_entry
91357,91518,91356,2024-08-12 06:00:00+00:00,2024-08-13 22:15:00+00:00,1,58576.1,60634.1,0.035133783232410565,0.03313378323241056,-0.016493074820617903,0.05144248251419947,False,opposite_entry
91518,92032,91517,2024-08-13 22:15:00+00:00,2024-08-19 06:45:00+00:00,-1,60634.1,58603.7,0.03348610765229465,0.03148610765229465,-0.020003595336617552,0.0756307094522718,False,opposite_entry
92032,92130,92031,2024-08-19 06:45:00+00:00,2024-08-20 07:15:00+00:00,1,58603.7,60841.4,0.03818359591629883,0.03618359591629883,-0.013714151154278653,0.04830241093992371,False,opposite_entry
92130,92717,92129,2024-08-20 07:15:00+00:00,2024-08-26 10:00:00+00:00,-1,60841.4,63859.1,-0.04959945037425162,-0.05159945037425162,-0.06997044775432526,0.038483664083995506,False,opposite_entry
92717,93443,92716,2024-08-26 10:00:00+00:00,2024-09-02 23:30:00+00:00,1,63859.1,59094.0,-0.07461896581693128,-0.07661896581693128,-0.10567170536384007,0.002832799084233839,False,opposite_entry
93443,93826,93442,2024-09-02 23:30:00+00:00,2024-09-06 23:15:00+00:00,-1,59094.0,53698.1,0.0913104545300708,0.0893104545300708,-0.012420888753511328,0.11121264426168476,False,opposite_entry
93826,94031,93825,2024-09-06 23:15:00+00:00,2024-09-09 02:30:00+00:00,1,53698.1,54892.7,0.022246597179415906,0.020246597179415904,-0.0014171823584074872,0.03124505336315453,False,opposite_entry
94031,94769,94030,2024-09-09 02:30:00+00:00,2024-09-16 19:00:00+00:00,-1,54892.7,57904.1,-0.054859753664877164,-0.056859753664877166,-0.10488279862349636,0.005618233389867777,False,opposite_entry
94769,94865,94768,2024-09-16 19:00:00+00:00,2024-09-17 19:00:00+00:00,1,57904.1,60551.6,0.04572215093577148,0.043722150935771475,-0.005201704197112078,0.05978678539170801,False,opposite_entry
94865,95315,94864,2024-09-17 19:00:00+00:00,2024-09-22 11:30:00+00:00,-1,60551.6,62748.0,-0.03627319509311078,-0.03827319509311078,-0.05997529379900768,0.022935810118972833,False,opposite_entry
95315,95366,95314,2024-09-22 11:30:00+00:00,2024-09-23 00:15:00+00:00,1,62748.0,63061.4,0.0049945815006056105,0.0029945815006056104,-0.006247211066488179,0.020727353859884,False,opposite_entry
95366,96096,95365,2024-09-23 00:15:00+00:00,2024-09-30 14:45:00+00:00,-1,63061.4,63912.7,-0.013499541716485819,-0.015499541716485819,-0.05419004335457189,0.008109556717738609,False,opposite_entry
96096,96477,96095,2024-09-30 14:45:00+00:00,2024-10-04 14:00:00+00:00,1,63912.7,61584.6,-0.03642625018188872,-0.03842625018188872,-0.06371034238891482,0.0032966843835420256,False,opposite_entry
96477,98130,96476,2024-10-04 14:00:00+00:00,2024-10-21 19:15:00+00:00,-1,61584.6,67564.7,-0.09710382140989782,-0.09910382140989782,-0.1296980089178139,0.04318774498819511,False,opposite_entry
98130,98432,98129,2024-10-21 19:15:00+00:00,2024-10-24 22:45:00+00:00,1,67564.7,68223.1,0.009744733566492636,0.007744733566492636,-0.03461422902787992,0.0194672661907771,False,opposite_entry
98432,98533,98431,2024-10-24 22:45:00+00:00,2024-10-26 00:00:00+00:00,-1,68223.1,66695.0,0.02239857174476101,0.020398571744761007,-0.008117485133334323,0.038624747336312826,False,opposite_entry
98533,98713,98532,2024-10-26 00:00:00+00:00,2024-10-27 21:00:00+00:00,1,66695.0,67769.6,0.016112152335257646,0.014112152335257646,-0.00401079541194993,0.020203913336831913,False,opposite_entry
98713,99110,98712,2024-10-27 21:00:00+00:00,2024-11-01 00:15:00+00:00,-1,67769.6,70479.5,-0.039986955803192004,-0.041986955803192005,-0.08840099395599199,0.002211906223439586,False,opposite_entry
99110,99566,99109,2024-11-01 00:15:00+00:00,2024-11-05 18:15:00+00:00,1,70479.5,69777.9,-0.009954667669322403,-0.011954667669322403,-0.05204066430664245,0.016526791478373104,False,opposite_entry
99566,101304,99565,2024-11-05 18:15:00+00:00,2024-11-23 20:45:00+00:00,-1,69777.9,97716.1,-0.40038751524479843,-0.40238751524479843,-0.42797074718499717,0.01573420810887105,False,opposite_entry
101304,101691,101303,2024-11-23 20:45:00+00:00,2024-11-27 21:30:00+00:00,1,97716.1,96256.3,-0.014939196304396107,-0.01693919630439611,-0.07052164382327997,0.012672425526601971,False,opposite_entry
101691,102138,101690,2024-11-27 21:30:00+00:00,2024-12-02 13:15:00+00:00,-1,96256.3,95421.0,0.008677873552172755,0.0066778735521727545,-0.024944860751971554,0.01668046662919731,False,opposite_entry
102138,102759,102137,2024-12-02 13:15:00+00:00,2024-12-09 00:30:00+00:00,1,95421.0,100057.3,0.04858783705892833,0.04658783705892833,-0.07080516867356246,0.0956393246769578,False,opposite_entry
102759,102788,102758,2024-12-09 00:30:00+00:00,2024-12-09 07:45:00+00:00,-1,100057.3,99443.6,0.006133485512801129,0.004133485512801129,-0.0013852062768033857,0.018017675871725536,False,opposite_entry
102788,103397,102787,2024-12-09 07:45:00+00:00,2024-12-15 16:00:00+00:00,1,99443.6,102683.1,0.03257625427880728,0.03057625427880728,-0.055489744940850905,0.03977430422872863,False,opposite_entry
103397,103650,103396,2024-12-15 16:00:00+00:00,2024-12-18 07:15:00+00:00,-1,102683.1,104217.4,-0.014942088815004473,-0.016942088815004475,-0.05583976331061291,0.0011890953818106675,False,opposite_entry
103650,104295,103649,2024-12-18 07:15:00+00:00,2024-12-25 00:30:00+00:00,1,104217.4,98530.8,-0.054564784767226926,-0.05656478476722693,-0.11454325285412992,0.010818730845329139,False,opposite_entry
104295,104451,104294,2024-12-25 00:30:00+00:00,2024-12-26 15:30:00+00:00,-1,98530.8,96119.7,0.024470520892959424,0.022470520892959422,-0.014868447226654036,0.03402184900559013,False,opposite_entry
104451,104935,104450,2024-12-26 15:30:00+00:00,2024-12-31 16:30:00+00:00,1,96119.7,94957.3,-0.012093254556558075,-0.014093254556558075,-0.04769261660200763,0.015317359500705896,False,opposite_entry
104935,105626,104934,2024-12-31 16:30:00+00:00,2025-01-07 21:15:00+00:00,-1,94957.3,96879.9,-0.02024699522838147,-0.022246995228381472,-0.08277931238567238,0.021675005502473144,False,opposite_entry
105626,106124,105625,2025-01-07 21:15:00+00:00,2025-01-13 01:45:00+00:00,1,96879.9,94719.3,-0.02230183970049504,-0.024301839700495043,-0.05861793829266948,0.003923414454391594,False,opposite_entry
106124,106184,106123,2025-01-13 01:45:00+00:00,2025-01-13 16:45:00+00:00,-1,94719.3,92071.9,0.0279499531774412,0.0259499531774412,-0.002224467452778933,0.05999094165603003,False,opposite_entry
106184,106408,106183,2025-01-13 16:45:00+00:00,2025-01-16 00:45:00+00:00,1,92071.9,99852.0,0.08450026555333401,0.082500265553334,-0.00962182815821111,0.09575234137668498,False,opposite_entry
106408,108116,106407,2025-01-16 00:45:00+00:00,2025-02-02 19:45:00+00:00,-1,99852.0,98347.9,0.015063293674638545,0.013063293674638545,-0.10161939670712639,0.030287825982454053,False,opposite_entry
108116,108578,108115,2025-02-02 19:45:00+00:00,2025-02-07 15:15:00+00:00,1,98347.9,98442.3,0.000959857810893805,-0.001040142189106195,-0.07212050282720828,0.042737058950928386,False,opposite_entry
108578,108986,108577,2025-02-07 15:15:00+00:00,2025-02-11 21:15:00+00:00,-1,98442.3,95450.0,0.030396486063409722,0.02839648606340972,-0.008050401097902116,0.0379399912436017,False,opposite_entry
108986,109269,108985,2025-02-11 21:15:00+00:00,2025-02-14 20:00:00+00:00,1,95450.0,97950.0,0.02619172341540077,0.024191723415400768,-0.014435830277632178,0.03559350445259302,False,opposite_entry
109269,109467,109268,2025-02-14 20:00:00+00:00,2025-02-16 21:30:00+00:00,-1,97950.0,96995.0,0.009749872383869373,0.0077498723838693735,-0.0032955589586523004,0.014035732516590071,False,opposite_entry
109467,109850,109466,2025-02-16 21:30:00+00:00,2025-02-20 21:15:00+00:00,1,96995.0,98304.3,0.013498633950203676,0.011498633950203676,-0.03742048559204092,0.017834939945357897,False,opposite_entry
109850,109951,109849,2025-02-20 21:15:00+00:00,2025-02-21 22:30:00+00:00,-1,98304.3,95733.7,0.02614941564102491,0.024149415641024907,-0.012041182328748512,0.03523447092344889,False,opposite_entry
109951,112826,109950,2025-02-21 22:30:00+00:00,2025-03-23 21:15:00+00:00,1,95733.7,84969.3,-0.11244107351956512,-0.11444107351956512,-0.19986378882253586,0.013227317026292651,False,opposite_entry
112826,113108,112825,2025-03-23 21:15:00+00:00,2025-03-26 19:45:00+00:00,-1,84969.3,86480.1,-0.01778053955958203,-0.019780539559582033,-0.045019789500443164,0.0006978991235658816,False,opposite_entry
113108,113655,113107,2025-03-26 19:45:00+00:00,2025-04-01 12:30:00+00:00,1,86480.1,84075.2,-0.02780870974941063,-0.029808709749410633,-0.060351456577871776,0.014678521417065715,False,opposite_entry
113655,115053,113654,2025-04-01 12:30:00+00:00,2025-04-16 02:00:00+00:00,-1,84075.2,83626.1,0.005341646525967136,0.0033416465259671364,-0.053192855919462545,0.11382666945781872,False,opposite_entry
115053,115217,115052,2025-04-16 02:00:00+00:00,2025-04-17 19:00:00+00:00,1,83626.1,84905.9,0.015303834568394237,0.013303834568394237,-0.005993344183215621,0.023460378996509323,False,opposite_entry
115217,115478,115216,2025-04-17 19:00:00+00:00,2025-04-20 12:15:00+00:00,-1,84905.9,84302.4,0.007107868828903574,0.005107868828903574,-0.009352706937916011,0.011430301074483618,False,opposite_entry
115478,115563,115477,2025-04-20 12:15:00+00:00,2025-04-21 09:30:00+00:00,1,84302.4,87351.4,0.036167416348763526,0.034167416348763524,-0.0019928258270227595,0.041487549583404615,False,opposite_entry
115563,116456,115562,2025-04-21 09:30:00+00:00,2025-04-30 16:45:00+00:00,-1,87351.4,94040.1,-0.07657232740402575,-0.07857232740402575,-0.09600075098968075,0.01115494428251862,False,opposite_entry
116456,116562,116455,2025-04-30 16:45:00+00:00,2025-05-01 19:15:00+00:00,1,94040.1,96428.5,0.025397676097749677,0.023397676097749676,-0.0035102046892762084,0.035707107925236015,False,opposite_entry
116562,116781,116561,2025-05-01 19:15:00+00:00,2025-05-04 02:00:00+00:00,-1,96428.5,96056.4,0.0038588176731982893,0.0018588176731982892,-0.014857640635289382,0.009355118040828225,False,opposite_entry
116781,117447,116780,2025-05-04 02:00:00+00:00,2025-05-11 00:30:00+00:00,1,96056.4,103905.2,0.08171032851533067,0.07971032851533066,-0.028300040392935766,0.09271844458047585,False,opposite_entry
117447,117655,117446,2025-05-11 00:30:00+00:00,2025-05-13 04:30:00+00:00,-1,103905.2,102315.0,0.015304335105461475,0.013304335105461475,-0.01856788688150357,0.03084734931456745,False,opposite_entry
117655,118189,117654,2025-05-13 04:30:00+00:00,2025-05-18 18:00:00+00:00,1,102315.0,104795.1,0.024239847529687886,0.022239847529687884,-0.009685774324390328,0.03572301226604124,False,opposite_entry
118189,118856,118188,2025-05-18 18:00:00+00:00,2025-05-25 16:45:00+00:00,-1,104795.1,107082.9,-0.0218311734040999,-0.023831173404099903,-0.0686282087616692,0.026433487825289648,False,opposite_entry
118856,119545,118855,2025-05-25 16:45:00+00:00,2025-06-01 21:00:00+00:00,1,107082.9,104903.9,-0.0203487204773124,-0.0223487204773124,-0.037922021163042774,0.0339839507521742,False,opposite_entry
119545,119952,119544,2025-06-01 21:00:00+00:00,2025-06-06 02:45:00+00:00,-1,104903.9,101849.9,0.029112359025736945,0.027112359025736943,-0.017648533562622637,0.04357225994457781,False,opposite_entry
119952,120992,119951,2025-06-06 02:45:00+00:00,2025-06-16 22:45:00+00:00,1,101849.9,107410.8,0.05459897358760313,0.052598973587603126,-0.0005871385244363703,0.08639772842192284,False,opposite_entry
120992,121072,120991,2025-06-16 22:45:00+00:00,2025-06-17 18:45:00+00:00,-1,107410.8,104010.4,0.03165789659885232,0.029657896598852318,-0.004999497257259122,0.038271756657617284,False,opposite_entry
121072,121678,121071,2025-06-17 18:45:00+00:00,2025-06-24 02:15:00+00:00,1,104010.4,104877.1,0.008332820564097565,0.006332820564097565,-0.05650781075738576,0.023744740910524476,False,opposite_entry
121678,122019,121677,2025-06-24 02:15:00+00:00,2025-06-27 15:30:00+00:00,-1,104877.1,106729.0,-0.017657810904382343,-0.019657810904382345,-0.03204894109390888,0.002880514430700365,False,opposite_entry
122019,122526,122018,2025-06-27 15:30:00+00:00,2025-07-02 22:15:00+00:00,1,106729.0,109238.7,0.02351469609946677,0.021514696099466768,-0.015730494991988975,0.02810014147982276,False,opposite_entry
122526,124057,122525,2025-07-02 22:15:00+00:00,2025-07-18 21:00:00+00:00,-1,109238.7,117429.0,-0.07497617602552942,-0.07697617602552942,-0.12865953183258316,0.018586819506273833,False,opposite_entry
124057,124233,124056,2025-07-18 21:00:00+00:00,2025-07-20 17:00:00+00:00,1,117429.0,118624.0,0.01017636188675719,0.00817636188675719,-0.0010985361367293889,0.01286734963254399,False,opposite_entry
124233,124347,124232,2025-07-20 17:00:00+00:00,2025-07-21 21:30:00+00:00,-1,118624.0,117283.0,0.011304626382519611,0.009304626382519611,-0.009719786889668125,0.01798961424332346,False,opposite_entry
124347,124919,124346,2025-07-21 21:30:00+00:00,2025-07-27 20:30:00+00:00,1,117283.0,119037.6,0.014960394942148625,0.012960394942148625,-0.022022799553217398,0.02657674172727509,False,opposite_entry
124919,125097,124918,2025-07-27 20:30:00+00:00,2025-07-29 17:00:00+00:00,-1,119037.6,117738.5,0.010913358468248702,0.008913358468248702,-0.006975947095707591,0.017576799263426035,False,opposite_entry
125097,125960,125096,2025-07-29 17:00:00+00:00,2025-08-07 16:45:00+00:00,1,117738.5,116058.4,-0.01426975882994952,-0.01626975882994952,-0.05001337710264697,0.01011224026125701,False,opposite_entry
125960,126998,125959,2025-08-07 16:45:00+00:00,2025-08-18 12:15:00+00:00,-1,116058.4,115100.1,0.008257049899016211,0.006257049899016211,-0.0735112667415716,0.01253851509240178,False,opposite_entry
126998,127430,126997,2025-08-18 12:15:00+00:00,2025-08-23 00:15:00+00:00,1,115100.1,116708.0,0.01396957952251987,0.01196957952251987,-0.030207619280956388,0.019877480558227134,False,opposite_entry
127430,127671,127429,2025-08-23 00:15:00+00:00,2025-08-25 12:30:00+00:00,-1,116708.0,111666.7,0.04319583918840186,0.04119583918840186,-0.002617644034684785,0.05450954518970419,False,opposite_entry
127671,127946,127670,2025-08-25 12:30:00+00:00,2025-08-28 09:15:00+00:00,1,111666.7,112988.1,0.011833429303454102,0.009833429303454102,-0.0271334247362911,0.014984771646336936,False,opposite_entry
127946,128092,127945,2025-08-28 09:15:00+00:00,2025-08-29 21:45:00+00:00,-1,112988.1,108360.3,0.04095829560812159,0.038958295608121585,-0.004022547507215313,0.049406972946708594,False,opposite_entry
128092,128418,128091,2025-08-29 21:45:00+00:00,2025-09-02 07:15:00+00:00,1,108360.3,110130.8,0.01633900976649194,0.014339009766491941,-0.010609051469957276,0.020591489687644016,False,opposite_entry
128418,129646,128417,2025-09-02 07:15:00+00:00,2025-09-15 02:15:00+00:00,-1,110130.8,115323.2,-0.04714757361246802,-0.04914757361246802,-0.058976235530841414,0.016451346943815892,False,opposite_entry
129646,129827,129645,2025-09-15 02:15:00+00:00,2025-09-16 23:30:00+00:00,1,115323.2,116687.9,0.01183369868335249,0.00983369868335249,-0.008825630922485672,0.013898330951621185,False,opposite_entry
129827,130300,129826,2025-09-16 23:30:00+00:00,2025-09-21 21:45:00+00:00,-1,116687.9,115367.0,0.011319939770961684,0.009319939770961684,-0.010191288042719293,0.01730856412704318,False,opposite_entry
130300,130565,130299,2025-09-21 21:45:00+00:00,2025-09-24 16:00:00+00:00,1,115367.0,113290.7,-0.017997347595066215,-0.019997347595066217,-0.03875805039569369,0.0011528426673139691,False,opposite_entry
130565,130654,130564,2025-09-24 16:00:00+00:00,2025-09-25 14:15:00+00:00,-1,113290.7,111241.2,0.01809062879830381,0.016090628798303808,-0.00526345057449551,0.02405051782714729,False,opposite_entry
130654,131254,130653,2025-09-25 14:15:00+00:00,2025-10-01 20:15:00+00:00,1,111241.2,117170.6,0.05330219379150902,0.05130219379150902,-0.02404774490027073,0.062376169980187246,False,opposite_entry
131254,132013,131253,2025-10-01 20:15:00+00:00,2025-10-09 18:00:00+00:00,-1,117170.6,120932.0,-0.03210190952337877,-0.03410190952337877,-0.07683668087387119,0.0,False,opposite_entry
132013,132316,132012,2025-10-09 18:00:00+00:00,2025-10-12 21:45:00+00:00,1,120932.0,114574.8,-0.05256838553898058,-0.05456838553898058,-0.1608283994310853,0.01268068005159928,False,opposite_entry
132316,132466,132315,2025-10-12 21:45:00+00:00,2025-10-14 11:15:00+00:00,-1,114574.8,111299.0,0.02859092924447615,0.026590929244476147,-0.011743420019061812,0.039927628064809983,False,opposite_entry
132466,132994,132465,2025-10-14 11:15:00+00:00,2025-10-19 23:15:00+00:00,1,111299.0,108794.3,-0.02250424532116191,-0.02450424532116191,-0.07052174772459774,0.020453912434073906,False,opposite_entry
132994,133856,132993,2025-10-19 23:15:00+00:00,2025-10-28 22:45:00+00:00,-1,108794.3,113196.6,-0.0404644360963764,-0.0424644360963764,-0.06991175089136092,0.020169255190759072,False,opposite_entry
133856,134284,133855,2025-10-28 22:45:00+00:00,2025-11-02 09:45:00+00:00,1,113196.6,110586.7,-0.023056346215345802,-0.025056346215345804,-0.06169531593705124,0.003562827858787143,False,opposite_entry
134284,134410,134283,2025-11-02 09:45:00+00:00,2025-11-03 17:15:00+00:00,-1,110586.7,106780.0,0.03442276512455833,0.03242276512455833,-0.005543162061983908,0.048258063582691246,False,opposite_entry
134410,136283,134409,2025-11-03 17:15:00+00:00,2025-11-23 05:30:00+00:00,1,106780.0,86192.4,-0.19280389586064817,-0.19480389586064817,-0.2451545233189737,0.008615845663981991,False,opposite_entry
136283,137082,136282,2025-11-23 05:30:00+00:00,2025-12-01 13:15:00+00:00,-1,86192.4,86050.0,0.001652117820132526,-0.0003478821798674741,-0.08053494275597384,0.017312431258440397,False,opposite_entry
137082,137206,137081,2025-12-01 13:15:00+00:00,2025-12-02 20:15:00+00:00,1,86050.0,91532.1,0.06370830912260317,0.06170830912260317,-0.026414875072632182,0.07243230679837298,False,opposite_entry
137206,137458,137205,2025-12-02 20:15:00+00:00,2025-12-05 11:15:00+00:00,-1,91532.1,91480.0,0.0005691992208198826,-0.0014308007791801174,-0.028621652950167054,0.009498307151261765,False,opposite_entry
137458,137722,137457,2025-12-05 11:15:00+00:00,2025-12-08 05:15:00+00:00,1,91480.0,91062.5,-0.004563839090511612,-0.006563839090511612,-0.04164844774814169,0.0027164407520769984,False,opposite_entry
137722,138747,137721,2025-12-08 05:15:00+00:00,2025-12-18 21:30:00+00:00,-1,91062.5,85405.7,0.06211997254632806,0.06011997254632806,-0.03851640356897734,0.07314317089910782,False,opposite_entry
138747,139000,138746,2025-12-18 21:30:00+00:00,2025-12-21 12:45:00+00:00,1,85405.7,88533.9,0.03662753188604495,0.03462753188604495,-0.00418941592891342,0.048396067241413654,False,opposite_entry
139000,140651,138999,2025-12-21 12:45:00+00:00,2026-01-07 17:30:00+00:00,-1,88533.9,91554.0,-0.03411235696157067,-0.03611235696157067,-0.0705368226182288,0.024667387294584286,False,opposite_entry
140651,141064,140650,2026-01-07 17:30:00+00:00,2026-01-12 00:45:00+00:00,1,91554.0,90777.9,-0.00847696441444401,-0.01047696441444401,-0.024968870830329615,0.004685759224064556,False,opposite_entry
141064,141911,141063,2026-01-12 00:45:00+00:00,2026-01-20 20:30:00+00:00,-1,90777.9,89737.8,0.0114576345123647,0.0094576345123647,-0.07845632031584793,0.017106586514999744,False,opposite_entry
