pullback_step_atr,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,minimum_fold_events,eligible,robust_score_bp,worst_fold_net_bp,runner_loss_relative_reduction,mean_net_delta_bp,worst_fold_degradation_bp,p95_net_retention,strong_cap_breaches
0.5,182,-0.9661158246942025,-20.966115824694207,-57.67188223811101,0.3021978021978022,0.6317787816347968,-0.31859400111234293,-0.44625820468014854,20.5,125.12237559186052,803.28362392974,0.31671326910497527,88,34,0.38636363636363635,77,22,0.2857142857142857,90,0.3888888888888889,3.183925136627424,251.64787040945973,11.445971346640402,0,41,True,-20.938713577495097,-33.75866914142432,0.43589743589743585,1.4649148470542954,-0.0014661693294897304,0.8818302419954575,18
0.75,182,-1.8345425529863482,-21.834542552986356,-62.33310855379976,0.2802197802197802,0.6266038358105549,-0.3291675554164267,-0.45537022260869353,20.5,124.07468853711367,818.3671748435783,0.31008203249851823,88,38,0.4318181818181818,77,26,0.33766233766233766,90,0.43333333333333335,3.226977732329521,265.62145190529066,9.183875325438148,0,41,True,-22.17693478111461,-35.40623500694364,0.33333333333333326,0.5964881187621458,1.6460996961898289,0.9307967869217547,10
1.0,182,-2.2719540153690874,-22.27195401536909,-64.24717923219134,0.25274725274725274,0.6270366396265623,-0.33494934486585526,-0.46089685703376626,20.5,127.02423825173885,818.3671748435783,0.32316447330773274,86,41,0.47674418604651164,77,31,0.4025974025974026,90,0.4888888888888889,3.2191579545484204,273.03204681648594,6.76669530126739,0,41,True,-23.076657871196268,-36.06454297415148,0.205128205128205,0.15907665637941193,2.3044076633976687,0.9567651636588066,8
1.25,182,-2.8357213650959525,-22.83572136509596,-65.13609525839846,0.23076923076923078,0.6222391611315414,-0.3415441211034804,-0.4660817288527358,20.5,128.3352447976562,829.6700469062414,0.3324958553921147,83,42,0.5060240963855421,77,35,0.45454545454545453,90,0.5333333333333333,3.2225439036601298,272.2204568118535,5.601428736650498,0,41,True,-23.80686642620313,-36.16873749132812,0.1025641025641025,-0.4046906933474581,2.408602180574313,0.9539211713412018,6
1.5,182,-2.943284114104411,-22.94328411410442,-65.13609525839846,0.21428571428571427,0.6239225072830646,-0.34688615062741257,-0.47133335418378575,20.5,129.18178997610318,838.9415873762154,0.3420121896471704,80,42,0.525,77,38,0.4935064935064935,90,0.5666666666666667,3.2188786103008433,270.90206114024403,4.4797388479463045,0,41,True,-24.069456328198637,-36.23716372373426,0.025641025641025543,-0.5122534423559166,2.4770284129804523,0.9493012189758212,3
2.0,182,-2.56557526138748,-22.56557526138749,-65.74974117346697,0.2087912087912088,0.6341669486181423,-0.34241306901270385,-0.467977304667887,20.5,134.22417487099858,838.9415873762154,0.35804862932699877,75,38,0.5066666666666667,77,39,0.5064935064935064,90,0.5777777777777777,3.193139755044904,278.5972901815439,3.5674795966715753,0,41,True,-23.952132012406473,-34.100206589952165,0.0,-0.1345445896389883,0.3400712791983551,0.9762670171630203,1
