scope,timeframe_min,arm,policy,kind,bucket,period,analysis_start,analysis_split,analysis_end_exclusive,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,test_scope,fixed_incumbent_symbols,run_universe_symbols,fixed_universe_coverage,fixed_universe_rule,first_analysis_month_removed
all_fixed_incumbents,15,v9_both,baseline,overall,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,26440,26414,26,195,132,0.2976451881577951,-12.577090712073133,-0.054233087760067765,7862.0,-1432.51278009443,7.422909287926874,-132.042579653647,775.0,177.0,0.9259961628890708,0.029340501249337472,0.28009643759547526,0.3148793100603692,-30.05622237405195,5.659894075834937,-0.14612306530319058,0.05079091284119218,23025,-14.811347692816879,-19.041190284193068,0.2855157437567861,4.229842591376188,0.871696827439994,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,4,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,61,59,2,33,44,0.3050847457627119,-18.32506516070448,-0.08227366038046433,18.0,-4.8541459624473955,1.6749348392955006,-157.48483623129601,0.0,0.0,0.8725588167377909,0.0,0.15789473684210525,0.45,-166.23717818969268,139.23831163216244,-0.5244117465570528,0.39379454645422673,0,,,,,0.0,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,4,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,8,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,232,232,0,117,115,0.3017241379310345,-53.473777173752296,-0.1610113670050538,70.0,-37.35463714517248,-33.4737771737523,-189.9607198960255,2.0,0.0,0.74577413911941,0.008620689655172414,0.2260833181735492,0.3771186440677966,-122.68819980937229,16.461619097810345,-0.3665139286171268,0.03913524217935567,10,-141.3348987955996,-133.2300674658386,0.2,-8.104831329761003,0.04310344827586207,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,8,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,150,150,0,69,93,0.3333333333333333,-34.53895501735565,-0.04506895961236748,50.0,-6.7603439418551226,-14.538955017355647,-171.8707834870405,2.0,0.0,0.9234919250692211,0.013333333333333334,0.23287490034065375,0.4390285102175346,-126.04053251962907,60.54050657756434,-0.2941335624456479,0.21622136320118893,7,-91.9302906232453,-168.2253092096133,0.14285714285714285,76.29501858636799,0.04666666666666667,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,8,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,82,82,0,48,63,0.24390243902439024,-88.1106469720389,-0.3731011366258214,20.0,-30.594293203317353,-68.11064697203886,-216.40075352696152,0.0,0.0,0.4776783225110673,0.0,0.13998837209302326,0.36231884057971014,-176.96900635934804,26.959103087968284,-0.6613472926686845,-0.04826880084248481,3,-256.61231786442636,-51.574503397031,0.3333333333333333,-205.03781446739532,0.036585365853658534,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,8,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,12,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,244,244,0,107,109,0.32786885245901637,64.65919928739078,0.13675850040316567,80.0,33.36907409837242,84.65919928739085,-183.645609438727,7.0,4.0,1.2209661595025654,0.028688524590163935,0.26229508196721313,0.391133415147265,-35.67900606901936,190.70716738537618,-0.162793703971645,0.45588197279751985,8,1533.7187169810954,-196.81412702832688,0.125,1730.5328440094224,0.03278688524590164,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,12,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,127,127,0,60,78,0.3779527559055118,43.55973209084378,0.06583230253062154,48.0,8.360702421388936,63.5597320908438,-142.65978050355102,1.0,0.0,1.1146047801947283,0.007874015748031496,0.2926829268292683,0.47058823529411764,-50.239990489755755,142.84578426579236,-0.2147206926426743,0.36174813466228295,3,-56.917451075349,-303.35030570585496,0.0,246.432854630506,0.023622047244094488,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,12,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,117,117,0,47,75,0.27350427350427353,87.56203974859994,0.21374676646994434,32.0,25.008371676983487,107.56203974859999,-209.157566302652,6.0,4.0,1.3203657711116992,0.05128205128205128,0.17647058823529413,0.3761729438274584,-97.32184329443145,328.3494791899702,-0.31296983288294233,0.8158377693483058,5,2488.1004178149624,-132.89241982181,0.2,2620.9928376367725,0.042735042735042736,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,12,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,16,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,251,250,1,119,105,0.252,-48.98663809652085,-0.21552356371537162,63.0,-53.88089092884291,-28.986638096520863,-172.155656783261,3.0,0.0,0.6996274262954264,0.012,0.1929734685073339,0.3169670078397212,-112.3309145933512,24.62233603717512,-0.42993206576105325,0.02470399501429958,9,26.382249862173694,-188.272717831964,0.2222222222222222,214.6549676941377,0.036,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,16,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,154,154,0,70,88,0.24025974025974026,-33.86870997177191,-0.23788952472887745,37.0,-36.63498680824713,-13.868709971771912,-174.65927603200748,2.0,0.0,0.6799278276338084,0.012987012987012988,0.16774093368062515,0.3190248724961194,-125.92470362102515,74.87458285713642,-0.5102521377338414,0.05524434393441528,7,-170.94129152056558,-219.25768407009915,0.14285714285714285,48.31639254953357,0.045454545454545456,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,16,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,97,96,1,49,61,0.2708333333333333,-73.23831446330564,-0.17964483458953948,26.0,-17.24590412059579,-53.23831446330564,-169.7569537198255,1.0,0.0,0.7343583053242385,0.010416666666666666,0.16467477375565612,0.3888888888888889,-156.49176241990006,25.439947486198776,-0.5138789625633238,0.2232519345218279,2,717.014644701761,-79.82533599849101,0.5,796.839980700252,0.020833333333333332,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,16,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,20,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,215,215,0,113,106,0.2744186046511628,-35.9996987733177,-0.1386322886744869,59.0,-29.805942065014683,-15.999698773317718,-181.781946072684,2.0,1.0,0.79708358324774,0.009302325581395349,0.20087336244541484,0.3456308559198025,-109.22389145888154,38.07634811185449,-0.40542022036541364,0.1811269367502469,10,-70.7557528752185,67.82943980833312,0.5,-138.5851926835516,0.046511627906976744,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,20,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,135,135,0,66,88,0.24444444444444444,-31.342977685328233,-0.2624539105376712,33.0,-35.431277922585615,-11.342977685328247,-179.185803757828,1.0,0.0,0.6277718581064717,0.007407407407407408,0.1594030365769496,0.3387096774193548,-123.8385166743704,76.84198383012846,-0.5190454545656715,0.03757605927911199,3,43.505637711032314,422.6248943189113,1.0,-379.11925660787904,0.022222222222222223,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,20,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,80,80,0,47,54,0.325,-43.85791560929996,0.07031669821963664,26.0,5.625335857570931,-23.857915609299965,-185.7537826021105,1.0,1.0,1.1088056150088703,0.0125,0.21428571428571427,0.4470588235294118,-141.177483624893,63.873947234760784,-0.44098210360309986,0.8495290220811662,7,-119.72492026932599,-84.2257549819147,0.2857142857142857,-35.499165287411294,0.0875,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,joint,retest,4h,20,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,overall,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8035,8031,4,189,132,0.32723197609264104,7.16786756734275,0.05301000485401535,2628.0,425.72334898259726,27.16786756734276,-233.78367825068298,244.0,43.0,1.0812654839124596,0.03038226870875358,0.29592310074306616,0.36090747160650904,-44.43068982542257,64.0938322505267,-0.08466938287776442,0.21382536461001056,7144,4.380635935849616,43.820734391870474,0.3446248600223964,-39.44009845602085,0.8895529821939983,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,overall,0,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,4467,4467,0,103,132,0.3306469666442803,25.766809279560338,0.07608567796765202,1477.0,339.8747234815016,45.76680927956035,-227.54868178539797,160.0,27.0,1.1170117163932836,0.03581822252070741,0.2874190553390427,0.3746235022016842,-48.25301269055084,112.72741894718077,-0.12204589230426886,0.3081278859808115,3946,25.117087941732834,43.14121304994742,0.34389254941713127,-18.02412510821459,0.8833669129169465,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,overall,0,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,3539,3535,4,87,120,0.32531824611032534,-12.782102696347625,0.03023226922790702,1150.0,106.87107172065132,7.21789730365239,-239.81132075471498,84.0,16.0,1.046268426464146,0.023762376237623763,0.27480176037770254,0.37934525221965154,-79.64765930105877,56.06527597195522,-0.1650471203702562,0.2390910929577278,3139,-12.78593957349225,47.88690127087967,0.34724434533290854,-60.67284084437194,0.887977369165488,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,overall,0,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,29,29,0,2,29,0.034482758620689655,-425.8779167888814,-0.7249119386053657,1.0,-21.022446219555608,-405.8779167888815,-506.469769599504,0.0,0.0,0.13297788335095082,0.0,0.0,0.038461538461538464,-442.2025508151277,-423.99430517046846,-0.8086119539204502,-0.7152542445305484,22,-479.3101610368516,-144.4556761754265,0.22727272727272727,-334.85448486142514,0.7586206896551724,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1988,1988,0,171,132,0.3274647887323944,8.74380657090636,0.05184704104767012,651.0,103.0719176027682,28.74380657090637,-241.82211502794598,58.0,6.0,1.0817550655365504,0.029175050301810865,0.28259909156648283,0.37191262975778544,-68.8201624868689,94.58849065553397,-0.1279397026404918,0.24786932492703634,339,-19.11122697111258,31.8769192273688,0.35988200589970504,-50.988146198481374,0.170523138832998,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,0,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1106,1106,0,93,132,0.33634719710669075,25.530950883117757,0.08514188713954905,372.0,94.16692717634125,45.530950883117775,-225.930531018098,38.0,3.0,1.1364194783920896,0.034358047016274866,0.27566580999609874,0.4017531681271335,-82.79378654656756,157.74227407821832,-0.17930906814495595,0.3881143041006091,196,-54.13500998731602,-9.045962494307485,0.3520408163265306,-45.08904749300852,0.17721518987341772,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,0,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,877,877,0,79,119,0.3169897377423033,-12.479230726231416,0.009275147242682927,278.0,8.134304131832927,7.520769273768607,-262.07746478873196,20.0,3.0,1.014320653937065,0.02280501710376283,0.2555535584150016,0.38915083735698464,-108.2411933684943,110.14857196005238,-0.19864936353160664,0.25817916317260925,142,31.39150263610515,90.63020967442803,0.3732394366197183,-59.23870703832288,0.1619156214367161,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,0,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,5,5,0,2,5,0.2,17.948226627710604,0.15413725891879262,1.0,0.7706862945939631,37.94822662771059,-194.545454545453,0.0,0.0,1.314105345799789,0.0,0.0,0.3333333333333333,-392.3197115384605,291.46018540515803,-0.6937596767239054,0.7194018826805912,1,-325.83736002015297,-290.20550680648597,0.0,-35.63185321366701,0.2,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,4,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1131,1131,0,161,132,0.32272325375773653,27.17223780597618,0.030197646639801862,365.0,34.15353834961591,47.17223780597619,-236.45885286783,33.0,7.0,1.0454632801962762,0.029177718832891247,0.26574452424936645,0.3855865108930675,-79.29360629232322,144.07094789106335,-0.2100050290592347,0.3109550028024991,161,79.32259410195498,47.318146071619836,0.33540372670807456,32.00444803033515,0.14235190097259062,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,4,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,678,678,0,89,132,0.3112094395280236,44.712869635048015,0.027739192102574334,211.0,18.8071722455454,64.71286963504802,-234.61728581687248,24.0,4.0,1.0412192296273686,0.035398230088495575,0.2285691929353901,0.405806329409022,-117.73069806736854,236.26205759217703,-0.3259201613626841,0.47804395370650316,103,105.39099235463144,24.667143922929117,0.2912621359223301,80.72384843170232,0.15191740412979352,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,4,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,449,449,0,73,117,0.3429844097995546,5.423542990365108,0.039879059937372986,154.0,17.90569791188047,25.42354299036513,-237.499999999999,9.0,3.0,1.061236505227144,0.0200445434298441,0.26469616480953617,0.42039611573847235,-84.07257948205788,96.54693735398543,-0.22024442704163444,0.30758187222347705,58,33.028714446339876,87.5432016115361,0.41379310344827586,-54.51448716519624,0.1291759465478842,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,4,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,4,4,0,1,4,0.0,-504.6738641693578,-0.6398329519524886,0.0,-2.5593318078099543,-484.6738641693577,-508.35350109518504,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,8,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1212,1211,1,159,132,0.32039636663914123,-7.237607410316603,-0.0507124015986365,388.0,-61.4127183359488,12.76239258968342,-227.898320472085,31.0,3.0,0.9237840358856478,0.02559867877786953,0.2682484279391776,0.37678716526745487,-74.90291606682952,65.78321470709916,-0.2304474693670121,0.14442802326577472,178,-32.0690300246265,6.9296162055837875,0.33707865168539325,-38.99864623021027,0.14698596201486375,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,8,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,740,740,0,91,131,0.3310810810810811,16.51357069607259,-0.01434428992795178,245.0,-10.614774546684316,36.51357069607262,-221.2821909989465,21.0,3.0,0.9784430967467624,0.02837837837837838,0.25786912884484475,0.407261798088411,-81.69564046291919,126.78182139871983,-0.277213207619631,0.2744586893831551,113,-9.109584437485033,44.96599491335134,0.3274336283185841,-54.075579350836364,0.1527027027027027,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,8,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,470,469,1,69,114,0.3049040511727079,-41.98519463988245,-0.10391061135688222,143.0,-48.73407672637776,-21.98519463988243,-237.557251908397,10.0,0.0,0.8434504548406799,0.021321961620469083,0.2298805052919085,0.38880205433458515,-123.73742885905962,55.66655128847591,-0.32704007571044996,0.14066985629223822,64,-70.05365191805274,-56.73646539308781,0.359375,-13.317186524964931,0.13646055437100213,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,8,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,2,2,0,1,2,0.0,-646.864301441126,-1.0319335314433657,0.0,-2.0638670628867315,-626.864301441126,-646.864301441126,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,12,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1125,1124,1,152,131,0.3469750889679715,33.68194178661534,0.13986449901014908,390.0,157.20769688740756,53.68194178661535,-219.1951306500765,42.0,8.0,1.2210218227484038,0.037366548042704624,0.2878898272295572,0.403829061776874,-40.967917677683374,110.03404919407701,-0.07575364201870133,0.36013299577970226,172,-17.767015151316667,-14.91749267314579,0.29069767441860467,-2.8495224781708943,0.15302491103202848,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,12,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,575,575,0,82,129,0.3356521739130435,39.66111383886809,0.08503944372138501,193.0,48.897680139796385,59.66111383886809,-216.587030716725,21.0,5.0,1.1301953833349472,0.036521739130434785,0.26379074718189627,0.41000021948355503,-53.34852097662205,162.03665348610414,-0.17826914669642943,0.3949288996887755,91,11.596585325090995,32.2396080176903,0.31868131868131866,-20.643022692599313,0.1582608695652174,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,12,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,549,548,1,71,119,0.3594890510948905,28.325751421369656,0.1995520900263694,197.0,109.35454533445042,48.32575142136967,-220.91329799584798,21.0,3.0,1.3267623918799398,0.03832116788321168,0.26704207869370117,0.45296092759704504,-82.95586796335135,142.0949812266878,-0.14506573092434477,0.5705832076471902,81,-50.755751489009235,-67.89645764680115,0.25925925925925924,17.140706157791907,0.1478102189781022,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,12,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1,1,0,1,1,0.0,-469.149668104076,-1.044528586839267,0.0,-1.044528586839267,-449.149668104076,-469.149668104076,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,16,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1159,1158,1,160,132,0.31088082901554404,-19.032775307850965,0.07952871544595944,360.0,92.09425248642103,0.9672246921490456,-231.381782524552,37.0,13.0,1.118748063962341,0.03195164075993091,0.26359519454814223,0.3598988246569457,-79.4174556757299,49.8155777064198,-0.11488196640511188,0.29772171091537364,163,40.42345184952644,97.79115643527096,0.3374233128834356,-57.367704585744534,0.14075993091537134,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,16,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,632,632,0,87,132,0.3180379746835443,-9.203345105428605,0.1328529421711629,201.0,83.96305945217495,10.796654894571422,-231.381782524552,26.0,10.0,1.201882888575378,0.04113924050632911,0.2575382817171955,0.3856839981195088,-89.66244156743151,89.96435097613438,-0.14917152006130824,0.4816816766771146,90,120.83823775755681,131.96391228836885,0.32222222222222224,-11.125674530812029,0.14240506329113925,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,16,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,526,525,1,74,115,0.3028571428571429,-29.869469467603963,0.017465732462018324,159.0,9.16950954255962,-9.869469467603967,-229.488601355511,11.0,3.0,1.0255699403231011,0.02095238095238095,0.23205105588351718,0.3812637987190417,-118.85360752087064,68.38056156316254,-0.2417792572844623,0.31336378573645396,72,-54.86722141101821,61.67528946757182,0.3611111111111111,-116.54251087859005,0.13714285714285715,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,16,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1,1,0,1,1,0.0,-541.9682293684621,-1.03831650831354,0.0,-1.03831650831354,-521.9682293684621,-541.9682293684621,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,20,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1420,1419,1,162,131,0.33403805496828753,1.689111926735652,0.07090110076979099,474.0,100.60866199233341,21.689111926735652,-241.891288160832,43.0,6.0,1.1077056748427383,0.030303030303030304,0.2820067817848075,0.39228447608158445,-80.22873387133784,96.83096240214215,-0.14603480373818659,0.3411989941224559,199,77.56770315273623,53.21104560324648,0.35175879396984927,24.356657549489753,0.14023960535588442,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,20,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,736,736,0,89,131,0.34646739130434784,37.14553138137667,0.1421938301825107,255.0,104.65465901432788,57.14553138137667,-238.0007026976235,30.0,2.0,1.2206991023292493,0.04076086956521739,0.26815885676037055,0.43166656962853805,-90.40755369120066,190.082946084462,-0.16602861733391747,0.5063657877662063,105,126.18534797532463,118.45673188015283,0.4095238095238095,7.728616095171818,0.14266304347826086,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,60,v9_both,baseline,4h,20,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,668,667,1,74,118,0.328335832083958,-25.22579086907263,0.016553360609153845,219.0,11.041091526305614,-5.2257908690726245,-241.137715418635,13.0,4.0,1.0248212512065522,0.019490254872563718,0.263866191904048,0.396687216553288,-96.36466160477084,55.250816934426446,-0.27255153653385433,0.4012127546077676,88,61.41403001317983,-2.9824175816682654,0.3068181818181818,64.39644759484811,0.13193403298350825,descriptive same-clock matched random,135,638,0.2115987460815047,merged source first_ms < analysis_start; not a point-in-time universe,False
