timeframe_min,arm,policy,kind,bucket,period,analysis_start,analysis_split,analysis_end_exclusive,earlier_closed,later_closed,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,source_available_symbols,source_universe_symbols,source_coverage_is_span_only,test_scope,paired_weeks,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,holm_p_48_slots,metric,eligible,selection_scope,without_best_trade_bp,best_symbol,without_best_symbol_bp,best_week,without_best_week_bp
15,joint,baseline,1h,4,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,334,571,909,906,3,166,438,0.37527593818984545,28.38122228299509,0.08840399833217966,340.0,80.09402248895476,48.3812222829951,-114.40402378356299,18.0,6.0,1.1405815049651054,0.019867549668874173,0.27490767493438056,0.4896593964032164,-53.213634872345985,110.63694026000347,-0.18716747738068448,0.37256654570268044,37,9.459338519942513,59.53888333528933,0.40540540540540543,-50.07954481534681,0.04083885209713024,638,638,True,descriptive same-clock matched random,,,,,,,win_rate,True,"full analysis history; retrospective diagnostic, not a validated gate",24.148470176101295,FIGHTUSDT,24.148470176101295,2024-12-23,-10.127932561691138
15,joint,baseline,1h,1,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,400,995,1398,1396,2,176,511,0.34097421203438394,39.14340307264575,0.11678043434587461,476.0,163.02548634684095,59.14340307264575,-143.0559743789605,57.0,11.0,1.1780858843928408,0.04083094555873926,0.2846519853720636,0.4012220856909504,-38.6830836489,144.6791807417349,-0.19448857941847605,0.5601828303857785,68,-36.86792745848563,-7.170064681477637,0.3382352941176471,-29.697862777007998,0.04871060171919771,638,638,True,descriptive same-clock matched random,,,,,,,mean_net_bp,True,"full analysis history; retrospective diagnostic, not a validated gate",27.55182443370456,OMNIUSDT,27.700721889437602,2025-07-07,-5.494844023559824
15,joint,baseline,1h,1,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,400,995,1398,1396,2,176,511,0.34097421203438394,39.14340307264575,0.11678043434587461,476.0,163.02548634684095,59.14340307264575,-143.0559743789605,57.0,11.0,1.1780858843928408,0.04083094555873926,0.2846519853720636,0.4012220856909504,-38.6830836489,144.6791807417349,-0.19448857941847605,0.5601828303857785,68,-36.86792745848563,-7.170064681477637,0.3382352941176471,-29.697862777007998,0.04871060171919771,638,638,True,descriptive same-clock matched random,,,,,,,mean_net_r,True,"full analysis history; retrospective diagnostic, not a validated gate",27.55182443370456,OMNIUSDT,27.700721889437602,2025-07-07,-5.494844023559824
15,joint,baseline,4h,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1529,3616,5151,5146,5,195,622,0.32413525068013993,11.066192613338126,0.020689879894251893,1668.0,106.47012193582023,31.066192613338135,-145.9125751376535,145.0,32.0,1.0304828091024194,0.028177225029148854,0.2834854406448511,0.36445475856410786,-30.40233652505595,61.85202982978633,-0.1437681311356393,0.21899730680138685,881,5.575177255303368,-17.65462833420668,0.3178206583427923,23.22980558951004,0.1712009327633113,638,638,True,"same-clock matched random, entry-week block inference",160.0,0.2843715628437156,-33.332762028588824,97.1193586306851,9.999000099990002e-05,1.0,win_rate,True,"full analysis history; retrospective diagnostic, not a validated gate",0.010136470679203691,STOUSDT,0.13816918061626618,2025-07-07,-5.381106822621297
15,joint,baseline,4h,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1529,3616,5151,5146,5,195,622,0.32413525068013993,11.066192613338126,0.020689879894251893,1668.0,106.47012193582023,31.066192613338135,-145.9125751376535,145.0,32.0,1.0304828091024194,0.028177225029148854,0.2834854406448511,0.36445475856410786,-30.40233652505595,61.85202982978633,-0.1437681311356393,0.21899730680138685,881,5.575177255303368,-17.65462833420668,0.3178206583427923,23.22980558951004,0.1712009327633113,638,638,True,"same-clock matched random, entry-week block inference",160.0,0.2843715628437156,-33.332762028588824,97.1193586306851,9.999000099990002e-05,1.0,mean_net_bp,True,"full analysis history; retrospective diagnostic, not a validated gate",0.010136470679203691,STOUSDT,0.13816918061626618,2025-07-07,-5.381106822621297
15,joint,baseline,4h,0,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,1529,3616,5151,5146,5,195,622,0.32413525068013993,11.066192613338126,0.020689879894251893,1668.0,106.47012193582023,31.066192613338135,-145.9125751376535,145.0,32.0,1.0304828091024194,0.028177225029148854,0.2834854406448511,0.36445475856410786,-30.40233652505595,61.85202982978633,-0.1437681311356393,0.21899730680138685,881,5.575177255303368,-17.65462833420668,0.3178206583427923,23.22980558951004,0.1712009327633113,638,638,True,"same-clock matched random, entry-week block inference",160.0,0.2843715628437156,-33.332762028588824,97.1193586306851,9.999000099990002e-05,1.0,mean_net_r,True,"full analysis history; retrospective diagnostic, not a validated gate",0.010136470679203691,STOUSDT,0.13816918061626618,2025-07-07,-5.381106822621297
15,joint,retest,1h,3,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,36,103,139,139,0,71,123,0.41007194244604317,97.36334061595423,0.29151565758701004,57.0,40.5206764045944,117.36334061595423,-148.180039138942,3.0,1.0,1.5699776786008608,0.02158273381294964,0.3035641100702576,0.5151573426573426,-38.10660264320748,240.75511454143313,-0.11142753824721685,0.7554114687242465,1,360.95238095238096,880.0,1.0,-519.047619047619,0.007194244604316547,638,638,True,descriptive same-clock matched random,,,,,,,win_rate,True,"full analysis history; retrospective diagnostic, not a validated gate",68.01486067438344,TURBOUSDT,68.01486067438344,2025-07-07,46.75490650101653
15,joint,retest,1h,12,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,71,117,188,188,0,91,154,0.3723404255319149,205.42833450267105,0.17882437616893426,70.0,33.61898271975964,225.42833450267102,-204.316751262704,5.0,2.0,1.2942219016535432,0.026595744680851064,0.28999431818181814,0.4535545781687325,-40.04077662224191,624.0218419077611,-0.170525553150037,0.6020080558477653,1,-373.82231404958605,-187.263128505799,0.0,-186.55918554378704,0.005319148936170213,638,638,True,descriptive same-clock matched random,,,,,,,mean_net_bp,True,"full analysis history; retrospective diagnostic, not a validated gate",38.50106837301735,COAIUSDT,38.50106837301735,2025-10-06,38.50106837301735
15,joint,retest,1h,6,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,36,79,115,115,0,75,97,0.3826086956521739,64.6099368918668,0.30017135202478473,44.0,34.51970548285024,84.60993689186684,-156.704119850187,4.0,1.0,1.5548761281003562,0.034782608695652174,0.28944404931247036,0.48484848484848486,-70.31494964383495,222.77810060605626,-0.1004799123418146,0.7694441432165494,1,-241.18247554232397,-241.18247554232397,0.0,0.0,0.008695652173913044,638,638,True,descriptive same-clock matched random,,,,,,,mean_net_r,True,"full analysis history; retrospective diagnostic, not a validated gate",38.20933276448513,KAITOUSDT,29.847215919529887,2025-07-07,12.726926128175034
15,joint,retest,4h,4,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,194,331,528,525,3,151,340,0.3619047619047619,20.738685440763355,0.09888019058872105,190.0,51.912100059078554,40.73868544076336,-156.15261576873502,10.0,2.0,1.1793528398606175,0.01904761904761905,0.302059364933272,0.4197775841865055,-53.82247405988078,99.35725879653056,-0.08805752526878914,0.3041767934600902,14,130.7113179796336,-169.03222511118437,0.21428571428571427,299.743543090818,0.02666666666666667,638,638,True,"same-clock matched random, entry-week block inference",12.0,0.04638671875,18.388092387034018,689.1533536547644,0.000244140625,1.0,win_rate,True,"full analysis history; retrospective diagnostic, not a validated gate",10.94220334565681,KAITOUSDT,9.977983360192612,2025-07-07,-2.625529694469813
