candidate_id,timeframe_min,arm,policy,kind,bucket,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,period_kind,period,selection_source,validated,analysis_start,old_window_start,analysis_end_exclusive,period_start_bjt,period_end_bjt,calendar_period_start_observed,calendar_period_end_observed,calendar_period_complete_in_analysis_window,cross_period_exit,period_end_known_closed,period_end_known_closed_rate,period_end_outcome_scope
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,144,144,0,5,93,0.2569444444444444,-79.69532438454075,-0.2431940684335871,37.0,-35.01994585443654,-59.69532438454073,-176.28960962469301,2.0,0.0,0.6398364441427729,0.013888888888888888,0.13559322033898305,0.3509933774834437,-179.99333768228993,21.005748618017225,-0.5761974415649096,0.03371214659739267,20,-119.86346803849543,-8.509854019195204,0.25,-111.35361401930025,0.1388888888888889,month,2023-03,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-03-01T00:00:00+08:00,2023-04-01T00:00:00+08:00,True,True,True,10.0,134.0,0.9305555555555556,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,121,121,0,5,91,0.14049586776859505,-90.6216575766246,-0.6710206448398248,17.0,-81.19349802561881,-70.62165757662461,-134.122681883024,1.0,0.0,0.29315292477329297,0.008264462809917356,0.050724637681159424,0.25961538461538464,-128.64903561462148,-30.56442058788053,-0.9401723764348069,-0.29993925791592085,21,-115.52789560478612,-67.72319785836294,0.19047619047619047,-47.80469774642314,0.17355371900826447,month,2023-04,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-04-01T00:00:00+08:00,2023-05-01T00:00:00+08:00,True,True,True,0.0,121.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,124,124,0,5,93,0.25,-54.977740675727624,-0.3422179308648045,31.0,-42.43502342723576,-34.97774067572761,-110.84379079841051,3.0,0.0,0.589672748098159,0.024193548387096774,0.14492753623188406,0.35186237373737367,-131.3739390693588,24.090551008276915,-0.8172524970001545,0.15298854906464307,21,-34.531363530775764,-17.223649790205762,0.38095238095238093,-17.30771374056999,0.1693548387096774,month,2023-05,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-05-01T00:00:00+08:00,2023-06-01T00:00:00+08:00,True,True,True,1.0,123.0,0.9919354838709677,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,142,142,0,5,98,0.21830985915492956,-52.018425585263486,-0.46275168310598164,31.0,-65.71073900104939,-32.01842558526345,-133.5728109005845,2.0,1.0,0.47875059949297094,0.014084507042253521,0.14150943396226415,0.3448275862068966,-101.1941789993716,94.54060223831401,-0.8052080635263201,0.5158857606171185,22,-88.51758932854806,-39.404876362607446,0.22727272727272727,-49.112712965940595,0.15492957746478872,month,2023-06,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-06-01T00:00:00+08:00,2023-07-01T00:00:00+08:00,True,True,True,1.0,141.0,0.9929577464788732,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,165,165,0,6,113,0.20606060606060606,-80.97781780696124,-0.4841441940895465,34.0,-79.88379202477518,-60.977817806961255,-120.125156445558,2.0,0.0,0.3501507743308227,0.012121212121212121,0.11904761904761904,0.2897747721599811,-100.92147466651691,-39.694016715033115,-0.591966417890574,-0.2948215636162048,17,-157.67823585986423,38.13924322604317,0.29411764705882354,-195.81747908590742,0.10303030303030303,month,2023-07,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-07-01T00:00:00+08:00,2023-08-01T00:00:00+08:00,True,True,True,6.0,159.0,0.9636363636363636,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,205,205,0,5,121,0.2,-45.89338135489977,-0.27144979339371567,41.0,-55.64720764571171,-25.893381354899756,-104.237809816944,5.0,2.0,0.6733065531647395,0.024390243902439025,0.13853239043129037,0.27631578947368424,-90.56120536194241,53.33009655968157,-0.6860305622761923,0.6345363277630204,26,-18.908688619090384,97.78975128214303,0.23076923076923078,-116.6984399012334,0.12682926829268293,month,2023-08,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-08-01T00:00:00+08:00,2023-09-01T00:00:00+08:00,True,True,True,1.0,204.0,0.9951219512195122,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,216,216,0,5,129,0.24537037037037038,-50.72026734413095,-0.40734670597629424,53.0,-87.98688849087955,-30.720267344130946,-109.093902583733,2.0,0.0,0.5146396981284247,0.009259259259259259,0.17982456140350878,0.29583333333333334,-81.03350280741175,-32.66914737033445,-0.6528902626793145,-0.21581174269819145,29,-67.01311716140442,-67.4084089086621,0.20689655172413793,0.3952917472576865,0.13425925925925927,month,2023-09,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-09-01T00:00:00+08:00,2023-10-01T00:00:00+08:00,True,True,True,14.0,202.0,0.9351851851851852,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,210,210,0,5,133,0.26666666666666666,-45.32210647998846,-0.29236872404034225,56.0,-61.39743204847187,-25.322106479988474,-101.499998490461,2.0,0.0,0.5886422728446946,0.009523809523809525,0.15346534653465346,0.41420118343195267,-144.7573441141254,44.99558379582273,-0.6320067796560692,0.13788594432483442,24,-93.558285901539,-129.3649204223042,0.16666666666666666,35.806634520765215,0.11428571428571428,month,2023-10,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-10-01T00:00:00+08:00,2023-11-01T00:00:00+08:00,True,True,True,41.0,169.0,0.8047619047619048,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,161,161,0,5,113,0.19875776397515527,-118.00814633176603,-0.514264627056546,32.0,-82.79660495610389,-98.008146331766,-193.470447699179,0.0,0.0,0.39489346037195533,0.0,0.03787878787878788,0.3111111111111111,-198.3182723049357,-51.92297731984416,-0.9360927331150664,-0.15080647678707704,22,-168.63147647363752,-33.57035422030759,0.3181818181818182,-135.0611222533299,0.13664596273291926,month,2023-11,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-11-01T00:00:00+08:00,2023-12-01T00:00:00+08:00,True,True,True,11.0,150.0,0.9316770186335404,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,155,155,0,5,109,0.2709677419354839,-55.79397519744602,-0.3223598396491668,42.0,-49.96577514562085,-35.793975197446,-166.181384248209,1.0,0.0,0.5782473420098369,0.0064516129032258064,0.18791946308724833,0.4,-136.06811975951075,49.584443657317685,-0.5532803561771003,0.040380871352626524,14,9.93437353645485,191.70720077997828,0.42857142857142855,-181.7728272435234,0.09032258064516129,month,2023-12,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2023-12-01T00:00:00+08:00,2024-01-01T00:00:00+08:00,True,True,True,4.0,151.0,0.9741935483870968,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,244,244,0,5,155,0.14754098360655737,-104.94665565687579,-0.6023138044250944,36.0,-146.96456827972304,-84.94665565687576,-171.36855536062802,2.0,0.0,0.36190848403810716,0.00819672131147541,0.07142857142857142,0.3977272727272727,-155.62731036845364,51.2586197905357,-0.811027599851642,0.19339115199163984,35,-36.86667117487751,10.036027303916027,0.3142857142857143,-46.902698478793546,0.14344262295081966,month,2024-01,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-01-01T00:00:00+08:00,2024-02-01T00:00:00+08:00,True,True,True,9.0,235.0,0.9631147540983607,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,224,224,0,5,149,0.3169642857142857,-7.161962570322757,0.014108995856095772,71.0,3.1604150717654527,12.838037429677255,-138.59212785817698,7.0,1.0,1.0202173485676629,0.03125,0.22131147540983606,0.40654205607476634,-76.17300238030214,74.46569591544596,-0.43450047518879875,0.5225330630403097,26,114.33589280870068,-91.66951810619969,0.19230769230769232,206.00541091490035,0.11607142857142858,month,2024-02,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-02-01T00:00:00+08:00,2024-03-01T00:00:00+08:00,True,True,True,1.0,223.0,0.9955357142857143,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,321,321,0,5,185,0.3707165109034268,35.395115357587386,0.15859681325107625,119.0,50.90957705359548,55.39511535758737,-182.287480680061,4.0,1.0,1.2602455935940475,0.012461059190031152,0.2974683544303797,0.3935483870967742,-51.63331094338989,69.23217281088885,-0.15580910433329123,0.281732943883253,45,-5.474571356103872,-40.052111456397945,0.28888888888888886,34.577540100294094,0.14018691588785046,month,2024-03,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-03-01T00:00:00+08:00,2024-04-01T00:00:00+08:00,True,True,True,5.0,316.0,0.9844236760124611,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,407,407,0,5,220,0.2800982800982801,-19.080164035454573,0.22655847700606832,114.0,92.20930014146981,0.9198359645454528,-262.382271468144,21.0,8.0,1.3052501337272324,0.051597051597051594,0.07655648152315199,0.6629834254143646,-282.2897214956803,812.6290606840172,-0.8187814510359918,3.9362020715434936,79,-2.1537132869835416,55.83087079377889,0.3924050632911392,-57.98458408076244,0.1941031941031941,month,2024-04,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-04-01T00:00:00+08:00,2024-05-01T00:00:00+08:00,True,True,True,1.0,406.0,0.9975429975429976,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,242,242,0,5,164,0.4132231404958678,14.230033420497348,0.08469209730444452,100.0,20.495487547675573,34.230033420497364,-114.9219280073255,3.0,2.0,1.152114405864838,0.012396694214876033,0.29435483870967744,0.574468085106383,-81.99360420681353,144.5439385434713,-0.3132637116929808,0.5504610037991889,31,-53.19373426741207,-36.471334583471204,0.3225806451612903,-16.722399683940868,0.128099173553719,month,2024-05,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-05-01T00:00:00+08:00,2024-06-01T00:00:00+08:00,True,True,True,12.0,230.0,0.9504132231404959,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,188,188,0,5,136,0.32978723404255317,31.545183689600705,0.11227471084953151,62.0,21.107645639711926,51.54518368960071,-152.668259106898,3.0,2.0,1.1641010622964851,0.015957446808510637,0.23529411764705882,0.46844236989120835,-78.7118074166795,197.41718907943428,-0.395236278340859,0.7022795074135959,32,-214.7616723932956,-7.298024280183398,0.34375,-207.46364811311224,0.1702127659574468,month,2024-06,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-06-01T00:00:00+08:00,2024-07-01T00:00:00+08:00,True,True,True,0.0,188.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,310,310,0,5,187,0.33225806451612905,29.43910104202748,0.018081618978905378,103.0,5.605301883460667,49.43910104202749,-151.40673574829452,11.0,1.0,1.026907755796863,0.035483870967741936,0.21245421245421245,0.42771084337349397,-73.16911279219198,168.95152545630592,-0.37746930858311706,0.5262459035935851,42,316.87016826160266,138.47638902302592,0.38095238095238093,178.3937792385767,0.13548387096774195,month,2024-07,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-07-01T00:00:00+08:00,2024-08-01T00:00:00+08:00,True,True,True,7.0,303.0,0.9774193548387097,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,372,372,0,5,208,0.4166666666666667,25.881393501208795,0.09647656932121906,155.0,35.88928378749349,45.8813935012088,-104.452581636393,7.0,1.0,1.1747820472138346,0.01881720430107527,0.30761494252873567,0.5569620253164557,-33.90193022281261,127.86394571817928,-0.2644895111035015,0.45299222204044465,54,-2.95595597059628,-0.5941590246552352,0.4074074074074074,-2.3617969459410313,0.14516129032258066,month,2024-08,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-08-01T00:00:00+08:00,2024-09-01T00:00:00+08:00,True,True,True,44.0,328.0,0.8817204301075269,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,385,385,0,5,217,0.18441558441558442,-120.13893679250317,-0.5079327399651512,71.0,-195.55410488658322,-100.13893679250317,-187.64641846287898,2.0,2.0,0.3629688223229318,0.005194805194805195,0.13730569948186527,0.2302158273381295,-152.18086762333732,-70.30250176637527,-0.6595138703087006,-0.34057592694217326,63,-106.4687155891025,-52.935749484011694,0.2857142857142857,-53.532966105090814,0.16363636363636364,month,2024-09,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-09-01T00:00:00+08:00,2024-10-01T00:00:00+08:00,True,True,True,4.0,381.0,0.9896103896103896,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,250,250,0,5,177,0.272,-66.71980757056812,-0.3651382892112908,68.0,-91.28457230282271,-46.71980757056812,-172.2985383779215,2.0,0.0,0.5269413178664266,0.008,0.15579710144927536,0.4033333333333333,-141.90023680590576,25.04794094040301,-0.6608831884498826,-0.008468980034988081,47,0.7922173788731837,-4.646978797723762,0.23404255319148937,5.4391961765969405,0.188,month,2024-10,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-10-01T00:00:00+08:00,2024-11-01T00:00:00+08:00,True,True,True,11.0,239.0,0.956,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,447,447,0,5,243,0.3288590604026846,61.56155121651108,0.42744937031946345,147.0,191.06986853280017,81.56155121651109,-196.740189057577,34.0,5.0,1.636537617927224,0.07606263982102908,0.22821150097465887,0.4444444444444444,-126.87771287699219,273.7382897004727,-0.33423983220856707,1.4732018705689893,64,-125.97151299554292,14.523374625935036,0.265625,-140.49488762147791,0.14317673378076062,month,2024-11,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-11-01T00:00:00+08:00,2024-12-01T00:00:00+08:00,True,True,True,21.0,426.0,0.9530201342281879,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,478,478,0,5,267,0.26359832635983266,-87.4646886689101,-0.28359182073583644,126.0,-135.55689031172983,-67.46468866891009,-236.9438754114385,6.0,0.0,0.5983438361127489,0.012552301255230125,0.12025316455696203,0.5432098765432098,-218.947316052827,230.22909779484067,-0.7053189901634453,0.5844536223412754,60,-144.0029130999009,-66.94384628351301,0.21666666666666667,-77.05906681638784,0.12552301255230125,month,2024-12,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2024-12-01T00:00:00+08:00,2025-01-01T00:00:00+08:00,True,True,True,10.0,468.0,0.9790794979079498,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,270,270,0,5,187,0.25555555555555554,-56.60193239862463,-0.061822568581544494,69.0,-16.692093517017014,-36.601932398624626,-212.044312849276,14.0,1.0,0.9179187628642901,0.05185185185185185,0.14521452145214522,0.4097378863826211,-144.2227469108617,65.74611339359697,-0.5187886760176812,0.25088097431469303,37,-56.745051217042445,-86.15955573858164,0.2972972972972973,29.414504521539225,0.13703703703703704,month,2025-01,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2025-01-01T00:00:00+08:00,2025-02-01T00:00:00+08:00,True,True,True,17.0,253.0,0.937037037037037,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,475,475,0,5,270,0.3410526315789474,79.89576951729771,0.6595200338538644,162.0,313.27201608058556,99.89576951729771,-200.973209404046,30.0,24.0,1.9983321958364948,0.06315789473684211,0.20754716981132076,0.5964285714285714,-130.42077578110516,759.6964623724907,-0.49814981638760414,4.3883401432949665,59,-96.38646499061306,19.62964765852267,0.3050847457627119,-116.01611264913574,0.12421052631578948,month,2025-02,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2025-02-01T00:00:00+08:00,2025-03-01T00:00:00+08:00,True,True,True,5.0,470.0,0.9894736842105263,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,345,345,0,6,231,0.28695652173913044,4.64916417581375,-0.07877031930173767,99.0,-27.175760159099497,24.649164175813752,-169.752640727369,8.0,2.0,0.8875185040568011,0.02318840579710145,0.206488745903796,0.4,-90.33741346339002,180.89207929799946,-0.5509713745235274,0.5891768295635297,40,78.92976280254999,120.22701490291612,0.45,-41.297252100366165,0.11594202898550725,month,2025-03,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2025-03-01T00:00:00+08:00,2025-04-01T00:00:00+08:00,True,True,True,12.0,333.0,0.9652173913043478,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,455,455,0,5,274,0.2813186813186813,-23.190686252087655,0.2715769434755125,128.0,123.56750928135817,-3.1906862520876413,-190.068027210884,22.0,9.0,1.3767739237285177,0.04835164835164835,0.1770573566084788,0.4013605442176871,-157.01842305549067,146.4512368700079,-0.3134486106946018,1.2411157999837055,66,-86.69744983372284,-14.252915485421433,0.3333333333333333,-72.44453434830142,0.14505494505494507,month,2025-04,fixed pre-expansion clock observation,False,2023-01-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2025-04-01T00:00:00+08:00,2025-05-01T00:00:00+08:00,True,True,True,64.0,391.0,0.8593406593406593,eventual exits may occur after entry period; incomplete current period is right-censored
