timeframe_min,arm,policy,kind,metric,eligible,selection_scope,bucket,earlier_closed,earlier_win_rate,earlier_mean_net_bp,earlier_mean_net_r,earlier_matched,earlier_random_mean_net_bp,earlier_mean_excess_bp,later_closed,later_win_rate,later_mean_net_bp,later_mean_net_r,later_matched,later_random_mean_net_bp,later_mean_excess_bp,later_overall_closed,later_overall_win_rate,later_overall_mean_net_bp,later_overall_mean_net_r,later_overall_matched,later_overall_random_mean_net_bp,later_overall_mean_excess_bp
15,joint,baseline,1h,win_rate,True,"earlier cohort; post-split is retrospective, not an untouched validation set",4,334,0.4940119760479042,122.67143608927242,0.35871914388586124,18,132.1324293776077,65.1049135134995,571,0.30472854640980734,-27.223662005248894,-0.07191672389965088,19,-9.23394975743337,-159.20166323214858,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,baseline,1h,mean_net_bp,True,"earlier cohort; post-split is retrospective, not an untouched validation set",4,334,0.4940119760479042,122.67143608927242,0.35871914388586124,18,132.1324293776077,65.1049135134995,571,0.30472854640980734,-27.223662005248894,-0.07191672389965088,19,-9.23394975743337,-159.20166323214858,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,baseline,1h,mean_net_r,True,"earlier cohort; post-split is retrospective, not an untouched validation set",4,334,0.4940119760479042,122.67143608927242,0.35871914388586124,18,132.1324293776077,65.1049135134995,571,0.30472854640980734,-27.223662005248894,-0.07191672389965088,19,-9.23394975743337,-159.20166323214858,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,baseline,4h,win_rate,True,"earlier cohort; post-split is retrospective, not an untouched validation set",4,1302,0.369431643625192,27.197694621456332,0.021520792253655503,227,-17.73059684912374,34.6940244679896,2326,0.27472055030094583,-42.24800215811443,-0.17273113285256256,368,-16.482234105393683,-10.460720478659894,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,baseline,4h,mean_net_bp,True,"earlier cohort; post-split is retrospective, not an untouched validation set",0,1529,0.3590582079790713,30.33809384276376,0.16941317139792159,263,15.971454107736118,12.916563396882239,3616,0.30918141592920356,2.918166053006109,-0.04219440246800138,618,-31.964757269855472,27.61877435433384,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,baseline,4h,mean_net_r,True,"earlier cohort; post-split is retrospective, not an untouched validation set",0,1529,0.3590582079790713,30.33809384276376,0.16941317139792159,263,15.971454107736118,12.916563396882239,3616,0.30918141592920356,2.918166053006109,-0.04219440246800138,618,-31.964757269855472,27.61877435433384,22874,0.2729736819095917,-27.687794637369276,-0.13054643600585136,19928,-15.425208992997199,-13.141678177352608
15,joint,retest,1h,win_rate,True,"earlier cohort; post-split is retrospective, not an untouched validation set",1,71,0.5211267605633803,116.3323464174931,0.4211714090501037,1,-373.730092204526,-65.472071419544,142,0.29577464788732394,-66.97323316121222,-0.15783094269117967,1,-437.52390173060496,17.644711153741998,2806,0.30933713471133284,5.214751403824937,0.030682344606836644,328,-32.20106643634033,122.60971399785524
15,joint,retest,1h,mean_net_bp,True,"earlier cohort; post-split is retrospective, not an untouched validation set",3,36,0.4444444444444444,205.98541341866408,0.5543328805921458,1,880.0,-519.047619047619,103,0.39805825242718446,59.39834429656046,0.19965721071142864,0,,,2806,0.30933713471133284,5.214751403824937,0.030682344606836644,328,-32.20106643634033,122.60971399785524
15,joint,retest,1h,mean_net_r,True,"earlier cohort; post-split is retrospective, not an untouched validation set",3,36,0.4444444444444444,205.98541341866408,0.5543328805921458,1,880.0,-519.047619047619,103,0.39805825242718446,59.39834429656046,0.19965721071142864,0,,,2806,0.30933713471133284,5.214751403824937,0.030682344606836644,328,-32.20106643634033,122.60971399785524
15,joint,retest,4h,win_rate,True,"earlier cohort; post-split is retrospective, not an untouched validation set",0,236,0.461864406779661,125.05166053681822,0.35685144945039443,7,39.491199917010704,-101.90165708330298,559,0.3112701252236136,-24.785616934985175,-0.03208060169718789,13,-197.5680127029603,234.49822020029214,2806,0.30933713471133284,5.214751403824937,0.030682344606836644,328,-32.20106643634033,122.60971399785524
