symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
ATOM_USDT_SWAP,372,2026-05-03T00:15:00+00:00,358,2026-05-02T20:45:00+00:00,15,0.8046391606330872,0.3424522578716278,0.3887896239757538,0.7982925772666931,0.4825966954231262,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,3caea9d283af7186,62,0.8649055361747742,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
AXS_USDT_SWAP,372,2026-05-03T00:15:00+00:00,358,2026-05-02T20:45:00+00:00,15,0.8726159334182739,0.3449746072292328,0.3353077173233032,0.8024851083755493,0.4228067100048065,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,609c15243b00b890,64,0.9255463480949402,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
OFC_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.5511453151702881,0.3407781720161438,0.11356058716773987,0.7161582708358765,0.49698948860168457,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,260b6d488e15fe32,12,0.5511453151702881,2026-05-03T00:15:00+00:00,2026-05-03T00:30:00+00:00,"[12, 13, 14, 15, 17, 18, 19]"
PIPPIN_USDT_SWAP,372,2026-05-03T00:15:00+00:00,358,2026-05-02T20:45:00+00:00,15,0.8403573632240295,0.34832295775413513,0.3259822428226471,0.8083990216255188,0.9250549674034119,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,a7334a5d612f5605,39,0.8403573632240295,2026-05-03T00:15:00+00:00,2026-05-03T02:45:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
GMX_USDT_SWAP,373,2026-05-03T00:30:00+00:00,360,2026-05-02T21:15:00+00:00,14,0.49195313453674316,0.3183543086051941,0.45536842942237854,0.7817260026931763,0.5736305713653564,364,370,367.0,2026-05-02T22:15:00+00:00,2026-05-02T23:45:00+00:00,2026-05-02T23:00:00+00:00,7,3,1675b6019b37a1ff,17,0.6344247460365295,2026-05-03T00:30:00+00:00,2026-05-03T02:15:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
HOME_USDT_SWAP,373,2026-05-03T00:30:00+00:00,356,2026-05-02T20:15:00+00:00,18,0.4873739778995514,0.3340662121772766,0.30052685737609863,0.7177587747573853,0.5107599496841431,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,5,541ea61f8cc8f58e,21,0.7280311584472656,2026-05-03T00:30:00+00:00,2026-05-03T01:15:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
KMNO_USDT_SWAP,373,2026-05-03T00:30:00+00:00,357,2026-05-02T20:30:00+00:00,17,0.3104582130908966,0.3561062812805176,0.3208749294281006,0.7695783376693726,0.47420400381088257,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,4,09795d4ad927b537,6,0.4101504981517792,2026-05-03T00:30:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 17, 18]"
MOODENG_USDT_SWAP,373,2026-05-03T00:30:00+00:00,355,2026-05-02T20:00:00+00:00,19,0.47377681732177734,0.3748345971107483,0.25055667757987976,0.7383559346199036,0.6221330761909485,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,5,cc003bf99673e0e5,8,0.48636749386787415,2026-05-03T00:30:00+00:00,2026-05-03T00:45:00+00:00,"[12, 17, 18, 19]"
OFC_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.804006040096283,0.4225435256958008,0.2508604824542999,0.7517766952514648,0.4084703028202057,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,6fc6bb1a77f412e4,78,0.823890209197998,2026-05-03T00:45:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
SIGN_USDT_SWAP,374,2026-05-03T00:45:00+00:00,360,2026-05-02T21:15:00+00:00,15,0.38327130675315857,0.3440318703651428,0.3767651915550232,0.8014264106750488,0.45974746346473694,365,371,368.0,2026-05-02T22:30:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:15:00+00:00,7,3,14a33ec43fc4a963,34,0.7851554751396179,2026-05-03T00:45:00+00:00,2026-05-03T01:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
