day,rank,symbol,daily_return,signal_time,conf,status,outcome,gross,net_taker,held_bars,png
2026-07-18 00:00:00+00:00,9,0G_USDT_SWAP,-0.08409212640599883,2026-07-18 07:00:00+00:00,0.5444817543029785,closed,TP,0.01998466591288328,0.01898466591288328,25,img/20260718_0G_USDT_SWAP_0700_r09.png
2026-07-19 00:00:00+00:00,19,AGLD_USDT_SWAP,-0.054916985951468655,2026-07-19 07:15:00+00:00,0.46029603481292725,closed,TP,0.027271239019786675,0.026271239019786674,18,img/20260719_AGLD_USDT_SWAP_0715_r19.png
2026-07-18 00:00:00+00:00,1,ALLO_USDT_SWAP,0.13587080142543018,2026-07-18 03:00:00+00:00,0.6690927743911743,closed,SL,-0.01543836197398707,-0.01643836197398707,12,img/20260718_ALLO_USDT_SWAP_0300_r01.png
2026-07-25 00:00:00+00:00,1,ALLO_USDT_SWAP,-0.2573997100048332,2026-07-25 04:15:00+00:00,0.823064923286438,closed,TP,0.05869066850095761,0.05769066850095761,6,img/20260725_ALLO_USDT_SWAP_0415_r01.png
2026-07-25 00:00:00+00:00,1,ALLO_USDT_SWAP,-0.2573997100048332,2026-07-25 06:15:00+00:00,0.5747600793838501,closed,TP,0.12104776205421153,0.12004776205421153,8,img/20260725_ALLO_USDT_SWAP_0615_r01.png
2026-07-20 00:00:00+00:00,17,ANTHROPIC_USDT_SWAP,-0.08032756141776576,2026-07-20 03:15:00+00:00,0.4508623480796814,closed,TP,0.02331597923417783,0.02231597923417783,9,img/20260720_ANTHROPIC_USDT_SWAP_0315_r17.png
2026-07-20 00:00:00+00:00,17,ANTHROPIC_USDT_SWAP,-0.08032756141776576,2026-07-20 05:45:00+00:00,0.44050607085227966,closed,TIMEOUT,0.011024468943264254,0.010024468943264253,71,img/20260720_ANTHROPIC_USDT_SWAP_0545_r17.png
2026-07-23 00:00:00+00:00,18,ANTHROPIC_USDT_SWAP,0.07311336164652071,2026-07-23 00:00:00+00:00,0.4632697105407715,closed,SL,-0.02397899898320599,-0.02497899898320599,30,img/20260723_ANTHROPIC_USDT_SWAP_0000_r18.png
2026-07-24 00:00:00+00:00,14,ARM_USDT_SWAP,-0.1090031163316324,2026-07-24 13:30:00+00:00,0.7117912769317627,closed,TP,0.04659777943383081,0.04559777943383081,17,img/20260724_ARM_USDT_SWAP_1330_r14.png
2026-07-24 00:00:00+00:00,14,ARM_USDT_SWAP,-0.1090031163316324,2026-07-24 15:30:00+00:00,0.7097297310829163,closed,TIMEOUT,0.035375259566894135,0.034375259566894134,71,img/20260724_ARM_USDT_SWAP_1530_r14.png
2026-07-18 00:00:00+00:00,11,ARX_USDT_SWAP,-0.07559926244622006,2026-07-18 06:00:00+00:00,0.6923227906227112,closed,TIMEOUT,-0.010013351134846582,-0.011013351134846583,71,img/20260718_ARX_USDT_SWAP_0600_r11.png
2026-07-22 00:00:00+00:00,8,ARX_USDT_SWAP,0.10957095709570952,2026-07-22 00:00:00+00:00,0.7884886264801025,closed,SL,-0.012856441734533375,-0.013856441734533376,3,img/20260722_ARX_USDT_SWAP_0000_r08.png
2026-07-26 00:00:00+00:00,11,ARX_USDT_SWAP,-0.1058495821727019,2026-07-26 04:45:00+00:00,0.6298596262931824,closed,SL,-0.029491988199563668,-0.03049198819956367,10,img/20260726_ARX_USDT_SWAP_0445_r11.png
2026-07-26 00:00:00+00:00,11,ARX_USDT_SWAP,-0.1058495821727019,2026-07-26 10:30:00+00:00,0.634842574596405,closed,TP,0.05575010099131561,0.05475010099131561,54,img/20260726_ARX_USDT_SWAP_1030_r11.png
2026-07-22 00:00:00+00:00,18,AXTI_USDT_SWAP,-0.06517205422314909,2026-07-22 16:15:00+00:00,0.3725760579109192,closed,SL,-0.02852607285302433,-0.029526072853024332,33,img/20260722_AXTI_USDT_SWAP_1615_r18.png
2026-07-24 00:00:00+00:00,12,AXTI_USDT_SWAP,-0.114264236045856,2026-07-24 13:30:00+00:00,0.6619671583175659,closed,TP,0.05641460488277217,0.05541460488277217,21,img/20260724_AXTI_USDT_SWAP_1330_r12.png
2026-07-27 00:00:00+00:00,19,BARD_USDT_SWAP,-0.11940298507462677,2026-07-27 02:15:00+00:00,0.5645822286605835,closed,TP,0.020666437970983664,0.019666437970983663,40,img/20260727_BARD_USDT_SWAP_0215_r19.png
2026-07-27 00:00:00+00:00,19,BARD_USDT_SWAP,-0.11940298507462677,2026-07-27 06:45:00+00:00,0.7143802642822266,closed,TP,0.01985157440386276,0.01885157440386276,29,img/20260727_BARD_USDT_SWAP_0645_r19.png
2026-07-27 00:00:00+00:00,19,BARD_USDT_SWAP,-0.11940298507462677,2026-07-27 14:30:00+00:00,0.48851338028907776,closed,TP,0.03930297965835872,0.038302979658358716,32,img/20260727_BARD_USDT_SWAP_1430_r19.png
2026-07-27 00:00:00+00:00,19,BARD_USDT_SWAP,-0.11940298507462677,2026-07-27 16:30:00+00:00,0.30707526206970215,closed,TP,0.052852660666574125,0.051852660666574124,39,img/20260727_BARD_USDT_SWAP_1630_r19.png
2026-07-23 00:00:00+00:00,10,BASED_USDT_SWAP,-0.09944226889759111,2026-07-23 02:00:00+00:00,0.543549656867981,closed,SL,-0.015322035468816164,-0.016322035468816165,17,img/20260723_BASED_USDT_SWAP_0200_r10.png
2026-07-23 00:00:00+00:00,10,BASED_USDT_SWAP,-0.09944226889759111,2026-07-23 12:30:00+00:00,0.8653724193572998,closed,TP,0.04336673093259158,0.04236673093259158,9,img/20260723_BASED_USDT_SWAP_1230_r10.png
2026-07-23 00:00:00+00:00,10,BASED_USDT_SWAP,-0.09944226889759111,2026-07-23 14:30:00+00:00,0.5977210402488708,closed,TP,0.05068035383389646,0.04968035383389646,12,img/20260723_BASED_USDT_SWAP_1430_r10.png
2026-07-27 00:00:00+00:00,2,BEAT_USDT_SWAP,-0.25164866401364416,2026-07-27 17:15:00+00:00,0.6707494258880615,closed,TP,0.238513576089444,0.237513576089444,12,img/20260727_BEAT_USDT_SWAP_1715_r02.png
2026-07-27 00:00:00+00:00,2,BEAT_USDT_SWAP,-0.25164866401364416,2026-07-27 19:15:00+00:00,0.4513816833496094,open,RUNNING,0.0733527254331604,0.0723527254331604,56,img/20260727_BEAT_USDT_SWAP_1915_r02.png
2026-07-20 00:00:00+00:00,13,BE_USDT_SWAP,-0.08859201167244213,2026-07-20 02:15:00+00:00,0.363649845123291,closed,SL,-0.012336105745862636,-0.013336105745862636,5,img/20260720_BE_USDT_SWAP_0215_r13.png
2026-07-20 00:00:00+00:00,13,BE_USDT_SWAP,-0.08859201167244213,2026-07-20 09:00:00+00:00,0.4500756859779358,closed,SL,-0.013619416473730217,-0.014619416473730218,2,img/20260720_BE_USDT_SWAP_0900_r13.png
2026-07-20 00:00:00+00:00,13,BE_USDT_SWAP,-0.08859201167244213,2026-07-20 14:00:00+00:00,0.7161430716514587,closed,SL,-0.03276058789628156,-0.03376058789628156,7,img/20260720_BE_USDT_SWAP_1400_r13.png
2026-07-20 00:00:00+00:00,13,BE_USDT_SWAP,-0.08859201167244213,2026-07-20 19:45:00+00:00,0.6091343760490417,closed,SL,-0.028594560106926403,-0.029594560106926404,28,img/20260720_BE_USDT_SWAP_1945_r13.png
2026-07-24 00:00:00+00:00,6,BE_USDT_SWAP,-0.15067681509502762,2026-07-24 01:00:00+00:00,0.32971230149269104,closed,SL,-0.011975341716321974,-0.012975341716321975,38,img/20260724_BE_USDT_SWAP_0100_r06.png
2026-07-24 00:00:00+00:00,6,BE_USDT_SWAP,-0.15067681509502762,2026-07-24 13:15:00+00:00,0.3809005320072174,closed,TP,0.035376473946389764,0.03437647394638976,0,img/20260724_BE_USDT_SWAP_1315_r06.png
2026-07-24 00:00:00+00:00,6,BE_USDT_SWAP,-0.15067681509502762,2026-07-24 15:15:00+00:00,0.7155559062957764,closed,TP,0.06970818705392046,0.06870818705392046,12,img/20260724_BE_USDT_SWAP_1515_r06.png
2026-07-23 00:00:00+00:00,1,BILL_USDT_SWAP,0.2622687047465808,2026-07-23 03:30:00+00:00,0.5760650634765625,closed,SL,-0.021709541615568373,-0.022709541615568374,4,img/20260723_BILL_USDT_SWAP_0330_r01.png
2026-07-25 00:00:00+00:00,10,BILL_USDT_SWAP,-0.07167710508002789,2026-07-25 02:15:00+00:00,0.803982675075531,closed,SL,-0.0368051285375286,-0.0378051285375286,32,img/20260725_BILL_USDT_SWAP_0215_r10.png
2026-07-22 00:00:00+00:00,6,BRETT_USDT_SWAP,-0.11972920696324951,2026-07-22 01:45:00+00:00,0.5297753214836121,closed,SL,-0.010176587628173417,-0.011176587628173418,0,img/20260722_BRETT_USDT_SWAP_0145_r06.png
2026-07-22 00:00:00+00:00,6,BRETT_USDT_SWAP,-0.11972920696324951,2026-07-22 04:30:00+00:00,0.4923020303249359,closed,TP,0.036869571600997686,0.035869571600997685,52,img/20260722_BRETT_USDT_SWAP_0430_r06.png
2026-07-22 00:00:00+00:00,6,BRETT_USDT_SWAP,-0.11972920696324951,2026-07-22 11:30:00+00:00,0.46881142258644104,closed,SL,-0.014494151527264076,-0.015494151527264077,20,img/20260722_BRETT_USDT_SWAP_1130_r06.png
2026-07-23 00:00:00+00:00,16,BSB_USDT_SWAP,-0.07911617961511042,2026-07-23 02:00:00+00:00,0.6428767442703247,closed,TP,0.05876503638570907,0.05776503638570907,64,img/20260723_BSB_USDT_SWAP_0200_r16.png
2026-07-23 00:00:00+00:00,16,BSB_USDT_SWAP,-0.07911617961511042,2026-07-23 04:00:00+00:00,0.4556923508644104,closed,SL,-0.021401693529321086,-0.022401693529321087,6,img/20260723_BSB_USDT_SWAP_0400_r16.png
2026-07-25 00:00:00+00:00,2,CAP_USDT_SWAP,-0.22648469199557364,2026-07-25 02:15:00+00:00,0.30028507113456726,closed,TP,0.11428175796803097,0.11328175796803097,12,img/20260725_CAP_USDT_SWAP_0215_r02.png
2026-07-25 00:00:00+00:00,2,CAP_USDT_SWAP,-0.22648469199557364,2026-07-25 04:15:00+00:00,0.599697470664978,closed,TIMEOUT,0.10276845637583898,0.10176845637583898,71,img/20260725_CAP_USDT_SWAP_0415_r02.png
