conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.7962068319320679,367,2026-05-02T23:00:00+00:00,364.0,2026-05-02T22:15:00+00:00,361,2026-05-02T21:30:00+00:00,5,372,2026-05-03T00:15:00+00:00,0.8463513255119324,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,c2ad8ca0cc617e58,7,27,ACU_USDT_SWAP,19,"[12, 13, 14, 15, 16, 17, 18, 19]",354,2026-05-02T19:45:00+00:00,0.37094077467918396,0.7420997023582458,0.3458450138568878,0.5184330344200134
0.5463683605194092,369,2026-05-02T23:30:00+00:00,367.5,2026-05-02T23:15:00+00:00,366,2026-05-02T22:45:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8910273313522339,2026-05-03T00:15:00+00:00,2026-05-03T01:45:00+00:00,56318d49ca089ae3,4,72,ARB_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",361,2026-05-02T21:30:00+00:00,0.4192517399787903,0.7502740025520325,0.3141443133354187,0.44243258237838745
0.8216135501861572,367,2026-05-02T23:00:00+00:00,363.5,2026-05-02T22:15:00+00:00,360,2026-05-02T21:15:00+00:00,5,372,2026-05-03T00:15:00+00:00,0.851496696472168,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,9cf9176596f0dc46,8,26,ATOM_USDT_SWAP,19,"[12, 13, 14, 15, 16, 17, 18, 19]",354,2026-05-02T19:45:00+00:00,0.3620510697364807,0.7450248003005981,0.34671616554260254,0.4672534763813019
0.8289527297019958,368,2026-05-02T23:15:00+00:00,364.5,2026-05-02T22:15:00+00:00,361,2026-05-02T21:30:00+00:00,4,372,2026-05-03T00:15:00+00:00,0.8800827264785767,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,edfac558aef0f09f,8,39,AXS_USDT_SWAP,19,"[12, 13, 14, 15, 16, 17, 18, 19]",354,2026-05-02T19:45:00+00:00,0.3653506934642792,0.745448112487793,0.29701611399650574,0.41493847966194153
0.528950572013855,369,2026-05-02T23:30:00+00:00,366.0,2026-05-02T22:45:00+00:00,363,2026-05-02T22:00:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.8500084280967712,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,2d0fb18934f69aa2,7,45,BARD_USDT_SWAP,14,"[12, 13, 14, 15, 16, 17, 18, 19]",359,2026-05-02T21:00:00+00:00,0.34569570422172546,0.7805055975914001,0.40064331889152527,0.5082095265388489
0.6961120963096619,367,2026-05-02T23:00:00+00:00,364.0,2026-05-02T22:15:00+00:00,361,2026-05-02T21:30:00+00:00,5,372,2026-05-03T00:15:00+00:00,0.7324317097663879,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,e55596167af450db,7,20,CC_USDT_SWAP,19,"[13, 14, 15, 16, 17, 18, 19]",354,2026-05-02T19:45:00+00:00,0.36905476450920105,0.741891086101532,0.4911871552467346,0.569611132144928
0.6053608059883118,368,2026-05-02T23:15:00+00:00,365.0,2026-05-02T22:30:00+00:00,362,2026-05-02T21:45:00+00:00,4,372,2026-05-03T00:15:00+00:00,0.6637588739395142,2026-05-03T00:15:00+00:00,2026-05-03T01:30:00+00:00,4900f4a283357614,7,23,COAI_USDT_SWAP,17,"[16, 17, 18, 19]",356,2026-05-02T20:15:00+00:00,0.36376628279685974,0.7694064974784851,0.39230531454086304,0.8148177266120911
0.28970441222190857,368,2026-05-02T23:15:00+00:00,364.0,2026-05-02T22:15:00+00:00,360,2026-05-02T21:15:00+00:00,4,372,2026-05-03T00:15:00+00:00,0.3202987015247345,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,bed13a6d9e9f3383,9,4,CRO_USDT_SWAP,19,"[16, 18, 19]",354,2026-05-02T19:45:00+00:00,0.3629252314567566,0.7513406276702881,0.48233118653297424,0.5310903787612915
0.5780848860740662,369,2026-05-02T23:30:00+00:00,366.5,2026-05-02T22:45:00+00:00,364,2026-05-02T22:15:00+00:00,3,372,2026-05-03T00:15:00+00:00,0.7307024002075195,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,350818e4c2b47bb4,6,23,DASH_USDT_SWAP,14,"[12, 13, 14, 15, 16, 17, 18, 19]",359,2026-05-02T21:00:00+00:00,0.3492298126220703,0.7844625115394592,0.36582285165786743,0.5162016153335571
0.7560514807701111,368,2026-05-02T23:15:00+00:00,365.0,2026-05-02T22:30:00+00:00,362,2026-05-02T21:45:00+00:00,4,372,2026-05-03T00:15:00+00:00,0.7967917919158936,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,7fa32e9cf7d8f22e,7,37,ENJ_USDT_SWAP,17,"[12, 13, 14, 15, 16, 17, 18, 19]",356,2026-05-02T20:15:00+00:00,0.36050134897232056,0.7571513056755066,0.36820974946022034,0.5212307572364807
