trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:XTZUSDT:4h:v9_long:3278,v9_long,True,matched,3293,2025-07-05 20:00:00+00:00,20.867612903225865,0.6149201520912548,2025-07-24 04:00:00+00:00,2025-07,2,earlier
binance_um:XTZUSDT:4h:v9_long:3317,v9_long,True,matched,3294,2025-07-06 00:00:00+00:00,18.93448275862072,0.633576923076923,2025-07-24 04:00:00+00:00,2025-07,2,earlier
binance_um:XTZUSDT:4h:v9_long:4360,v9_long,True,matched,4241,2025-12-10 20:00:00+00:00,-1.0449315068493148,-0.04651219512195115,2025-12-15 12:00:00+00:00,2025-12,3,later
binance_um:XTZUSDT:4h:v9_long:5071,v9_long,False,target_censored,4960,2026-04-09 16:00:00+00:00,,,2026-04-12 12:00:00+00:00,2026-04,2,later
binance_um:XTZUSDT:4h:joint:5071,v10_4,False,target_censored,5041,2026-04-23 04:00:00+00:00,,,2026-04-23 16:00:00+00:00,2026-04,2,later
binance_um:XTZUSDT:4h:box_htf:4398,box_htf,True,matched,4406,2026-01-07 08:00:00+00:00,-1.039793814432991,-0.052259067357512845,2026-01-08 08:00:00+00:00,2026-01,3,later
binance_um:XTZUSDT:4h:box_chart:5071,box_chart,False,target_censored,5042,2026-04-23 08:00:00+00:00,,,2026-04-23 16:00:00+00:00,2026-04,2,later
binance_um:XTZUSDT:4h:box_any:4398,box_any,True,matched,4521,2026-01-26 12:00:00+00:00,-0.520774193548385,-0.02822377622377603,2026-01-27 08:00:00+00:00,2026-01,3,later
binance_um:XTZUSDT:4h:box_any:5071,box_any,False,target_censored,5072,2026-04-28 08:00:00+00:00,,,2026-04-30 20:00:00+00:00,2026-04,2,later
