bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
15m,b6bc95e1cc0ad856,matched_exact,3,0.00980186747197065,0.001099191388210724,0.008702676083759927
15m,fc77719f0b286467,matched_exact,3,1.734723475976807e-18,0.0010768682030156702,-0.0010768682030156684
15m,c930cc82c706deed,matched_exact,3,-0.004475690228083471,-0.0048579079623019715,0.00038221773421850003
15m,825f5249411242cb,matched_exact,3,-0.008463111486328055,0.015778541889201286,-0.02424165337552934
15m,680d9f7912d29a6a,matched_exact,3,-0.004298409347184727,-0.00079545611191393,-0.003502953235270797
15m,5349c8e1b11eb847,matched_exact,3,-0.0037961324156013925,-0.004583213828796375,0.0007870814131949828
15m,f5bc707448fc4b27,matched_exact,3,-0.006006736215908746,-0.001659179500670921,-0.004347556715237825
15m,189d8545274899d6,matched_exact,3,0.011276309920499774,0.004721182474743108,0.006555127445756666
15m,9f4e4f51df4bc4f1,matched_exact,3,-0.003918194886852742,-0.0014503613159576212,-0.002467833570895121
15m,8fe41975117332e6,matched_exact,3,0.004909161231342775,0.0023641675836006608,0.0025449936477421145
15m,ab881d1c8a00c72c,matched_exact,3,-0.003912369991437846,-0.0010465772844987862,-0.002865792706939059
15m,78b29d61b2c46c02,matched_exact,3,-0.003909794893260708,-0.004189533175793734,0.00027973828253302635
15m,78fed4a6d5f30d0e,matched_exact,3,-0.004518171140285075,-0.003930648654811407,-0.0005875224854736683
15m,2a4e5a7692b84d2f,matched_exact,3,-0.008351104295010068,-0.005755750968913118,-0.0025953533260969506
15m,3b7f52c8e4046cde,matched_exact,3,-0.004948531648136243,-0.001222921371528498,-0.0037256102766077452
15m,ffefad6e29eecb24,matched_exact,3,-0.004290398665853455,-0.0031045847657809396,-0.0011858139000725152
15m,ee3b0451d9d4d688,matched_exact,3,-0.00394756106415428,-0.004525237598345294,0.0005776765341910144
15m,8049f5f0594e8f9e,matched_exact,3,1.734723475976807e-18,0.0009843621561420248,-0.000984362156142023
15m,7b66b33617221ba1,matched_exact,3,0.0032041003591747347,-0.003572192470568279,0.006776292829743014
15m,8899c30c8f00c432,matched_exact,3,0.00677426216431787,-0.001519129005726666,0.008293391170044536
15m,f830fffd863c04e0,matched_exact,3,0.008241395015941235,-0.000417567076998543,0.008658962092939778
15m,27df8ef8b075bd0d,matched_exact,3,-0.004635796318150696,-0.004667009215997866,3.1212897847169956e-05
15m,c1b682988aaa2f3f,matched_exact,3,-0.00821431944916262,-0.004809994459684291,-0.0034043249894783285
15m,7d9d267cf3824d50,matched_exact,3,0.006803625500437007,-0.0030198035676175868,0.009823429068054593
15m,51aea083eb425465,matched_exact,3,0.006963732664860835,-0.003306178270658968,0.010269910935519802
15m,1dfba40251fc25b3,matched_exact,3,1.734723475976807e-18,-0.0009959868418475386,0.0009959868418475404
15m,7aca09bcd5106985,matched_exact,3,0.006002188632788676,-0.0010303207623631628,0.0070325093951518385
15m,a244965f3fc98f28,matched_exact,3,-0.0038758118547890224,-0.001209752023315671,-0.0026660598314733512
15m,85725e6d71ebfa0a,matched_exact,3,0.0047218617520128365,0.0015337652478988346,0.003188096504114002
15m,06d1c60ac3e598fd,matched_exact,3,-0.003798169369615632,-0.0012530499998844018,-0.00254511936973123
15m,687eef50774250cd,matched_exact,3,-0.003732970660092037,-0.00640211920544468,0.002669148545352643
15m,f3b17b2d5914366e,matched_exact,3,0.005493331069397202,-0.004836910912846842,0.010330241982244043
15m,8b9430a06541e1b5,matched_exact,3,-0.004224689145389314,-0.004431327687114515,0.00020663854172520146
15m,edece6d3f80f4e94,matched_exact,3,0.0035729043696739477,-0.005026932109525353,0.008599836479199301
15m,f9c9c7eab96b87fe,matched_exact,3,-0.006153211783993194,-0.0017056939573960948,-0.004447517826597099
15m,878e0f9d02e129eb,matched_exact,3,0.005014217068424422,-0.0014747404627735144,0.006488957531197936
15m,ae3c91f6489454a2,matched_exact,3,-0.010049741403070687,0.005459758405530926,-0.015509499808601612
15m,90ab1a4898190511,matched_exact,3,-0.0054616645950662495,0.000972012317317955,-0.006433676912384205
15m,cd97c5d561c11e30,matched_exact,3,-0.006699994385672257,-0.0037504551035724494,-0.0029495392820998076
15m,ad17141d5d7e0de7,matched_exact,3,0.014013024072583759,-0.007287082923652949,0.021300106996236707
15m,cb97922e1a40573e,matched_exact,3,0.004462180295905284,-0.0012536343904102614,0.005715814686315546
15m,50bf2e91b687a015,matched_exact,3,-0.004727784329398686,-0.004820916055180607,9.313172578192131e-05
15m,ae5e816a4809c756,matched_exact,3,0.008027556096339207,-0.00201591207305518,0.010043468169394387
15m,1b63b0057d9b7168,matched_exact,3,-0.005189650563980129,-0.0010178915555677497,-0.004171759008412379
15m,fda2acd335fc1b43,matched_exact,3,-0.004037860354451193,0.005228214873461851,-0.009266075227913045
