bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
5m,5fd16bf16e3a13a5,matched_exact,3,-0.0040132973287936285,0.0007282464042907387,-0.0047415437330843675
5m,b248674531af6636,matched_exact,3,1.734723475976807e-18,-0.0012101506590820675,0.0012101506590820692
5m,bd8d62401f6d51f4,matched_exact,3,0.0034979339113436776,-0.0027101607764424443,0.006208094687786122
5m,25a2c49c3f05baf0,matched_exact,3,0.0030752252351479176,0.0003616401130164277,0.00271358512213149
5m,40a744b013161396,matched_exact,3,-0.003701686550254933,-0.0035872262037199825,-0.0001144603465349503
5m,3bdaf24276489e1f,matched_exact,3,-0.0039493177387914784,-0.002664709219880525,-0.0012846085189109533
5m,bf24bcd781e3c431,matched_exact,3,0.0024841825689907466,-0.003936986955155429,0.006421169524146175
5m,635533e65e9cbb7a,matched_exact,3,0.0028733371383413715,-0.0010931530361607156,0.003966490174502087
5m,8eb4843b98f60df7,matched_exact,3,-0.0038898915137381956,-0.0024644577443925955,-0.0014254337693456
5m,a47146c1db2803d6,matched_exact,3,1.734723475976807e-18,-0.00130703869826909,0.0013070386982690918
5m,0937dae4202f6f4f,unmatched_insufficient_exact_stratum,0,1.734723475976807e-18,,
5m,cf1681d7a1b790ea,matched_exact,3,-0.0049059238381510255,-0.0037663119363672633,-0.0011396119017837623
5m,fa657aabc6b1d27f,matched_exact,3,1.1275702593849246e-16,-0.003146023588367721,0.0031460235883678336
5m,bbc9d1ad58124dcd,matched_exact,3,-0.004321872034565575,-0.004306331007678038,-1.5541026887537328e-05
5m,43dcdd69d5e603ab,matched_exact,3,-0.0045905363958145245,-0.0009630623083651055,-0.003627474087449419
5m,a02f020c1a12c2ab,unmatched_insufficient_exact_stratum,0,0.006614825646519275,,
5m,d3162fa695260e78,matched_exact,3,1.734723475976807e-18,-0.0037044803252605303,0.003704480325260532
5m,d783f33861640fd4,matched_exact,3,1.734723475976807e-18,-0.003953837956638911,0.003953837956638913
5m,6a5cfd224b442005,matched_exact,3,-0.007763246170634062,-0.006368617413163596,-0.0013946287574704659
5m,ff230dc8a2324803,matched_exact,3,-0.004694932053308841,-0.002859478573935535,-0.0018354534793733057
5m,d01daf4e9d25ab12,unmatched_insufficient_exact_stratum,0,0.0032741649238871035,,
5m,43f0add96c8cc521,matched_exact,3,-0.005120838881491395,-0.001499999867374404,-0.0036208390141169904
5m,93802a7a4ecbcc83,matched_exact,3,-0.003894796854301939,-0.0036132200530934635,-0.0002815768012084754
5m,b8076a411b036c66,matched_exact,3,-0.00668705514407497,-0.006621340903531982,-6.571424054298801e-05
5m,330eacc85c0c4c7e,matched_exact,3,-0.004170098018233979,-0.0029235629659863168,-0.0012465350522476624
5m,34908f4efe78c180,matched_exact,3,1.734723475976807e-18,-0.0045761072533708,0.004576107253370802
5m,375af5cbf0034457,matched_exact,3,-0.003659670838953131,-0.002148203201092434,-0.0015114676378606973
5m,1e201b422c6d6e86,matched_exact,3,0.00324210177245088,-0.003364315633430424,0.006606417405881304
5m,407070b10986fb39,matched_exact,3,1.734723475976807e-18,-0.0002927774660495339,0.00029277746604953564
5m,ecee7ae27aedd1be,matched_exact,3,0.004587125629557655,-0.0034429286944411444,0.0080300543239988
5m,bebbd578c978dbd1,matched_exact,3,1.734723475976807e-18,-0.001240276746166778,0.0012402767461667796
5m,5273cb356cc0f3ef,matched_exact,3,0.0032387119824928163,-0.002344639380596442,0.005583351363089259
5m,ea046791f73e9685,matched_exact,3,-0.006982330887760789,-0.00424125747455343,-0.002741073413207358
5m,782a024eeef61cef,matched_exact,3,1.734723475976807e-18,-0.00013674629888612023,0.00013674629888612197
5m,1894f0f9b62470ae,unmatched_insufficient_exact_stratum,0,-0.00597627273319856,,
5m,ffc9d208f37af66a,matched_exact,3,-0.004288352486575995,-0.0015522197580486435,-0.002736132728527352
5m,7c3b759673ff8109,unmatched_insufficient_exact_stratum,0,-0.0038256124122065787,,
5m,71b04ecc4e7a96d3,unmatched_insufficient_exact_stratum,0,-0.004305865047260158,,
5m,1847c5ea02006c1a,matched_exact,3,-0.003835132482826296,-0.0021664448683362055,-0.0016686876144900906
5m,861192aa61e7ddf1,matched_exact,3,0.00371978427730635,-0.003197656143549756,0.006917440420856106
5m,73ca848b45a22f66,unmatched_insufficient_exact_stratum,0,-0.0057156180643875825,,
5m,34995da83510a6a8,unmatched_insufficient_exact_stratum,0,-0.005277775046298559,,
5m,e892312966968e7e,matched_exact,3,1.734723475976807e-18,-0.00160094415411264,0.0016009441541126417
5m,3c1f4ea297b43180,matched_exact,3,-0.004401478826625336,-0.0042411534471478145,-0.00016032537947752168
5m,48a205d97e204a7d,unmatched_insufficient_exact_stratum,0,0.010815831751131768,,
5m,9f3388fd82c58d5e,matched_exact,3,1.734723475976807e-18,0.0018861926246541722,-0.0018861926246541705
5m,b1d333372019818a,matched_exact,3,-0.003946573296442322,-0.0033769988557200317,-0.0005695744407222905
5m,665e93d56fa11c91,matched_exact,3,-0.003967043952145975,-0.0038153713030012085,-0.00015167264914476642
5m,ea4b3e1fcd7e3c8e,unmatched_insufficient_exact_stratum,0,0.011315900330448271,,
5m,ceac946dc08ca8a6,unmatched_insufficient_exact_stratum,0,-1.0928757898653885e-16,,
5m,08f5737296ec16bd,matched_exact,3,1.734723475976807e-18,-0.0011774722713320234,0.0011774722713320251
5m,50d17aef3bbbf179,matched_exact,3,1.734723475976807e-18,0.0017873599431504183,-0.0017873599431504166
5m,a15d88e9864e08c7,matched_exact,3,-0.0037120185179022585,-0.00019050920159206149,-0.003521509316310197
5m,1ba0bc31e88b92ce,matched_exact,3,1.734723475976807e-18,-0.0025678659382842475,0.0025678659382842492
5m,278a2abd33d0a5b1,unmatched_insufficient_exact_stratum,0,-0.0045109788921944265,,
5m,65f65eb2bfa80998,matched_exact,3,1.734723475976807e-18,0.021422743821089885,-0.021422743821089885
5m,0491bedac9f51b53,matched_exact,3,-0.004005172556039048,-0.0015909907419331016,-0.0024141818141059463
5m,213c2f4373522ef7,unmatched_insufficient_exact_stratum,0,-0.00460347655438653,,
5m,2e3ae3de11ac0ff5,matched_exact,3,1.734723475976807e-18,-0.00236726287089713,0.002367262870897132
5m,329d37d156c918a4,matched_exact,3,-0.00914456998575308,-0.00804687621539357,-0.001097693770359509
5m,7acd73b3e5413fe0,matched_exact,3,-0.0037762375663370467,-0.003817868726992744,4.1631160655697386e-05
5m,4b1b8bd3e600672d,matched_exact,3,-0.006758821510580824,0.0004450806446928424,-0.007203902155273666
5m,a1f2081171ead871,unmatched_insufficient_exact_stratum,0,-0.008346506384028006,,
5m,1be3a5547326465a,matched_exact,3,-0.00377411294352825,-0.0018274968746796443,-0.0019466160688486056
5m,b99011bc997b5ac5,matched_exact,3,0.004843671403024776,-0.004616803474258041,0.009460474877282816
5m,a0e674b5143959a9,matched_exact,3,-0.004138145705180561,-0.005150565985461373,0.0010124202802808124
5m,f13675eab16aad9f,matched_exact,3,1.734723475976807e-18,-0.0030111400925968775,0.003011140092596879
5m,492835ddca912493,matched_exact,3,0.004035398878669218,1.734723475976807e-18,0.004035398878669216
5m,03d9183547254465,matched_exact,3,-0.003859975929723312,-0.0036033124606649185,-0.00025666346905839355
5m,a13e721c6e6d1350,unmatched_insufficient_exact_stratum,0,-0.003971786669463627,,
5m,cc8d5d2d41dc7a4c,matched_exact,3,0.0030608300333097044,-0.002301407166338937,0.005362237199648642
5m,d458db6dc3be50d4,matched_exact,3,0.003314437555358986,-0.0017006445442309837,0.00501508209958997
5m,4138801110712960,matched_exact,3,0.0034358342862168562,-0.004417350679450925,0.007853184965667781
5m,86925c4e294f918f,matched_exact,3,-0.0037191481386708008,-0.003639593632925984,-7.95545057448166e-05
5m,bea713aa92b07585,matched_exact,3,-0.003803585571315325,0.0005886187177103226,-0.004392204289025647
5m,405a5cf6a75c4f85,matched_exact,3,-0.004303211895494317,-0.002640618086739875,-0.0016625938087544423
5m,0a8edc4098f91a79,matched_exact,3,-0.00425317712257489,-0.0002899227427885307,-0.003963254379786359
5m,5c546a36ebe3e05f,matched_exact,3,-0.003986370989678021,-0.0013665620036541093,-0.002619808986023912
5m,21d58583e6839c97,matched_exact,3,-0.003637778563848613,1.734723475976807e-18,-0.003637778563848615
5m,1ec30814e7884cf9,matched_exact,3,-0.004043444663861971,-0.0011976252054525592,-0.0028458194584094114
5m,c2022a01a0c1a6fd,matched_exact,3,-0.0046294296926354655,-0.0017245943445887868,-0.002904835348046679
5m,aa7857cf865422b0,matched_exact,3,-0.0036636600521146017,-0.001797904520706197,-0.0018657555314084047
5m,37a3877b98e14097,matched_exact,3,-0.0044710660032991605,-0.0009586629238356534,-0.0035124030794635073
5m,e7e32dd22be57d39,matched_exact,3,-0.0037502706010468217,-0.0003420702933453924,-0.003408200307701429
5m,1d2d9ef4416e83a1,matched_exact,3,-0.004426773519950354,-0.004812634412175645,0.00038586089222529107
5m,ba26e278f1704e35,matched_exact,3,1.734723475976807e-18,0.0021441962067052897,-0.002144196206705288
5m,e17ffd29827990d1,matched_exact,3,-0.0036176591039396282,-0.00237245329432678,-0.0012452058096128482
5m,a3a561b9bc2b7838,matched_exact,3,-0.00395890784841446,0.0032379957353590653,-0.007196903583773525
5m,482e785fed0d9d1c,matched_exact,3,-0.004507604318767509,-0.0013667715683208404,-0.003140832750446669
5m,dca722810d3c98e1,matched_exact,3,-0.00395472959573928,-0.004077458879214548,0.00012272928347526867
5m,8ee286fe4e359ad4,matched_exact,3,-0.003928588933522213,6.733856404558061e-05,-0.003995927497567793
5m,ab8643ddacaf9f1d,matched_exact,3,-0.003677029095356275,0.0008460804382927454,-0.004523109533649021
5m,5357b5f9c96ebecc,matched_exact,3,-0.003612398190370956,0.0007998606681411223,-0.004412258858512079
5m,b2c7fc488221b7b2,matched_exact,3,1.734723475976807e-18,-7.683786812288293e-05,7.683786812288466e-05
5m,2d5d1f504db07dd6,matched_exact,3,0.004453875064374559,-0.002802560592446914,0.0072564356568214725
5m,757ae2472f04c677,matched_exact,3,-0.0038528786777748385,0.0027383802537720822,-0.00659125893154692
5m,9380e09e86ef4163,matched_exact,3,0.0078142534954051,-0.002685343577087013,0.010499597072492114
5m,38680e9c376222ea,matched_exact,3,-0.0036401084785442333,-0.0038608668716361874,0.0002207583930919541
5m,4e63f095dcaf4bc8,matched_exact,3,-0.0036715647136765766,-0.000106094330815985,-0.0035654703828605916
5m,c249da383987d854,matched_exact,3,-0.003895268847395659,-0.003018324187781102,-0.0008769446596145571
5m,f2e009352abdbd38,matched_exact,3,-0.004827332549353079,-0.0007164464463412032,-0.004110886103011875
5m,f80b7bcbadb9961a,matched_exact,3,-0.00876799237409309,-0.0008586535936514836,-0.007909338780441607
5m,c0d584ebb34a22cf,matched_exact,3,-0.0038358988843385494,-0.0026324693594440176,-0.0012034295248945317
5m,45bcfe870809df72,matched_exact,3,-0.004543889845094682,-0.0039060498766931833,-0.000637839968401499
5m,7a4d23365aaff045,matched_exact,3,-0.0041415165738449815,-0.00025531928550074555,-0.003886197288344236
5m,34442771c7f46abe,matched_exact,3,1.734723475976807e-18,-0.0052818538780845135,0.005281853878084515
5m,5b89732cadc73690,matched_exact,3,0.003616341030195482,-0.001557950436535836,0.005174291466731318
5m,ef6267fdd870a0b5,matched_exact,3,-0.005650318232871541,-0.004101410584232004,-0.0015489076486395375
5m,f69a617693bbc176,matched_exact,3,1.734723475976807e-18,7.71715830519473e-05,-7.717158305194556e-05
5m,da22ac72d3fb4663,matched_exact,3,-0.004866186925861269,-0.0014310877100770485,-0.003435099215784221
5m,3408a87e1839207c,matched_exact,3,-0.005205350779408311,-0.005307227535362574,0.0001018767559542626
5m,4beb5e7abed686ff,matched_exact,3,1.734723475976807e-18,-0.003736661949180799,0.003736661949180801
5m,0eb174fe62c3cc68,matched_exact,3,-0.0042794554067882,-0.00272921191044939,-0.00155024349633881
5m,6227343e27209bb5,matched_exact,3,-0.0044673090933671205,0.00025036918334620135,-0.004717678276713322
5m,12e13a8970d069c3,matched_exact,3,-0.00405535212964425,-2.1703004348189284e-05,-0.004033649125296061
5m,a4028ae67357080f,matched_exact,3,-0.003822899192556182,-0.003840378782818656,1.7479590262473813e-05
5m,5ff2206907fd9047,matched_exact,3,-0.01107256177242588,-0.004756706722247186,-0.006315855050178694
5m,fa718392cfd45b59,matched_exact,3,0.003153813188246259,-0.002349455402419485,0.005503268590665744
5m,69aeef849e9c6660,matched_exact,3,-0.0036384570884731,-0.002977981991937993,-0.0006604750965351069
5m,f610994752830d38,matched_exact,3,-0.004721667667652583,-0.0007160612358401505,-0.004005606431812432
5m,b4896602e19b8c35,matched_exact,3,-0.006104206526411192,0.0009271628311129024,-0.007031369357524094
5m,c5636702094adfac,matched_exact,3,-0.004135215149427161,2.5954515591473357e-05,-0.004161169665018634
5m,1a7d70700ab6f435,matched_exact,3,-1.0928757898653885e-16,-0.0026026380187689937,0.0026026380187688845
5m,f46ae589a5c9dddc,matched_exact,3,-0.0037423932830553657,-0.0014445982970075655,-0.0022977949860478004
5m,2241b713bd655626,matched_exact,3,-0.0036019477294538787,-0.0037454414858347387,0.00014349375638086003
5m,15a2c785ee6d8266,matched_exact,3,-0.004094671312791174,0.0017944700596329223,-0.005889141372424096
5m,54ff867c299f3659,matched_exact,3,0.004964488121808721,-0.00032075423089368847,0.005285242352702409
5m,6f158f33b447d607,matched_exact,3,1.734723475976807e-18,-0.001134931880929944,0.0011349318809299458
5m,57dc8c599436493c,matched_exact,3,0.004740295906188964,-0.001457603077461972,0.006197898983650936
5m,646a1342c2fb0176,matched_exact,3,1.734723475976807e-18,-0.0033627081690503382,0.00336270816905034
5m,c02683fca36ee4d6,matched_exact,3,-0.004164974144913234,-0.004914342348558918,0.0007493682036456839
5m,dabcedb06f085ed5,matched_exact,3,-0.004253287961004213,-0.0013455650616965096,-0.0029077228993077036
5m,6628e8c4649769ac,matched_exact,3,0.003615865674872489,-0.002581617800629967,0.006197483475502455
5m,d5008da86af24585,matched_exact,3,-0.004100149956750563,0.00011355662973030281,-0.004213706586480866
5m,3a296e5ae024e706,matched_exact,3,-0.006363731382283853,-0.005592783593111991,-0.0007709477891718617
5m,2d43129e1c191643,matched_exact,3,-0.004152744663059147,-0.00392933582033646,-0.00022340884272268723
5m,8497c8b142fe5244,matched_exact,3,-0.00498949188613995,-0.0041241542962400955,-0.0008653375898998545
5m,4d54d3bd7db8a432,matched_exact,3,0.005528842328603735,-0.0032272152290038197,0.008756057557607555
5m,aeb5d5fca223e105,matched_exact,3,1.734723475976807e-18,-0.005033776962385122,0.005033776962385124
5m,facabd2cea4ffa39,matched_exact,3,-0.0037547172268306266,0.0005275560555498474,-0.004282273282380474
5m,72225e9595ea667b,matched_exact,3,-0.004009647611385668,0.005417958730217593,-0.009427606341603261
5m,0341eea31dab257d,matched_exact,3,-0.00406511175898938,-0.004057972442909876,-7.139316079503473e-06
5m,e7efd58bf8069723,matched_exact,3,1.734723475976807e-18,-0.0012875398385236974,0.0012875398385236991
5m,8bae86e326f60e54,matched_exact,3,-0.0037260837814512265,-0.00030907545445657374,-0.0034170083269946527
5m,ef7422a286b514a5,matched_exact,3,-0.0052305841890238885,-0.005651935881303118,0.0004213516922792291
5m,a6ab37cb6b8b41c2,matched_exact,3,-0.003602548118003533,-0.000339231381791629,-0.003263316736211904
5m,a1fc6a419ac75a6e,matched_exact,3,-0.0036075060691556065,-0.004019982189795155,0.00041247612063954886
5m,3c957bb36598c1b9,matched_exact,3,-0.0038751233633791387,0.0018111693364422476,-0.0056862926998213865
5m,33122d4f24bf72a7,matched_exact,3,0.003921168339662941,-0.0044237415333085615,0.008344909872971502
5m,6a69e90bfeb65a08,matched_exact,3,0.0032087177824917674,-0.0034372384772318725,0.00664595625972364
5m,4ffc2a4c4741b22e,matched_exact,3,-0.0037008372338320755,0.0018336235630417325,-0.005534460796873808
5m,cee0c3882294dfad,matched_exact,3,-0.0040459045726953784,-0.002146269213511722,-0.0018996353591836566
5m,b374bb59c6c23c59,matched_exact,3,1.734723475976807e-18,0.0057546604085095465,-0.005754660408509545
5m,14b3abb03abc4f96,matched_exact,3,-0.003603214345799464,-0.003759945689303969,0.00015673134350450502
5m,69392257fa057083,matched_exact,3,-0.005074323226414433,0.0027325015942452828,-0.007806824820659716
5m,d4b6506f5c39423e,matched_exact,3,-0.0036411598872332345,-0.0037379092820712927,9.674939483805822e-05
5m,a8646f62270cc4e3,matched_exact,3,1.734723475976807e-18,-0.0024599408451637644,0.002459940845163766
5m,b5810615b53f1afe,matched_exact,3,0.0052305324756396505,-0.0007376718661010733,0.005968204341740724
5m,f3da0abed26e489d,matched_exact,3,0.003768544582325674,0.0002963723852181816,0.0034721721971074926
5m,391905d921da728b,matched_exact,3,-0.003943379732364914,0.000533443223761885,-0.0044768229561267985
5m,5f8e6925abcf511b,matched_exact,3,-0.003670076263400766,0.00042468915746570547,-0.004094765420866471
5m,626e2a45aa0f49fe,matched_exact,3,-0.003855274702029064,-0.0009136671178954208,-0.002941607584133643
5m,c55ba8fddcf8ff84,matched_exact,3,0.0037978165669525516,-0.0013794651101385318,0.0051772816770910834
5m,4b9d82612171cd45,matched_exact,3,-0.003770994663083614,-0.004152599194523634,0.00038160453144002026
5m,938c90576954aa0d,matched_exact,3,1.734723475976807e-18,-0.000997875436059853,0.0009978754360598547
5m,d87cc232a7da2bde,matched_exact,3,1.734723475976807e-18,0.0010964771076231745,-0.0010964771076231727
5m,d12bb414b732bab0,matched_exact,3,0.0039680928463727855,-0.003973261192494302,0.007941354038867088
5m,d6497c881169509a,matched_exact,3,-1.0928757898653885e-16,-0.002621127851921255,0.0026211278519211456
5m,79f0691d38b8bb9f,matched_exact,3,-0.003973183171401605,-0.002547822225388591,-0.0014253609460130137
5m,5c859eb712bf7f4d,matched_exact,3,-0.0038567013379853226,-0.002612558786912724,-0.0012441425510725987
5m,ac813225585eef36,matched_exact,3,0.005663423072349795,-0.005780773444658288,0.011444196517008082
5m,50b5a4f7b2b397e4,matched_exact,3,-0.004596313380859527,-0.0023352317827442684,-0.002261081598115259
5m,5ce7f3be9c5f9c2f,matched_exact,3,-0.003753092668185019,0.002743391445275691,-0.00649648411346071
5m,4a9670cbb0719627,matched_exact,3,-0.003803792212407007,-0.002648587751273374,-0.0011552044611336334
5m,01819127c00f30c4,matched_exact,3,-0.003959534066344082,-0.004039741463519373,8.020739717529146e-05
5m,91ebb8ee6ca1f37f,matched_exact,3,0.0027712601740106386,-0.0005641385193650225,0.003335398693375661
5m,36da2555870c197b,matched_exact,3,0.004190427150915778,-0.002638386700728836,0.006828813851644614
5m,d9960f13781e096e,matched_exact,3,-0.004176017346188219,-0.0030005967619237666,-0.0011754205842644527
5m,1c103d909681e7b3,matched_exact,3,-0.0038775500839351978,-0.003314859389315933,-0.0005626906946192647
5m,151791a23419754f,matched_exact,3,-0.0066693355916545,-0.0039987414350292055,-0.0026705941566252944
5m,77e29452917fb4d2,matched_exact,3,0.003344532846134342,-0.004740134065319737,0.00808466691145408
5m,ffd8aeaecb935e1c,matched_exact,3,0.005921651410561337,-0.0025528550895688525,0.008474506500130189
5m,4febe6736ebdb489,matched_exact,3,-0.004514453519317228,0.0015597886860827914,-0.00607424220540002
5m,e44b6d4c356c5d98,matched_exact,3,-0.0036141367493712755,0.0007766978376316808,-0.004390834587002956
5m,5307f67098eef69a,matched_exact,3,1.734723475976807e-18,-0.0011988393948043242,0.0011988393948043259
5m,eca320e873be554a,matched_exact,3,-0.003754135552984648,-0.0009354216786435759,-0.0028187138743410722
5m,353ff73c4c83d2fb,matched_exact,3,-0.0036152944040005446,-0.0013511056744733463,-0.0022641887295271985
5m,998a2367fbfb668d,matched_exact,3,1.734723475976807e-18,-0.002936038906822071,0.002936038906822073
5m,ecbb669f9a3a0e6b,matched_exact,3,-0.003639830927776753,1.7528408263894787e-05,-0.0036573593360406478
5m,69fa2f34dc927da3,matched_exact,3,-0.004208660273176344,-0.0012423851728987246,-0.0029662751002776195
5m,0c6df3ba84ab446c,matched_exact,3,0.0033840631730078802,-0.00326443574215925,0.0066484989151671305
5m,c65d0a94c24a2006,matched_exact,3,-0.0036324660260909063,3.7414663098887226e-05,-0.0036698806891897937
5m,f084aadda1d58cc4,matched_exact,3,1.734723475976807e-18,0.0002808337156306664,-0.00028083371563066467
5m,29ca97e1c3db065a,matched_exact,3,1.734723475976807e-18,-0.0034684390421733085,0.0034684390421733102
5m,07cecc4b9a429ee7,matched_exact,3,-0.005145979145836253,-0.0026779520298360043,-0.0024680271160002487
5m,36cd74d563bea0dd,matched_exact,3,-0.004008710213090459,-0.00398724948709228,-2.1460725998179164e-05
5m,70fb0aa305eea821,matched_exact,3,1.734723475976807e-18,-0.0035693752845014806,0.0035693752845014823
5m,d25d682ae6b84166,matched_exact,3,1.734723475976807e-18,0.0002269290056990224,-0.00022692900569902066
5m,85ac529f22902573,matched_exact,3,-0.004016412661195899,-7.576792976463828e-05,-0.00394064473143126
5m,3b0467e297181aa4,matched_exact,3,1.734723475976807e-18,-0.002560411649396686,0.0025604116493966877
5m,9aa5c570046f61fb,matched_exact,3,-0.005414379982942695,-0.0038958372471413743,-0.0015185427358013204
5m,8e200323412ba9a7,matched_exact,3,1.734723475976807e-18,-0.00027600501303085755,0.0002760050130308593
5m,1d9b536fbb0993f3,matched_exact,3,-0.004687792183323379,-0.002385267941185652,-0.0023025242421377268
5m,99fa50070c6e4af2,matched_exact,3,-0.004485518321862834,0.00561941646819997,-0.010104934790062803
5m,e8045dfa71f476a1,matched_exact,3,-0.003996007984031878,-0.004429771793969933,0.0004337638099380552
5m,e9e626a3779f899e,matched_exact,3,-1.0928757898653885e-16,-0.0017299122279329858,0.0017299122279328765
5m,36e3a22d6aef0393,matched_exact,3,-0.003767437562091301,-0.0014696095856910878,-0.002297827976400213
5m,23b6d7c9cbf89dc9,matched_exact,3,1.734723475976807e-18,-0.0025708768672867404,0.002570876867286742
5m,d676c32fcaab8c2f,matched_exact,3,-0.0049264649692593015,-0.0024301070189296486,-0.002496357950329653
5m,254a73d4733f4a7f,matched_exact,3,-0.003755365605715764,0.0011844466564563782,-0.0049398122621721425
5m,cb6c98b28395bfae,matched_exact,3,-0.0037154735716160552,-0.003721420429371179,5.946857755123602e-06
5m,8ee1321b0ec0e078,matched_exact,3,-0.006188490632208053,0.009491817113789956,-0.01568030774599801
5m,8c36fb470b2ad95c,matched_exact,3,-0.004471535764154931,-0.0029666348348664387,-0.001504900929288492
5m,2afe4bc0161e6d89,matched_exact,3,1.1275702593849246e-16,7.574959178432057e-17,3.700743415417189e-17
5m,2ad09ac41d060267,matched_exact,3,-0.003616580876831142,-4.748314553933442e-05,-0.0035690977312918073
5m,881fc4a7f79cc41c,matched_exact,3,0.005109140753333687,-0.00422966557769085,0.009338806331024536
5m,714ed67c946457a1,matched_exact,3,1.734723475976807e-18,-0.0011641206411562653,0.001164120641156267
5m,0c2ad8b6120fe564,matched_exact,3,-0.0037101994243586827,-0.0024071904568633636,-0.0013030089674953191
5m,c0f0f03b66102582,matched_exact,3,-0.004552663986233661,-0.0037453963284362142,-0.0008072676577974467
5m,7a49b60c8853bd2e,matched_exact,3,0.004007757269001379,-0.001863067433980753,0.005870824702982132
5m,c20c1f7cd08b16e5,matched_exact,3,-0.004234142658319893,-0.003927961196738807,-0.00030618146158108584
5m,9c9d985fd399cd30,matched_exact,3,-0.005031101374117773,-0.005748445821106486,0.0007173444469887134
5m,704819503af82245,matched_exact,3,0.0034599142013481705,-0.004379785214996637,0.007839699416344808
5m,b02f5247c4d4b7f0,matched_exact,3,0.0028387356056990293,-0.001632608076820602,0.004471343682519631
5m,9430bab05114db98,matched_exact,3,-0.003780051375021241,-0.0026507037843744477,-0.0011293475906467934
5m,5481ee41f2253022,matched_exact,3,1.734723475976807e-18,0.004427612510267948,-0.004427612510267946
5m,c0993ec5044527ab,matched_exact,3,-0.00396265833860565,-0.0026384616892591844,-0.0013241966493464652
5m,33482bbf4e6fe044,matched_exact,3,-0.0038765226755373954,-0.0014787978236644815,-0.0023977248518729137
5m,b80aa52c2fc1d78a,matched_exact,3,-0.0038185005039219604,0.0010614561651103693,-0.00487995666903233
5m,108a14fabca49ee1,matched_exact,3,1.1275702593849246e-16,-0.0032625010843601383,0.003262501084360251
