epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,105.67,1.40174,7.35252,1.45498,0.5022,0.82287,0.56449,0.32296,1.15581,1.69257,1.2598,0.000665354,0.000665354,0.000665354
2,186.954,1.2354,1.72478,1.44097,0.00198,0.00838,5e-05,1e-05,nan,nan,nan,0.00131004,0.00131004,0.00131004
3,266.946,1.11557,1.56973,1.35527,0.00159,0.94972,0.20968,0.10084,1.19992,5.16944,1.42789,0.00193273,0.00193273,0.00193273
4,346.227,1.00142,1.5005,1.29314,0.27957,0.94413,0.49243,0.2912,0.98865,3.10113,1.22203,0.001901,0.001901,0.001901
5,425.468,0.9288,1.44492,1.21488,0.71814,0.79609,0.7631,0.48255,0.71178,1.33033,1.05799,0.001868,0.001868,0.001868
6,505.976,0.86146,1.38324,1.19271,0.45855,0.86109,0.56774,0.37231,0.7419,1.42318,1.01703,0.001835,0.001835,0.001835
7,585.192,0.80907,1.41584,1.14801,0.41756,0.87151,0.50066,0.30026,0.73958,1.66191,1.08726,0.001802,0.001802,0.001802
8,664.418,0.75573,1.32307,1.13108,0.50937,0.79609,0.57693,0.39386,0.67393,1.32393,1.01084,0.001769,0.001769,0.001769
9,743.73,0.75235,1.3271,1.13311,0.27448,0.82961,0.35834,0.22436,0.86129,1.74414,1.11204,0.001736,0.001736,0.001736
10,822.963,0.71503,1.2827,1.11859,0.56891,0.85196,0.69116,0.47517,0.53416,1.21086,0.93992,0.001703,0.001703,0.001703
11,902.341,0.66479,1.30658,1.08104,0.34682,0.95531,0.446,0.29694,0.55352,1.62367,0.9498,0.00167,0.00167,0.00167
12,981.64,0.67124,1.30879,1.0941,0.37745,0.94972,0.47017,0.31294,0.52696,1.52292,0.91486,0.001637,0.001637,0.001637
13,1060.74,0.64125,1.26398,1.0849,0.30696,0.62849,0.23748,0.17015,0.53501,3.3137,0.99311,0.001604,0.001604,0.001604
14,1139.96,0.62258,1.244,1.06116,0.4936,0.58101,0.53695,0.3923,0.44758,1.72798,0.91262,0.001571,0.001571,0.001571
15,1218.96,0.59182,1.26599,1.05437,0.3923,0.76816,0.40652,0.29137,0.48899,3.09841,0.96731,0.001538,0.001538,0.001538
16,1298.25,0.57411,1.23706,1.05351,0.42251,0.79888,0.53626,0.38739,0.48717,1.41606,0.92307,0.001505,0.001505,0.001505
17,1377.53,0.57648,1.23733,1.06027,0.31148,0.90223,0.40471,0.27387,0.63403,2.57411,1.11253,0.001472,0.001472,0.001472
18,1456.84,0.56969,1.19175,1.04554,0.59899,0.47147,0.61506,0.45075,0.38967,1.85992,0.89021,0.001439,0.001439,0.001439
19,1536.17,0.55642,1.25788,1.0308,0.32776,0.87709,0.41362,0.27861,0.52167,1.64464,0.95551,0.001406,0.001406,0.001406
20,1615.45,0.54663,1.21418,1.02889,0.34683,0.93575,0.40717,0.29821,0.37531,1.57403,0.87093,0.001373,0.001373,0.001373
