stream_key,venue,symbol,asset,timeframe_min,arm,events,closed,censored,net_r,realized_ge10,candidates
binance_30m_118aa1c6d1bb278a,binance,TRUMPUSDT,TRUMP,30,v9,58,57,1,32.22525858862638,1,64
binance_30m_1255a35b034114ca,binance,UXLINKUSDT,UXLINK,30,v8,40,40,0,-16.420606210376885,0,45
binance_30m_1255a35b034114ca,binance,UXLINKUSDT,UXLINK,30,v9,36,36,0,-16.07265748671422,0,39
binance_30m_1391b37c26e77450,binance,ARKUSDT,ARK,30,v8,91,91,0,-17.859817462224193,0,109
binance_30m_1391b37c26e77450,binance,ARKUSDT,ARK,30,v9,76,76,0,-11.14302567031065,0,88
binance_30m_13ecb2b94fdb3dda,binance,4USDT,4,30,v8,38,38,0,-4.339466983984921,0,47
binance_30m_13ecb2b94fdb3dda,binance,4USDT,4,30,v9,29,29,0,-13.230390338654484,0,34
binance_30m_141675ec8c36f3ee,binance,1000LUNCUSDT,1000LUNC,30,v8,86,86,0,-17.904061221720173,0,100
binance_30m_141675ec8c36f3ee,binance,1000LUNCUSDT,1000LUNC,30,v9,72,72,0,-16.544717198426333,0,82
binance_30m_1465af56e5ef58b2,binance,FISUSDT,FIS,30,v8,30,30,0,-2.3192063536078176,0,33
binance_30m_1465af56e5ef58b2,binance,FISUSDT,FIS,30,v9,22,22,0,-0.4156841401219684,0,24
binance_30m_14ed8d5759d7246f,binance,JOEUSDT,JOE,30,v8,68,68,0,6.049092769118439,0,84
binance_30m_14ed8d5759d7246f,binance,JOEUSDT,JOE,30,v9,59,59,0,5.378538373157797,0,69
binance_30m_155d9eadd95f40ac,binance,RENUSDT,REN,30,v8,8,8,0,-4.41853334011378,0,9
binance_30m_155d9eadd95f40ac,binance,RENUSDT,REN,30,v9,7,7,0,-5.663414696045973,0,7
binance_30m_15ad45b508699c2e,binance,THETAUSDT,THETA,30,v8,91,91,0,12.335286589312073,1,117
binance_30m_15ad45b508699c2e,binance,THETAUSDT,THETA,30,v9,80,80,0,11.961828622640596,1,100
binance_30m_15f9d4b58cd57aca,binance,PROMPTUSDT,PROMPT,30,v8,62,61,1,-3.891092316583122,0,76
binance_30m_15f9d4b58cd57aca,binance,PROMPTUSDT,PROMPT,30,v9,53,52,1,-2.56501720170784,0,64
binance_30m_170796ffb61e04ac,binance,WLFIUSDT,WLFI,30,v8,47,47,0,-20.126863166331894,0,57
binance_30m_170796ffb61e04ac,binance,WLFIUSDT,WLFI,30,v9,43,43,0,-15.866848959051044,0,51
binance_30m_17576fd0c03f21bd,binance,SPXUSDT,SPX,30,v8,86,86,0,1.5078619768388075,1,98
binance_30m_17576fd0c03f21bd,binance,SPXUSDT,SPX,30,v9,71,71,0,-0.17560928339413595,1,79
binance_30m_17d0a8199322c17b,binance,SPORTFUNUSDT,SPORTFUN,30,v8,32,31,1,3.260894435676313,0,37
binance_30m_17d0a8199322c17b,binance,SPORTFUNUSDT,SPORTFUN,30,v9,28,27,1,7.420592070207345,0,33
binance_30m_17ee42b9b1ad1d44,binance,SUPERUSDT,SUPER,30,v8,79,79,0,11.051941416189596,1,98
binance_30m_17ee42b9b1ad1d44,binance,SUPERUSDT,SUPER,30,v9,67,67,0,16.018235858558654,1,78
binance_30m_183c3b271505c099,binance,BANKUSDT,BANK,30,v8,60,60,0,13.215112599484103,0,74
binance_30m_183c3b271505c099,binance,BANKUSDT,BANK,30,v9,53,53,0,20.831995516163747,0,66
binance_30m_18533a1f035f2624,binance,IDEXUSDT,IDEX,30,v8,0,0,0,0.0,0,0
binance_30m_18533a1f035f2624,binance,IDEXUSDT,IDEX,30,v9,0,0,0,0.0,0,0
binance_30m_188fbef759bb4716,binance,POWRUSDT,POWR,30,v8,77,77,0,-18.529731860207736,0,87
binance_30m_188fbef759bb4716,binance,POWRUSDT,POWR,30,v9,62,62,0,-10.075596852135574,0,68
binance_30m_18a033ee291c479c,binance,DODOXUSDT,DODOX,30,v8,79,78,1,8.133487701945787,1,90
binance_30m_18a033ee291c479c,binance,DODOXUSDT,DODOX,30,v9,61,60,1,15.010985427573802,1,69
binance_30m_19031945a158ca7f,binance,UNIUSDT,UNI,30,v8,79,78,1,-24.24273276895751,0,90
binance_30m_19031945a158ca7f,binance,UNIUSDT,UNI,30,v9,67,66,1,-21.334436246363204,0,76
binance_30m_191460eb6e155a43,binance,EDGEUSDT,EDGE,30,v8,26,26,0,8.175433464834843,1,33
binance_30m_191460eb6e155a43,binance,EDGEUSDT,EDGE,30,v9,22,22,0,6.183224496033123,1,25
binance_30m_194095dd080709f4,binance,PENDLEUSDT,PENDLE,30,v8,91,91,0,-0.2676054532958582,1,107
binance_30m_194095dd080709f4,binance,PENDLEUSDT,PENDLE,30,v9,79,79,0,6.802504560893967,1,91
binance_30m_1962c3350da23515,binance,SCRTUSDT,SCRT,30,v8,77,77,0,-9.085302086850703,0,89
binance_30m_1962c3350da23515,binance,SCRTUSDT,SCRT,30,v9,67,67,0,-7.340816142827805,0,75
binance_30m_19d25bae53a81654,binance,B2USDT,B2,30,v8,60,60,0,5.451449529401271,2,68
binance_30m_19d25bae53a81654,binance,B2USDT,B2,30,v9,48,48,0,8.81187623683336,2,56
binance_30m_1a39cfc6064762e6,binance,STRAXUSDT,STRAX,30,v8,0,0,0,0.0,0,0
binance_30m_1a39cfc6064762e6,binance,STRAXUSDT,STRAX,30,v9,0,0,0,0.0,0,0
binance_30m_1a7272ddc276a9ea,binance,CUSDT,C,30,v8,59,59,0,-9.320367261672068,0,73
binance_30m_1a7272ddc276a9ea,binance,CUSDT,C,30,v9,53,53,0,-4.631238200808764,0,65
binance_30m_1b83de3dde0ffa14,binance,IPUSDT,IP,30,v8,65,65,0,34.79930371779105,2,82
binance_30m_1b83de3dde0ffa14,binance,IPUSDT,IP,30,v9,54,54,0,16.34085100567377,1,66
binance_30m_1cc8fc006473092e,binance,DEXEUSDT,DEXE,30,v8,61,61,0,-24.294681573186917,0,69
binance_30m_1cc8fc006473092e,binance,DEXEUSDT,DEXE,30,v9,54,54,0,-17.759609885451027,0,60
binance_30m_1cf8758d83c1f398,binance,STARUSDT,STAR,30,v8,6,6,0,-5.117997865081058,0,7
binance_30m_1cf8758d83c1f398,binance,STARUSDT,STAR,30,v9,6,6,0,-5.117997865081058,0,7
binance_30m_1de78107a9012917,binance,APEUSDT,APE,30,v8,91,91,0,-15.783713329357461,1,109
binance_30m_1de78107a9012917,binance,APEUSDT,APE,30,v9,82,82,0,-21.03165130401337,1,93
binance_30m_1e806013b7c8f634,binance,1000CHEEMSUSDT,1000CHEEMS,30,v8,75,75,0,6.36000605228473,0,89
binance_30m_1e806013b7c8f634,binance,1000CHEEMSUSDT,1000CHEEMS,30,v9,66,66,0,4.899837886418973,0,78
binance_30m_1e8f5141e6afff7f,binance,CYSUSDT,CYS,30,v8,33,33,0,-6.4262143662774935,0,38
binance_30m_1e8f5141e6afff7f,binance,CYSUSDT,CYS,30,v9,30,30,0,-9.359586738687875,0,34
binance_30m_1edc358a234360ce,binance,CLANKERUSDT,CLANKER,30,v8,34,34,0,4.348726502846512,0,42
binance_30m_1edc358a234360ce,binance,CLANKERUSDT,CLANKER,30,v9,27,27,0,5.726316970364932,0,30
binance_30m_1efc1594e2c59dd4,binance,TRBUSDT,TRB,30,v8,77,76,1,4.660292476023462,0,91
binance_30m_1efc1594e2c59dd4,binance,TRBUSDT,TRB,30,v9,64,63,1,6.451627357227688,0,71
binance_30m_1f5531ef6368b553,binance,HIFIUSDT,HIFI,30,v8,40,40,0,-3.2128630995758183,0,49
binance_30m_1f5531ef6368b553,binance,HIFIUSDT,HIFI,30,v9,35,35,0,-1.7963130545308532,0,43
binance_30m_202638b2f086a13d,binance,FTTUSDT,FTT,30,v8,0,0,0,0.0,0,0
binance_30m_202638b2f086a13d,binance,FTTUSDT,FTT,30,v9,0,0,0,0.0,0,0
binance_30m_20328c4054849e23,binance,NEIROUSDT,NEIRO,30,v8,74,74,0,8.545562940274468,2,96
binance_30m_20328c4054849e23,binance,NEIROUSDT,NEIRO,30,v9,60,60,0,19.32152868182943,2,80
binance_30m_2071f253f57c0c0a,binance,MLNUSDT,MLN,30,v8,47,47,0,-22.085414135527085,0,56
binance_30m_2071f253f57c0c0a,binance,MLNUSDT,MLN,30,v9,43,43,0,-19.635517884719075,0,52
binance_30m_20846a408dfceee0,binance,RPLUSDT,RPL,30,v8,70,69,1,-11.636786725403981,0,80
binance_30m_20846a408dfceee0,binance,RPLUSDT,RPL,30,v9,58,57,1,-7.0722299924189524,0,65
binance_30m_21beb8eb93ab95f8,binance,OMGUSDT,OMG,30,v8,17,17,0,14.265149763022558,1,21
binance_30m_21beb8eb93ab95f8,binance,OMGUSDT,OMG,30,v9,12,12,0,5.748251140970074,0,14
binance_30m_221031cc9526d9f3,binance,XPLUSDT,XPL,30,v8,44,44,0,-12.841773697691536,0,52
binance_30m_221031cc9526d9f3,binance,XPLUSDT,XPL,30,v9,37,37,0,-7.014151132524394,0,44
binance_30m_224643b44405856d,binance,JUPUSDT,JUP,30,v8,88,88,0,21.063604397581177,0,111
binance_30m_224643b44405856d,binance,JUPUSDT,JUP,30,v9,76,76,0,28.38481780702647,0,95
binance_30m_225e0d46d5596644,binance,FARTCOINUSDT,FARTCOIN,30,v8,72,71,1,-13.768358619440002,1,83
binance_30m_225e0d46d5596644,binance,FARTCOINUSDT,FARTCOIN,30,v9,60,59,1,-21.625501915287177,0,67
binance_30m_228e15759bac5d7b,binance,BSVUSDT,BSV,30,v8,100,100,0,-31.29162038614885,0,113
binance_30m_228e15759bac5d7b,binance,BSVUSDT,BSV,30,v9,79,79,0,-19.231268906291156,0,88
binance_30m_22a8979e2c29faeb,binance,GALAUSDT,GALA,30,v8,81,80,1,15.829026246287262,1,102
binance_30m_22a8979e2c29faeb,binance,GALAUSDT,GALA,30,v9,67,66,1,16.060572409044834,1,85
binance_30m_22fa50d8090fc7f6,binance,UAIUSDT,UAI,30,v8,41,41,0,-21.871502335827905,0,51
binance_30m_22fa50d8090fc7f6,binance,UAIUSDT,UAI,30,v9,38,38,0,-22.25452571092218,0,47
binance_30m_236ddea7f7921940,binance,CTSIUSDT,CTSI,30,v8,67,66,1,25.733053567082138,1,82
binance_30m_236ddea7f7921940,binance,CTSIUSDT,CTSI,30,v9,58,57,1,20.407705619318893,1,68
binance_30m_23d7ca03ff25f515,binance,RENDERUSDT,RENDER,30,v8,83,83,0,14.317335897549903,0,112
binance_30m_23d7ca03ff25f515,binance,RENDERUSDT,RENDER,30,v9,68,68,0,-0.5582764843400638,0,91
binance_30m_258725080768cddc,binance,APTUSDT,APT,30,v8,82,82,0,-2.19117013511213,0,96
binance_30m_258725080768cddc,binance,APTUSDT,APT,30,v9,71,71,0,-4.193677836476621,0,82
binance_30m_2602a246756f0b64,binance,TUTUSDT,TUT,30,v8,68,67,1,-8.250907292429149,0,78
binance_30m_2602a246756f0b64,binance,TUTUSDT,TUT,30,v9,59,58,1,-7.129229898226124,0,69
binance_30m_26b9ead44d41d9fb,binance,AVAXUSDT,AVAX,30,v8,85,85,0,-36.882845098901576,0,98
binance_30m_26b9ead44d41d9fb,binance,AVAXUSDT,AVAX,30,v9,73,73,0,-19.78638092094795,0,82
binance_30m_2779a324d38f3488,binance,XVGUSDT,XVG,30,v8,91,91,0,-9.065782031088526,0,112
binance_30m_2779a324d38f3488,binance,XVGUSDT,XVG,30,v9,77,77,0,-3.6156746564865254,0,95
binance_30m_29119272de7aac8c,binance,KGENUSDT,KGEN,30,v8,38,38,0,25.326334893105102,1,50
binance_30m_29119272de7aac8c,binance,KGENUSDT,KGEN,30,v9,32,32,0,26.795434595976907,1,41
binance_30m_292b930fc4dfebe7,binance,42USDT,42,30,v8,8,8,0,-8.003606943497676,0,10
binance_30m_292b930fc4dfebe7,binance,42USDT,42,30,v9,8,8,0,-8.003606943497676,0,9
binance_30m_29b4b5d97a835ec8,binance,FETUSDT,FET,30,v8,96,96,0,-17.5962330773946,0,108
binance_30m_29b4b5d97a835ec8,binance,FETUSDT,FET,30,v9,79,79,0,-4.6647656319095905,0,86
binance_30m_2a307d72a2c9547d,binance,PERPUSDT,PERP,30,v8,49,49,0,3.8054722844866857,0,55
binance_30m_2a307d72a2c9547d,binance,PERPUSDT,PERP,30,v9,40,40,0,-1.6811963450537135,0,46
binance_30m_2af09605ecc52ffd,binance,LSKUSDT,LSK,30,v8,78,78,0,-10.483485510849961,1,91
binance_30m_2af09605ecc52ffd,binance,LSKUSDT,LSK,30,v9,65,65,0,-1.5372445725875465,1,74
binance_30m_2af142b9b56a040b,binance,AVAUSDT,AVA,30,v8,76,76,0,-8.840071365416476,0,87
binance_30m_2af142b9b56a040b,binance,AVAUSDT,AVA,30,v9,64,64,0,-6.152372839275813,0,71
binance_30m_2bea99d20a2ef196,binance,EGLDUSDT,EGLD,30,v8,93,93,0,-16.105179190733132,0,108
binance_30m_2bea99d20a2ef196,binance,EGLDUSDT,EGLD,30,v9,76,76,0,-8.227772560121233,0,90
binance_30m_2c0be848cd785bfc,binance,TANSSIUSDT,TANSSI,30,v8,17,17,0,-8.309264238146916,0,18
binance_30m_2c0be848cd785bfc,binance,TANSSIUSDT,TANSSI,30,v9,16,16,0,-7.274641400776673,0,17
binance_30m_2c80b05abaf7207b,binance,DASHUSDT,DASH,30,v8,92,92,0,61.28196286511503,1,102
binance_30m_2c80b05abaf7207b,binance,DASHUSDT,DASH,30,v9,82,82,0,15.742830103994605,0,90
binance_30m_2c873f92eb70d608,binance,SKATEUSDT,SKATE,30,v8,29,29,0,-21.902138730462525,0,34
binance_30m_2c873f92eb70d608,binance,SKATEUSDT,SKATE,30,v9,28,28,0,-20.81169428601808,0,32
binance_30m_2c9ab299803b26f4,binance,XLMUSDT,XLM,30,v8,83,83,0,1.0244563146789396,0,103
binance_30m_2c9ab299803b26f4,binance,XLMUSDT,XLM,30,v9,70,70,0,6.412711624373649,0,87
binance_30m_2cd0ecc149bca57f,binance,PIEVERSEUSDT,PIEVERSE,30,v8,39,39,0,-17.40402499701179,0,48
binance_30m_2cd0ecc149bca57f,binance,PIEVERSEUSDT,PIEVERSE,30,v9,32,32,0,-15.844911817741888,0,40
binance_30m_2dbfb4dec49db055,binance,HYPEUSDT,HYPE,30,v8,59,59,0,-1.2648187110912175,0,72
binance_30m_2dbfb4dec49db055,binance,HYPEUSDT,HYPE,30,v9,45,45,0,1.3907619464488903,0,52
binance_30m_2ddcfa656de14e6e,binance,DEEPUSDT,DEEP,30,v8,70,70,0,-4.499711444230384,0,85
binance_30m_2ddcfa656de14e6e,binance,DEEPUSDT,DEEP,30,v9,65,65,0,0.7597580879696799,0,79
binance_30m_2e167c2a6a2cd24d,binance,ALPACAUSDT,ALPACA,30,v8,31,31,0,-3.9108063323939692,1,38
binance_30m_2e167c2a6a2cd24d,binance,ALPACAUSDT,ALPACA,30,v9,25,25,0,2.466079214696288,1,32
binance_30m_2e1bff7173ab6c2a,binance,SLXUSDT,SLX,30,v8,10,10,0,-4.577868498620306,0,13
binance_30m_2e1bff7173ab6c2a,binance,SLXUSDT,SLX,30,v9,8,8,0,-2.305658912072679,0,11
binance_30m_2ed5a921b9ef52bf,binance,AMBUSDT,AMB,30,v8,12,12,0,8.768381563539942,0,12
binance_30m_2ed5a921b9ef52bf,binance,AMBUSDT,AMB,30,v9,9,9,0,7.6059229518945255,0,9
binance_30m_2f889e806f146d2c,binance,BANDUSDT,BAND,30,v8,80,80,0,5.737457171096132,0,96
binance_30m_2f889e806f146d2c,binance,BANDUSDT,BAND,30,v9,71,71,0,10.601086983504027,0,81
binance_30m_2f9ade18c2b746f7,binance,GWEIUSDT,GWEI,30,v8,25,25,0,14.616322193702466,1,31
binance_30m_2f9ade18c2b746f7,binance,GWEIUSDT,GWEI,30,v9,21,21,0,18.272297514822622,1,27
binance_30m_2fc3b1c9dafb787c,binance,ONTUSDT,ONT,30,v8,80,79,1,1.9095302194566652,0,92
binance_30m_2fc3b1c9dafb787c,binance,ONTUSDT,ONT,30,v9,69,68,1,0.8967523946708782,0,78
binance_30m_30cb7e4894d8c9bf,binance,RAYUSDT,RAY,30,v8,0,0,0,0.0,0,0
binance_30m_30cb7e4894d8c9bf,binance,RAYUSDT,RAY,30,v9,0,0,0,0.0,0,0
binance_30m_3123ce1524eb4fb4,binance,ONGUSDT,ONG,30,v8,81,81,0,-2.758591138055401,1,94
binance_30m_3123ce1524eb4fb4,binance,ONGUSDT,ONG,30,v9,68,68,0,2.4355791654728876,1,79
binance_30m_312602d50f9934ce,binance,BANANAUSDT,BANANA,30,v8,90,90,0,18.442212433690308,0,102
binance_30m_312602d50f9934ce,binance,BANANAUSDT,BANANA,30,v9,69,69,0,28.321244665314367,0,78
binance_30m_31f0649edaf5a315,binance,AIGENSYNUSDT,AIGENSYN,30,v8,18,18,0,9.342379891457982,1,22
binance_30m_31f0649edaf5a315,binance,AIGENSYNUSDT,AIGENSYN,30,v9,15,15,0,-1.7614367468417245,0,18
binance_30m_32f6647ad232733a,binance,AIOUSDT,AIO,30,v8,40,40,0,-6.49151860582835,0,44
binance_30m_32f6647ad232733a,binance,AIOUSDT,AIO,30,v9,38,38,0,-8.512510705894176,0,41
binance_30m_331186422522d229,binance,IMXUSDT,IMX,30,v8,98,98,0,6.36562618353666,0,114
binance_30m_331186422522d229,binance,IMXUSDT,IMX,30,v9,86,86,0,12.729531297489798,0,99
binance_30m_335e840deb5aaa02,binance,TRXUSDT,TRX,30,v8,90,90,0,7.346072346832694,1,104
binance_30m_335e840deb5aaa02,binance,TRXUSDT,TRX,30,v9,78,78,0,1.9121444821988094,1,88
binance_30m_3379473ab6a97d7b,binance,BERAUSDT,BERA,30,v8,66,66,0,34.44168236183839,1,75
binance_30m_3379473ab6a97d7b,binance,BERAUSDT,BERA,30,v9,60,60,0,38.46372905894195,1,66
binance_30m_339b20ebf583c910,binance,BSBUSDT,BSB,30,v8,23,23,0,5.752327530609511,1,30
binance_30m_339b20ebf583c910,binance,BSBUSDT,BSB,30,v9,19,19,0,-6.849181903973056,0,24
binance_30m_3417f84d232c28b0,binance,PHAROSUSDT,PHAROS,30,v8,10,10,0,-2.208390367930729,0,10
binance_30m_3417f84d232c28b0,binance,PHAROSUSDT,PHAROS,30,v9,8,8,0,-0.08477742531778754,0,8
binance_30m_346d3b8c82a75293,binance,CHILLGUYUSDT,CHILLGUY,30,v8,80,80,0,3.2777115573575157,0,93
binance_30m_346d3b8c82a75293,binance,CHILLGUYUSDT,CHILLGUY,30,v9,69,69,0,8.368260910951442,0,77
binance_30m_34baaafebef0f4cc,binance,MBOXUSDT,MBOX,30,v8,74,74,0,3.3612278241954674,0,83
binance_30m_34baaafebef0f4cc,binance,MBOXUSDT,MBOX,30,v9,62,62,0,-2.9488644742222423,0,68
binance_30m_34f8c7bf56fa61ee,binance,USUALUSDT,USUAL,30,v8,92,92,0,-13.977393496479367,1,107
binance_30m_34f8c7bf56fa61ee,binance,USUALUSDT,USUAL,30,v9,78,78,0,-4.953099044431612,1,90
binance_30m_35093bdef7bce91f,binance,LINKUSDT,LINK,30,v8,91,91,0,-21.878016513420754,1,103
binance_30m_35093bdef7bce91f,binance,LINKUSDT,LINK,30,v9,75,75,0,-8.342205831867,1,83
binance_30m_3544bc0366fb0adb,binance,GRTUSDT,GRT,30,v8,93,93,0,0.22302530545307575,0,113
binance_30m_3544bc0366fb0adb,binance,GRTUSDT,GRT,30,v9,79,79,0,4.023372704803418,0,95
binance_30m_36757c021e219c4f,binance,ALICEUSDT,ALICE,30,v8,73,72,1,-30.2597161660534,0,83
binance_30m_36757c021e219c4f,binance,ALICEUSDT,ALICE,30,v9,60,59,1,-25.498188708777292,0,68
binance_30m_3697f8a33fcdfcf1,binance,USUSDT,US,30,v8,27,27,0,-1.6430590736748794,0,29
binance_30m_3697f8a33fcdfcf1,binance,USUSDT,US,30,v9,25,25,0,0.498615506285671,0,27
binance_30m_36f03e2c4bf9bf10,binance,INITUSDT,INIT,30,v8,73,72,1,-13.51396922730695,0,87
binance_30m_36f03e2c4bf9bf10,binance,INITUSDT,INIT,30,v9,61,60,1,-17.829882502203734,0,73
binance_30m_37664e8a03b30edd,binance,MARSCOINUSDT,MARSCOIN,30,v8,0,0,0,0.0,0,0
binance_30m_37664e8a03b30edd,binance,MARSCOINUSDT,MARSCOIN,30,v9,0,0,0,0.0,0,0
binance_30m_38bbb9cc62660a37,binance,TWTUSDT,TWT,30,v8,91,91,0,-2.072467739939308,1,109
binance_30m_38bbb9cc62660a37,binance,TWTUSDT,TWT,30,v9,81,81,0,0.7549178670290293,1,96
binance_30m_38e1dc570ccbf66e,binance,CARVUSDT,CARV,30,v8,40,40,0,2.6154412657370356,0,50
binance_30m_38e1dc570ccbf66e,binance,CARVUSDT,CARV,30,v9,32,32,0,5.253274182901112,0,40
binance_30m_38e61c096bf09bcd,binance,JASMYUSDT,JASMY,30,v8,87,87,0,-7.8829337138101305,1,104
binance_30m_38e61c096bf09bcd,binance,JASMYUSDT,JASMY,30,v9,71,71,0,-1.9623277213921853,1,86
binance_30m_391b20912fe878ef,binance,MANAUSDT,MANA,30,v8,70,69,1,7.7957787511429935,0,87
binance_30m_391b20912fe878ef,binance,MANAUSDT,MANA,30,v9,61,60,1,9.254036810737508,0,71
binance_30m_3939557126b2adab,binance,AVNTUSDT,AVNT,30,v8,41,41,0,-1.1249998069797678,0,49
binance_30m_3939557126b2adab,binance,AVNTUSDT,AVNT,30,v9,36,36,0,-2.5609556642406877,0,44
binance_30m_39a5978142aad553,binance,MILKUSDT,MILK,30,v8,28,28,0,4.882308730735065,1,31
binance_30m_39a5978142aad553,binance,MILKUSDT,MILK,30,v9,27,27,0,5.960292730735062,1,30
binance_30m_3a6b85d97303d1b8,binance,TRIAUSDT,TRIA,30,v8,23,23,0,0.9864300471449848,0,26
binance_30m_3a6b85d97303d1b8,binance,TRIAUSDT,TRIA,30,v9,18,18,0,2.7510429695049954,0,20
binance_30m_3ac12dcb94585468,binance,OPUSDT,OP,30,v8,90,90,0,9.255712770847197,3,99
binance_30m_3ac12dcb94585468,binance,OPUSDT,OP,30,v9,76,76,0,14.370797901704867,3,83
binance_30m_3adcb29762d5fa9d,binance,VVVUSDT,VVV,30,v8,71,71,0,-9.179741240408775,0,88
binance_30m_3adcb29762d5fa9d,binance,VVVUSDT,VVV,30,v9,59,59,0,-1.9104747144306025,0,70
binance_30m_3b517e7a28cbc589,binance,IDOLUSDT,IDOL,30,v8,52,52,0,-12.172422960468207,0,63
binance_30m_3b517e7a28cbc589,binance,IDOLUSDT,IDOL,30,v9,47,47,0,-10.6595712832834,0,55
binance_30m_3c555a6dc1e7232f,binance,AI16ZUSDT,AI16Z,30,v8,27,27,0,-6.506234750471538,0,33
binance_30m_3c555a6dc1e7232f,binance,AI16ZUSDT,AI16Z,30,v9,23,23,0,-6.868144234254725,0,28
binance_30m_3c80f4668c5cb2e5,binance,MOVRUSDT,MOVR,30,v8,81,81,0,52.03397641965538,1,87
binance_30m_3c80f4668c5cb2e5,binance,MOVRUSDT,MOVR,30,v9,65,65,0,65.02352937955669,1,69
binance_30m_3cd3aebbb32da9c0,binance,XANUSDT,XAN,30,v8,40,40,0,-2.5902394286091006,0,46
binance_30m_3cd3aebbb32da9c0,binance,XANUSDT,XAN,30,v9,35,35,0,-7.102213020845468,0,40
binance_30m_3dd223bcc6440067,binance,SPACEUSDT,SPACE,30,v8,31,31,0,24.468645909826677,1,35
binance_30m_3dd223bcc6440067,binance,SPACEUSDT,SPACE,30,v9,27,27,0,25.040782699346686,1,30
binance_30m_3e54709f8c1fa4ec,binance,HOTUSDT,HOT,30,v8,81,81,0,-25.642358658239118,1,97
binance_30m_3e54709f8c1fa4ec,binance,HOTUSDT,HOT,30,v9,66,66,0,-25.29712208001363,1,77
binance_30m_3e900eb70935143d,binance,BIGTIMEUSDT,BIGTIME,30,v8,97,97,0,-8.716362046715949,0,118
binance_30m_3e900eb70935143d,binance,BIGTIMEUSDT,BIGTIME,30,v9,88,88,0,-0.5449228185708404,0,106
binance_30m_3e905623ccebb107,binance,BILLUSDT,BILL,30,v8,16,16,0,4.67188144417358,0,16
binance_30m_3e905623ccebb107,binance,BILLUSDT,BILL,30,v9,15,15,0,5.728972353264492,0,15
binance_30m_3edf676b8252566f,binance,ATHUSDT,ATH,30,v8,57,57,0,1.116121395946462,1,65
binance_30m_3edf676b8252566f,binance,ATHUSDT,ATH,30,v9,47,47,0,8.32455886895431,1,52
binance_30m_3f23da57c8660e9a,binance,HIVEUSDT,HIVE,30,v8,79,79,0,-34.529152624863855,0,90
binance_30m_3f23da57c8660e9a,binance,HIVEUSDT,HIVE,30,v9,68,68,0,-32.73187069754706,0,75
binance_30m_3f2c416c00a9c689,binance,GRVTUSDT,GRVT,30,v8,4,4,0,1.6230131854476832,0,7
binance_30m_3f2c416c00a9c689,binance,GRVTUSDT,GRVT,30,v9,3,3,0,2.6604771029734566,0,6
binance_30m_3f45b1494410e510,binance,BRUSDT,BR,30,v8,53,53,0,-13.05698015168588,0,58
binance_30m_3f45b1494410e510,binance,BRUSDT,BR,30,v9,47,47,0,-3.3209408548895976,0,50
binance_30m_3f6ed979b19a84ba,binance,KDAUSDT,KDA,30,v8,45,45,0,27.04336833733823,0,56
binance_30m_3f6ed979b19a84ba,binance,KDAUSDT,KDA,30,v9,33,33,0,23.998382874620113,0,41
binance_30m_3fc554df42dfc6d6,binance,CELRUSDT,CELR,30,v8,79,79,0,21.516697728418638,0,94
binance_30m_3fc554df42dfc6d6,binance,CELRUSDT,CELR,30,v9,65,65,0,20.21262149152746,0,73
binance_30m_3fc9372e2bf80588,binance,BMTUSDT,BMT,30,v8,55,54,1,-0.2551325607703163,0,66
binance_30m_3fc9372e2bf80588,binance,BMTUSDT,BMT,30,v9,49,48,1,-9.084831768754043,0,57
binance_30m_410b867f35202b27,binance,GASUSDT,GAS,30,v8,78,78,0,-13.574437737457929,1,91
binance_30m_410b867f35202b27,binance,GASUSDT,GAS,30,v9,66,66,0,-9.658059768139237,1,77
binance_30m_4157459a328586c9,binance,1000XECUSDT,1000XEC,30,v8,105,104,1,-21.99426376635422,0,126
binance_30m_4157459a328586c9,binance,1000XECUSDT,1000XEC,30,v9,89,88,1,-14.311388629224107,0,104
binance_30m_4158666b29c2b6a0,binance,1000PEPEUSDT,1000PEPE,30,v8,109,108,1,34.610073659034036,3,121
binance_30m_4158666b29c2b6a0,binance,1000PEPEUSDT,1000PEPE,30,v9,98,97,1,32.80995026059852,3,105
binance_30m_41776d1f1d3bd3d2,binance,AAVEUSDT,AAVE,30,v8,87,86,1,7.076328537852534,1,104
binance_30m_41776d1f1d3bd3d2,binance,AAVEUSDT,AAVE,30,v9,70,69,1,4.267270293370008,1,81
binance_30m_424348704854b9d3,binance,PAXGUSDT,PAXG,30,v8,58,58,0,17.08623558231634,1,70
binance_30m_424348704854b9d3,binance,PAXGUSDT,PAXG,30,v9,45,45,0,-2.70883953320611,0,51
binance_30m_42d8ed888d569b2f,binance,STPTUSDT,STPT,30,v8,0,0,0,0.0,0,0
binance_30m_42d8ed888d569b2f,binance,STPTUSDT,STPT,30,v9,0,0,0,0.0,0,0
binance_30m_4356678e48126bc0,binance,GUNUSDT,GUN,30,v8,58,58,0,-16.7167103214966,0,69
binance_30m_4356678e48126bc0,binance,GUNUSDT,GUN,30,v9,52,52,0,-18.152218217636108,0,60
binance_30m_439c30705691d6f4,binance,KEYUSDT,KEY,30,v8,5,5,0,-0.21337911539721288,0,6
binance_30m_439c30705691d6f4,binance,KEYUSDT,KEY,30,v9,4,4,0,0.8692469854834943,0,5
binance_30m_43c36926f6718272,binance,NTRNUSDT,NTRN,30,v8,77,77,0,28.646170437782516,1,87
